WRKCOUNT,TRIPPURP,HHSIZE,NWALKTRP,HHFAMINC2,TIMETOWK,WHYFROM,WKFMHMXX,WEBUSE,WHYTRP1S,WRKTRANS,WHYTO,HOUSEID,URBRUR,DRIVER,NBIKETRP,HHFAMINC,R_AGE,PERSONID,CNTTDTR,GCDWORK
1,NHB,6,-1,High,-1,GoSchoolAsStudent,Skip,Skip,School,Skip,GoSchoolAsStudent,15209526,Urban,Skip,-1,45K-50K,10,5,5,-1
1,HBO,6,-1,High,-1,GoSchoolAsStudent,Skip,Skip,ReturnHome,Skip,Home,15209526,Urban,Skip,-1,45K-50K,10,5,5,-1
1,HBSOCREC,6,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,VisitFriends,15209526,Urban,Skip,-1,45K-50K,10,5,5,-1
1,HBSOCREC,6,-1,High,-1,VisitFriends,Skip,Skip,ReturnHome,Skip,Home,15209526,Urban,Skip,-1,45K-50K,10,5,5,-1
1,HBSHOP,2,0,Moderate,-1,Home,Skip,AlmostEveryday,EatMeal,Skip,GetMeal,15211716,Urban,Yes,0,40K-45K,60,1,2,-1
1,HBSHOP,2,0,Moderate,-1,GetMeal,Skip,AlmostEveryday,ReturnHome,Skip,Home,15211716,Urban,Yes,0,40K-45K,60,1,2,-1
1,NHB,2,2,Moderate,6,OtherWorkRelated,Skip,SeveralWeek,WorkRelated,Car,OtherWorkRelated,15211716,Urban,Yes,0,40K-45K,61,2,4,-9
1,NHB,2,2,Moderate,6,OtherWorkRelated,Skip,SeveralWeek,EatMeal,Car,GetMeal,15211716,Urban,Yes,0,40K-45K,61,2,4,-9
1,HBSHOP,2,2,Moderate,6,GetMeal,Skip,SeveralWeek,ReturnHome,Car,Home,15211716,Urban,Yes,0,40K-45K,61,2,4,-9
1,HBW,2,2,Moderate,6,Home,Skip,SeveralWeek,ToWork,Car,GoToWork,15211716,Urban,Yes,0,40K-45K,61,2,4,-9
0,HBO,2,4,High,-1,Home,Skip,AlmostEveryday,Family,Skip,FamilyPersonalBusiness,15225722,Urban,Yes,0,65K-70K,60,1,3,-1
0,NHB,2,4,High,-1,FamilyPersonalBusiness,Skip,AlmostEveryday,EatMeal,Skip,GetMeal,15225722,Urban,Yes,0,65K-70K,60,1,3,-1
0,HBSHOP,2,4,High,-1,GetMeal,Skip,AlmostEveryday,ReturnHome,Skip,Home,15225722,Urban,Yes,0,65K-70K,60,1,3,-1
1,HBSHOP,1,0,Low,25,Home,Skip,OnceWeek,Family,SUV,Shopping,15227034,Rural,Yes,0,20K-25K,45,1,7,9
1,NHB,1,0,Low,25,Shopping,Skip,OnceWeek,Family,SUV,Shopping,15227034,Rural,Yes,0,20K-25K,45,1,7,9
1,NHB,1,0,Low,25,Shopping,Skip,OnceWeek,Family,SUV,Shopping,15227034,Rural,Yes,0,20K-25K,45,1,7,9
1,NHB,1,0,Low,25,Shopping,Skip,OnceWeek,Family,SUV,Shopping,15227034,Rural,Yes,0,20K-25K,45,1,7,9
1,NHB,1,0,Low,25,Shopping,Skip,OnceWeek,Family,SUV,Shopping,15227034,Rural,Yes,0,20K-25K,45,1,7,9
1,NHB,1,0,Low,25,Shopping,Skip,OnceWeek,Shopping,SUV,BuyGoods,15227034,Rural,Yes,0,20K-25K,45,1,7,9
1,HBSHOP,1,0,Low,25,BuyGoods,Skip,OnceWeek,ReturnHome,SUV,Home,15227034,Rural,Yes,0,20K-25K,45,1,7,9
0,HBSHOP,2,4,Low,-1,Home,Skip,OnceMonth,Shopping,Skip,BuyGoods,15235329,Urban,Yes,0,20K-25K,67,1,3,-1
0,NHB,2,4,Low,-1,BuyGoods,Skip,OnceMonth,Shopping,Skip,BuyGoods,15235329,Urban,Yes,0,20K-25K,67,1,3,-1
0,HBSHOP,2,4,Low,-1,BuyGoods,Skip,OnceMonth,ReturnHome,Skip,Home,15235329,Urban,Yes,0,20K-25K,67,1,3,-1
0,HBSHOP,2,2,Low,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,15238795,Urban,Yes,3,20K-25K,75,1,9,-1
0,NHB,2,2,Low,-1,BuyGoods,Skip,Skip,Shopping,Skip,BuyGoods,15238795,Urban,Yes,3,20K-25K,75,1,9,-1
0,NHB,2,2,Low,-1,BuyGoods,Skip,Skip,Family,Skip,BuyService,15238795,Urban,Yes,3,20K-25K,75,1,9,-1
0,HBSHOP,2,2,Low,-1,BuyService,Skip,Skip,ReturnHome,Skip,Home,15238795,Urban,Yes,3,20K-25K,75,1,9,-1
0,HBSHOP,2,2,Low,-1,Home,Skip,Skip,EatMeal,Skip,GetMeal,15238795,Urban,Yes,3,20K-25K,75,1,9,-1
0,HBSHOP,2,2,Low,-1,GetMeal,Skip,Skip,ReturnHome,Skip,Home,15238795,Urban,Yes,3,20K-25K,75,1,9,-1
0,HBSHOP,2,2,Low,-1,Home,Skip,Skip,EatMeal,Skip,GetMeal,15238795,Urban,Yes,3,20K-25K,75,1,9,-1
0,NHB,2,2,Low,-1,GetMeal,Skip,Skip,Shopping,Skip,BuyGoods,15238795,Urban,Yes,3,20K-25K,75,1,9,-1
0,HBSHOP,2,2,Low,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,15238795,Urban,Yes,3,20K-25K,75,1,9,-1
0,HBSHOP,2,0,Low,-1,Home,Skip,Skip,EatMeal,Skip,GetMeal,15238795,Urban,No,0,20K-25K,78,2,5,-1
0,HBSHOP,2,0,Low,-1,GetMeal,Skip,Skip,ReturnHome,Skip,Home,15238795,Urban,No,0,20K-25K,78,2,5,-1
0,HBSHOP,2,0,Low,-1,Home,Skip,Skip,EatMeal,Skip,GetMeal,15238795,Urban,No,0,20K-25K,78,2,5,-1
0,NHB,2,0,Low,-1,GetMeal,Skip,Skip,Shopping,Skip,BuyGoods,15238795,Urban,No,0,20K-25K,78,2,5,-1
0,HBSHOP,2,0,Low,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,15238795,Urban,No,0,20K-25K,78,2,5,-1
1,HBW,1,21,High,5,Home,Skip,AlmostEveryday,ToWork,Car,GoToWork,15239532,Urban,Yes,1,45K-50K,54,1,8,1
1,NHB,1,21,High,5,GoToWork,Skip,AlmostEveryday,WorkRelated,Car,OtherWorkRelated,15239532,Urban,Yes,1,45K-50K,54,1,8,1
1,HBO,1,21,High,5,OtherWorkRelated,Skip,AlmostEveryday,ReturnHome,Car,Home,15239532,Urban,Yes,1,45K-50K,54,1,8,1
1,HBSHOP,1,21,High,5,Home,Skip,AlmostEveryday,Family,Car,Shopping,15239532,Urban,Yes,1,45K-50K,54,1,8,1
1,NHB,1,21,High,5,Shopping,Skip,AlmostEveryday,Shopping,Car,BuyGoods,15239532,Urban,Yes,1,45K-50K,54,1,8,1
1,NHB,1,21,High,5,BuyGoods,Skip,AlmostEveryday,ReturnWork,Car,ReturnToWork,15239532,Urban,Yes,1,45K-50K,54,1,8,1
1,NHB,1,21,High,5,ReturnToWork,Skip,AlmostEveryday,Other,Car,Other,15239532,Urban,Yes,1,45K-50K,54,1,8,1
1,HBO,1,21,High,5,Other,Skip,AlmostEveryday,ReturnHome,Car,Home,15239532,Urban,Yes,1,45K-50K,54,1,8,1
3,NHB,6,0,Low,10,GoToWork,Skip,Never,ToWork,Van,GoToWork,15241599,Urban,No,0,25K-30K,47,1,2,13
3,NHB,6,0,Low,10,GoToWork,Skip,Never,ToWork,Van,GoToWork,15241599,Urban,No,0,25K-30K,47,1,2,13
3,HBW,6,4,Low,15,Home,Skip,AlmostEveryday,ToWork,Car,GoToWork,15241599,Urban,Yes,0,25K-30K,37,2,10,3
3,HBW,6,4,Low,15,GoToWork,Skip,AlmostEveryday,ReturnHome,Car,Home,15241599,Urban,Yes,0,25K-30K,37,2,10,3
3,HBSHOP,6,4,Low,15,Home,Skip,AlmostEveryday,Family,Car,BuyService,15241599,Urban,Yes,0,25K-30K,37,2,10,3
3,HBSHOP,6,4,Low,15,BuyService,Skip,AlmostEveryday,ReturnHome,Car,Home,15241599,Urban,Yes,0,25K-30K,37,2,10,3
3,HBO,6,4,Low,15,Home,Skip,AlmostEveryday,ServePassenger,Car,PickUpSomeone,15241599,Urban,Yes,0,25K-30K,37,2,10,3
3,HBO,6,4,Low,15,PickUpSomeone,Skip,AlmostEveryday,ReturnHome,Car,Home,15241599,Urban,Yes,0,25K-30K,37,2,10,3
3,HBSHOP,6,4,Low,15,Home,Skip,AlmostEveryday,Shopping,Car,BuyGoods,15241599,Urban,Yes,0,25K-30K,37,2,10,3
3,HBSHOP,6,4,Low,15,BuyGoods,Skip,AlmostEveryday,ReturnHome,Car,Home,15241599,Urban,Yes,0,25K-30K,37,2,10,3
3,HBO,6,4,Low,15,Home,Skip,AlmostEveryday,ServePassenger,Car,DropSomeoneOff,15241599,Urban,Yes,0,25K-30K,37,2,10,3
3,HBO,6,4,Low,15,DropSomeoneOff,Skip,AlmostEveryday,ReturnHome,Car,Home,15241599,Urban,Yes,0,25K-30K,37,2,10,3
3,HBO,6,6,Low,15,Home,Skip,SeveralWeek,School,Van,GoSchoolAsStudent,15241599,Urban,No,7,25K-30K,16,3,2,3
3,HBO,6,6,Low,15,GoSchoolAsStudent,Skip,SeveralWeek,ReturnHome,Van,Home,15241599,Urban,No,7,25K-30K,16,3,2,3
3,HBO,6,-1,Low,-1,Home,Skip,Skip,School,Skip,GoSchoolAsStudent,15241599,Urban,Skip,-1,25K-30K,11,4,3,-1
3,HBO,6,-1,Low,-1,GoSchoolAsStudent,Skip,Skip,ReturnHome,Skip,Home,15241599,Urban,Skip,-1,25K-30K,11,4,3,-1
3,HBO,6,-1,Low,-1,Home,Skip,Skip,ReturnHome,Skip,Home,15241599,Urban,Skip,-1,25K-30K,11,4,3,-1
3,HBO,6,-1,Low,-1,Home,Skip,Skip,School,Skip,GoSchoolAsStudent,15241599,Urban,Skip,-1,25K-30K,8,5,2,-1
3,HBO,6,-1,Low,-1,GoSchoolAsStudent,Skip,Skip,ReturnHome,Skip,Home,15241599,Urban,Skip,-1,25K-30K,8,5,2,-1
3,HBO,6,-1,Low,-1,Home,Skip,Skip,ServePassenger,Skip,TakeAndWait,15241599,Urban,Skip,-1,25K-30K,5,6,5,-1
3,HBO,6,-1,Low,-1,TakeAndWait,Skip,Skip,ReturnHome,Skip,Home,15241599,Urban,Skip,-1,25K-30K,5,6,5,-1
3,HBO,6,-1,Low,-1,Home,Skip,Skip,ServePassenger,Skip,TakeAndWait,15241599,Urban,Skip,-1,25K-30K,5,6,5,-1
3,NHB,6,-1,Low,-1,TakeAndWait,Skip,Skip,Other,Skip,Other,15241599,Urban,Skip,-1,25K-30K,5,6,5,-1
3,HBO,6,-1,Low,-1,Other,Skip,Skip,ReturnHome,Skip,Home,15241599,Urban,Skip,-1,25K-30K,5,6,5,-1
2,HBSOCREC,4,7,High,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,HangOut,15244956,Urban,Yes,1,morethan100K,41,1,10,0
2,HBSOCREC,4,7,High,-1,HangOut,Skip,AlmostEveryday,ReturnHome,Skip,Home,15244956,Urban,Yes,1,morethan100K,41,1,10,0
2,HBSHOP,4,7,High,-1,Home,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,15244956,Urban,Yes,1,morethan100K,41,1,10,0
2,HBSHOP,4,7,High,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,15244956,Urban,Yes,1,morethan100K,41,1,10,0
2,HBSOCREC,4,7,High,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,VisitPublicPlace,15244956,Urban,Yes,1,morethan100K,41,1,10,0
2,HBSOCREC,4,7,High,-1,VisitPublicPlace,Skip,AlmostEveryday,ReturnHome,Skip,Home,15244956,Urban,Yes,1,morethan100K,41,1,10,0
2,HBSHOP,4,7,High,-1,Home,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,15244956,Urban,Yes,1,morethan100K,41,1,10,0
2,HBSHOP,4,7,High,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,15244956,Urban,Yes,1,morethan100K,41,1,10,0
2,HBSOCREC,4,7,High,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,VisitFriends,15244956,Urban,Yes,1,morethan100K,41,1,10,0
2,HBSOCREC,4,7,High,-1,VisitFriends,Skip,AlmostEveryday,ReturnHome,Skip,Home,15244956,Urban,Yes,1,morethan100K,41,1,10,0
2,HBSOCREC,4,7,High,-1,Home,Skip,OnceMonth,SocialRecreation,Skip,VisitPublicPlace,15244956,Urban,Yes,5,morethan100K,42,2,2,-1
2,HBSOCREC,4,7,High,-1,VisitPublicPlace,Skip,OnceMonth,ReturnHome,Skip,Home,15244956,Urban,Yes,5,morethan100K,42,2,2,-1
2,HBSOCREC,4,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,HangOut,15244956,Urban,Skip,-1,morethan100K,12,3,1,-1
2,HBSOCREC,4,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,GoToGym,15244956,Urban,Skip,-1,morethan100K,8,4,3,-1
2,HBSOCREC,4,-1,High,-1,GoToGym,Skip,Skip,ReturnHome,Skip,Home,15244956,Urban,Skip,-1,morethan100K,8,4,3,-1
2,HBSOCREC,4,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,VisitFriends,15244956,Urban,Skip,-1,morethan100K,8,4,3,-1
1,HBSOCREC,5,4,High,-1,Home,Skip,SeveralWeek,EatMeal,Skip,SocialEvent,15256696,Urban,Yes,0,morethan100K,32,1,8,-1
1,NHB,5,4,High,-1,SocialEvent,Skip,SeveralWeek,Shopping,Skip,BuyGas,15256696,Urban,Yes,0,morethan100K,32,1,8,-1
1,HBSHOP,5,4,High,-1,BuyGas,Skip,SeveralWeek,ReturnHome,Skip,Home,15256696,Urban,Yes,0,morethan100K,32,1,8,-1
1,HBSOCREC,5,4,High,-1,Home,Skip,SeveralWeek,SocialRecreation,Skip,GoToGym,15256696,Urban,Yes,0,morethan100K,32,1,8,-1
1,NHB,5,4,High,-1,GoToGym,Skip,SeveralWeek,Shopping,Skip,BuyGoods,15256696,Urban,Yes,0,morethan100K,32,1,8,-1
1,HBSHOP,5,4,High,-1,BuyGoods,Skip,SeveralWeek,ReturnHome,Skip,Home,15256696,Urban,Yes,0,morethan100K,32,1,8,-1
1,HBSOCREC,5,4,High,-1,Home,Skip,SeveralWeek,SocialRecreation,Skip,GoToGym,15256696,Urban,Yes,0,morethan100K,32,1,8,-1
1,HBSOCREC,5,4,High,-1,GoToGym,Skip,SeveralWeek,ReturnHome,Skip,Home,15256696,Urban,Yes,0,morethan100K,32,1,8,-1
1,HBSOCREC,5,7,High,30,Home,Skip,OnceWeek,SocialRecreation,Car,GoToGym,15256696,Urban,Yes,0,morethan100K,41,2,5,27
1,NHB,5,7,High,30,GoToGym,Skip,OnceWeek,Shopping,Car,BuyGoods,15256696,Urban,Yes,0,morethan100K,41,2,5,27
1,HBSHOP,5,7,High,30,BuyGoods,Skip,OnceWeek,ReturnHome,Car,Home,15256696,Urban,Yes,0,morethan100K,41,2,5,27
1,HBSOCREC,5,7,High,30,Home,Skip,OnceWeek,SocialRecreation,Car,GoToGym,15256696,Urban,Yes,0,morethan100K,41,2,5,27
1,HBSOCREC,5,7,High,30,GoToGym,Skip,OnceWeek,ReturnHome,Car,Home,15256696,Urban,Yes,0,morethan100K,41,2,5,27
1,HBO,5,-1,High,-1,Home,Skip,Skip,Family,Skip,FuneralWedding,15256696,Urban,Skip,-1,morethan100K,5,3,8,-1
1,NHB,5,-1,High,-1,FuneralWedding,Skip,Skip,Shopping,Skip,BuyGas,15256696,Urban,Skip,-1,morethan100K,5,3,8,-1
1,HBSHOP,5,-1,High,-1,BuyGas,Skip,Skip,ReturnHome,Skip,Home,15256696,Urban,Skip,-1,morethan100K,5,3,8,-1
1,HBSOCREC,5,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,GoToGym,15256696,Urban,Skip,-1,morethan100K,5,3,8,-1
1,NHB,5,-1,High,-1,GoToGym,Skip,Skip,Shopping,Skip,BuyGoods,15256696,Urban,Skip,-1,morethan100K,5,3,8,-1
1,HBSHOP,5,-1,High,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,15256696,Urban,Skip,-1,morethan100K,5,3,8,-1
1,HBSOCREC,5,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,GoToGym,15256696,Urban,Skip,-1,morethan100K,5,3,8,-1
1,HBSOCREC,5,-1,High,-1,GoToGym,Skip,Skip,ReturnHome,Skip,Home,15256696,Urban,Skip,-1,morethan100K,5,3,8,-1
1,HBSOCREC,5,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,HangOut,15256696,Urban,Skip,-1,morethan100K,4,4,8,-1
1,NHB,5,-1,High,-1,HangOut,Skip,Skip,Shopping,Skip,BuyGas,15256696,Urban,Skip,-1,morethan100K,4,4,8,-1
1,HBSHOP,5,-1,High,-1,BuyGas,Skip,Skip,ReturnHome,Skip,Home,15256696,Urban,Skip,-1,morethan100K,4,4,8,-1
1,HBSOCREC,5,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,GoToGym,15256696,Urban,Skip,-1,morethan100K,4,4,8,-1
1,NHB,5,-1,High,-1,GoToGym,Skip,Skip,Shopping,Skip,BuyGoods,15256696,Urban,Skip,-1,morethan100K,4,4,8,-1
1,HBSHOP,5,-1,High,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,15256696,Urban,Skip,-1,morethan100K,4,4,8,-1
1,HBSOCREC,5,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,GoToGym,15256696,Urban,Skip,-1,morethan100K,4,4,8,-1
1,HBSOCREC,5,-1,High,-1,GoToGym,Skip,Skip,ReturnHome,Skip,Home,15256696,Urban,Skip,-1,morethan100K,4,4,8,-1
1,HBSOCREC,5,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,HangOut,15256696,Urban,Skip,-1,morethan100K,2,5,8,-1
1,NHB,5,-1,High,-1,HangOut,Skip,Skip,Shopping,Skip,BuyGas,15256696,Urban,Skip,-1,morethan100K,2,5,8,-1
1,HBSHOP,5,-1,High,-1,BuyGas,Skip,Skip,ReturnHome,Skip,Home,15256696,Urban,Skip,-1,morethan100K,2,5,8,-1
1,HBSOCREC,5,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,SocialRecreational,15256696,Urban,Skip,-1,morethan100K,2,5,8,-1
1,NHB,5,-1,High,-1,SocialRecreational,Skip,Skip,SocialRecreation,Skip,GoToGym,15256696,Urban,Skip,-1,morethan100K,2,5,8,-1
1,HBSOCREC,5,-1,High,-1,GoToGym,Skip,Skip,ReturnHome,Skip,Home,15256696,Urban,Skip,-1,morethan100K,2,5,8,-1
1,HBSOCREC,5,-1,High,-1,Home,Skip,Skip,SocialRecreation,Skip,GoToGym,15256696,Urban,Skip,-1,morethan100K,2,5,8,-1
1,HBSOCREC,5,-1,High,-1,GoToGym,Skip,Skip,ReturnHome,Skip,Home,15256696,Urban,Skip,-1,morethan100K,2,5,8,-1
2,HBSOCREC,2,30,Moderate,6,Home,Skip,Never,SocialRecreation,Car,GoToGym,15257545,Urban,Yes,0,35K-40K,44,1,6,2
2,NHB,2,30,Moderate,6,GoToGym,Skip,Never,SocialRecreation,Car,VisitFriends,15257545,Urban,Yes,0,35K-40K,44,1,6,2
2,NHB,2,30,Moderate,6,VisitFriends,Skip,Never,SocialRecreation,Car,VisitFriends,15257545,Urban,Yes,0,35K-40K,44,1,6,2
2,HBSOCREC,2,30,Moderate,6,VisitFriends,Skip,Never,ReturnHome,Car,Home,15257545,Urban,Yes,0,35K-40K,44,1,6,2
2,HBW,2,30,Moderate,6,Home,Skip,Never,ToWork,Car,GoToWork,15257545,Urban,Yes,0,35K-40K,44,1,6,2
2,HBW,2,30,Moderate,6,GoToWork,Skip,Never,ReturnHome,Car,Home,15257545,Urban,Yes,0,35K-40K,44,1,6,2
2,HBSHOP,2,20,Moderate,-1,Home,Skip,AlmostEveryday,Family,Skip,Shopping,15257545,Urban,Yes,0,35K-40K,47,2,7,0
2,NHB,2,20,Moderate,-1,Shopping,Skip,AlmostEveryday,ToWork,Skip,GoToWork,15257545,Urban,Yes,0,35K-40K,47,2,7,0
2,NHB,2,20,Moderate,-1,GoToWork,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,15257545,Urban,Yes,0,35K-40K,47,2,7,0
2,NHB,2,20,Moderate,-1,BuyGoods,Skip,AlmostEveryday,ReturnWork,Skip,ReturnToWork,15257545,Urban,Yes,0,35K-40K,47,2,7,0
2,HBW,2,20,Moderate,-1,ReturnToWork,Skip,AlmostEveryday,ReturnHome,Skip,Home,15257545,Urban,Yes,0,35K-40K,47,2,7,0
2,HBSHOP,2,20,Moderate,-1,Home,Skip,AlmostEveryday,EatMeal,Skip,GetMeal,15257545,Urban,Yes,0,35K-40K,47,2,7,0
2,HBSHOP,2,20,Moderate,-1,GetMeal,Skip,AlmostEveryday,ReturnHome,Skip,Home,15257545,Urban,Yes,0,35K-40K,47,2,7,0
0,HBSHOP,1,2,Low,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,15259437,Urban,Yes,2,25K-30K,71,1,10,-1
0,HBSHOP,1,2,Low,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,15259437,Urban,Yes,2,25K-30K,71,1,10,-1
0,HBO,1,2,Low,-1,Home,Skip,Skip,Medical,Skip,MedicalService,15259437,Urban,Yes,2,25K-30K,71,1,10,-1
0,HBO,1,2,Low,-1,MedicalService,Skip,Skip,ReturnHome,Skip,Home,15259437,Urban,Yes,2,25K-30K,71,1,10,-1
0,HBSHOP,1,2,Low,-1,Home,Skip,Skip,EatMeal,Skip,GetMeal,15259437,Urban,Yes,2,25K-30K,71,1,10,-1
0,HBSHOP,1,2,Low,-1,GetMeal,Skip,Skip,ReturnHome,Skip,Home,15259437,Urban,Yes,2,25K-30K,71,1,10,-1
0,HBSHOP,1,2,Low,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,15259437,Urban,Yes,2,25K-30K,71,1,10,-1
0,HBSHOP,1,2,Low,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,15259437,Urban,Yes,2,25K-30K,71,1,10,-1
0,HBSHOP,1,2,Low,-1,Home,Skip,Skip,EatMeal,Skip,GetMeal,15259437,Urban,Yes,2,25K-30K,71,1,10,-1
0,HBSHOP,1,2,Low,-1,GetMeal,Skip,Skip,ReturnHome,Skip,Home,15259437,Urban,Yes,2,25K-30K,71,1,10,-1
2,HBW,3,0,Low,10,Home,Skip,Skip,ToWork,Car,GoToWork,15263591,Urban,Yes,0,20K-25K,39,1,3,5
2,NHB,3,0,Low,10,GoToWork,Skip,Skip,Shopping,Car,BuyGoods,15263591,Urban,Yes,0,20K-25K,39,1,3,5
2,HBSHOP,3,0,Low,10,BuyGoods,Skip,Skip,ReturnHome,Car,Home,15263591,Urban,Yes,0,20K-25K,39,1,3,5
2,HBW,3,0,Low,15,Home,Skip,OnceWeek,ToWork,PickupTruck,GoToWork,15263591,Urban,Yes,0,20K-25K,36,2,3,5
2,NHB,3,0,Low,15,GoToWork,Skip,OnceWeek,ServePassenger,PickupTruck,PickUpSomeone,15263591,Urban,Yes,0,20K-25K,36,2,3,5
2,HBO,3,0,Low,15,PickUpSomeone,Skip,OnceWeek,ReturnHome,PickupTruck,Home,15263591,Urban,Yes,0,20K-25K,36,2,3,5
2,HBO,3,-1,Low,-1,Home,Skip,Skip,School,Skip,GoSchoolAsStudent,15263591,Urban,Skip,-1,20K-25K,10,3,4,-1
2,NHB,3,-1,Low,-1,GoSchoolAsStudent,Skip,Skip,School,Skip,GoSchoolAsStudent,15263591,Urban,Skip,-1,20K-25K,10,3,4,-1
2,NHB,3,-1,Low,-1,GoSchoolAsStudent,Skip,Skip,Family,Skip,DayCare,15263591,Urban,Skip,-1,20K-25K,10,3,4,-1
2,HBO,3,-1,Low,-1,DayCare,Skip,Skip,ReturnHome,Skip,Home,15263591,Urban,Skip,-1,20K-25K,10,3,4,-1
1,HBSHOP,2,0,Refused,-1,Home,Skip,Skip,Family,Skip,Shopping,15265979,Urban,Yes,0,Refused,61,1,4,-1
1,HBSHOP,2,0,Refused,-1,Shopping,Skip,Skip,ReturnHome,Skip,Home,15265979,Urban,Yes,0,Refused,61,1,4,-1
1,HBO,2,0,Refused,-1,Home,Skip,Skip,Family,Skip,FamilyPersonalBusiness,15265979,Urban,Yes,0,Refused,61,1,4,-1
1,HBO,2,0,Refused,-1,FamilyPersonalBusiness,Skip,Skip,ReturnHome,Skip,Home,15265979,Urban,Yes,0,Refused,61,1,4,-1
2,HBW,2,14,High,-5,Home,Skip,AlmostEveryday,ToWork,Skip,GoToWork,15272744,Urban,Yes,0,morethan100K,64,1,3,6
2,NHB,2,14,High,-5,GoToWork,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,15272744,Urban,Yes,0,morethan100K,64,1,3,6
2,HBSHOP,2,14,High,-5,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,15272744,Urban,Yes,0,morethan100K,64,1,3,6
2,HBW,2,0,High,30,Home,Skip,AlmostEveryday,ToWork,Car,GoToWork,15272744,Urban,Yes,0,morethan100K,50,2,2,11
2,HBW,2,0,High,30,GoToWork,Skip,AlmostEveryday,ReturnHome,Car,Home,15272744,Urban,Yes,0,morethan100K,50,2,2,11
2,HBO,2,0,Moderate,5,Home,Skip,Skip,WorkRelated,PickupTruck,OtherWorkRelated,15284288,Urban,Yes,0,35K-40K,58,1,9,1
2,HBO,2,0,Moderate,5,OtherWorkRelated,Skip,Skip,ReturnHome,PickupTruck,Home,15284288,Urban,Yes,0,35K-40K,58,1,9,1
2,HBW,2,0,Moderate,5,Home,Skip,Skip,ToWork,PickupTruck,GoToWork,15284288,Urban,Yes,0,35K-40K,58,1,9,1
2,NHB,2,0,Moderate,5,GoToWork,Skip,Skip,WorkRelated,PickupTruck,OtherWorkRelated,15284288,Urban,Yes,0,35K-40K,58,1,9,1
2,NHB,2,0,Moderate,5,OtherWorkRelated,Skip,Skip,WorkRelated,PickupTruck,OtherWorkRelated,15284288,Urban,Yes,0,35K-40K,58,1,9,1
2,NHB,2,0,Moderate,5,OtherWorkRelated,Skip,Skip,Family,PickupTruck,BuyService,15284288,Urban,Yes,0,35K-40K,58,1,9,1
2,NHB,2,0,Moderate,5,BuyService,Skip,Skip,Shopping,PickupTruck,BuyGoods,15284288,Urban,Yes,0,35K-40K,58,1,9,1
2,NHB,2,0,Moderate,5,BuyGoods,Skip,Skip,WorkRelated,PickupTruck,OtherWorkRelated,15284288,Urban,Yes,0,35K-40K,58,1,9,1
2,HBO,2,0,Moderate,5,OtherWorkRelated,Skip,Skip,ReturnHome,PickupTruck,Home,15284288,Urban,Yes,0,35K-40K,58,1,9,1
2,HBW,3,12,High,45,Home,Skip,AlmostEveryday,ToWork,Car,GoToWork,15285173,Urban,Yes,0,45K-50K,28,1,1,40
2,HBO,3,2,High,20,Home,Skip,AlmostEveryday,Family,Car,GroomingHaircutNails,15285173,Urban,Yes,0,45K-50K,28,2,5,10
2,NHB,3,2,High,20,GroomingHaircutNails,Skip,AlmostEveryday,ServePassenger,Car,PickUpSomeone,15285173,Urban,Yes,0,45K-50K,28,2,5,10
2,NHB,3,2,High,20,PickUpSomeone,Skip,AlmostEveryday,EatMeal,Car,SocialEvent,15285173,Urban,Yes,0,45K-50K,28,2,5,10
2,NHB,3,2,High,20,SocialEvent,Skip,AlmostEveryday,ServePassenger,Car,DropSomeoneOff,15285173,Urban,Yes,0,45K-50K,28,2,5,10
2,HBO,3,2,High,20,DropSomeoneOff,Skip,AlmostEveryday,ReturnHome,Car,Home,15285173,Urban,Yes,0,45K-50K,28,2,5,10
