HOUSEID,PERSONID,WHYFROM,TRIPPURP,WHYTRP1S,WHYTO,HHFAMINC,WRKCOUNT,URBRUR,R_AGE,DRIVER,WRKTRANS,NWALKTRP,NBIKETRP,CARSHARE,TIMETOWK,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,CNTTDTR,GCDWORK,DISTTOWK17,DISTTOSC17,BIKE,CAR,BUS,TRAIN,WEBUSE,HHSIZE,WEBUSE.1,HHFAMINC2
30240902,2,12,1,1,2,3,2,0,43,0,2,1,0,0,25,0,2,2,5,3,5.32,8.06,-9.0,0,0,0,0,1,3,0,2
30240902,2,3,2,2,3,3,2,0,43,0,2,1,0,0,25,0,2,2,5,3,5.32,8.06,-9.0,0,0,0,0,1,3,0,2
30240902,3,0,3,6,14,3,2,0,14,1,0,2,2,-1,-1,0,0,0,-1,2,-9.0,-9.0,3.96,0,0,0,0,1,3,0,2
30240902,3,14,3,2,3,3,2,0,14,1,0,2,2,-1,-1,0,0,0,-1,2,-9.0,-9.0,3.96,0,0,0,0,1,3,0,2
30241744,1,0,2,1,2,8,1,0,56,0,1,7,0,0,20,0,1,1,0,5,7.17,8.78,-9.0,3,0,2,1,1,2,0,2
30241744,1,3,2,2,3,8,1,0,56,0,1,7,0,0,20,0,1,1,0,5,7.17,8.78,-9.0,3,0,2,1,1,2,0,2
30241744,1,0,2,1,2,8,1,0,56,0,1,7,0,0,20,0,1,1,0,5,7.17,8.78,-9.0,3,0,2,1,1,2,0,2
30241744,1,3,1,3,7,8,1,0,56,0,1,7,0,0,20,0,1,1,0,5,7.17,8.78,-9.0,3,0,2,1,1,2,0,2
30241744,1,7,2,2,3,8,1,0,56,0,1,7,0,0,20,0,1,1,0,5,7.17,8.78,-9.0,3,0,2,1,1,2,0,2
30241744,2,0,2,1,2,8,1,0,59,0,0,0,0,0,-1,0,0,0,10,3,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,2
30241744,2,3,1,3,7,8,1,0,59,0,0,0,0,0,-1,0,0,0,10,3,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,2
30241744,2,7,2,2,3,8,1,0,59,0,0,0,0,0,-1,0,0,0,10,3,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,2
30242043,1,15,2,1,2,3,1,0,35,0,3,5,3,0,-1,0,3,3,12,2,-9.0,-9.0,-9.0,1,0,0,0,1,1,0,2
30242043,1,3,2,2,15,3,1,0,35,0,3,5,3,0,-1,0,3,3,12,2,-9.0,-9.0,-9.0,1,0,0,0,1,1,0,2
30242353,1,0,4,8,12,6,1,0,58,0,1,10,0,0,20,0,1,1,0,4,4.22,5.43,-9.0,2,0,0,0,1,1,0,2
30242353,1,12,1,3,7,6,1,0,58,0,1,10,0,0,20,0,1,1,0,4,4.22,5.43,-9.0,2,0,0,0,1,1,0,2
30242353,1,7,1,8,12,6,1,0,58,0,1,10,0,0,20,0,1,1,0,4,4.22,5.43,-9.0,2,0,0,0,1,1,0,2
30242353,1,12,4,2,3,6,1,0,58,0,1,10,0,0,20,0,1,1,0,4,4.22,5.43,-9.0,2,0,0,0,1,1,0,2
30242931,1,1,1,1,2,3,1,0,59,0,2,2,0,0,75,0,2,2,20,1,35.52,42.07,-9.0,0,0,0,0,1,2,0,2
30244921,1,0,2,1,2,0,0,0,75,0,0,2,3,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30244921,1,3,1,1,2,0,0,0,75,0,0,2,3,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30244921,1,3,2,2,3,0,0,0,75,0,0,2,3,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30244921,2,0,3,5,9,0,0,0,74,0,0,3,0,0,-1,0,0,0,0,2,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30244921,2,9,3,2,3,0,0,0,74,0,0,3,0,0,-1,0,0,0,0,2,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30245457,1,0,4,8,12,0,1,0,58,0,1,3,1,0,20,0,1,1,0,2,8.0,10.5,-9.0,0,0,0,0,1,1,0,0
30245457,1,12,4,2,3,0,1,0,58,0,1,3,1,0,20,0,1,1,0,2,8.0,10.5,-9.0,0,0,0,0,1,1,0,0
30246123,1,0,2,3,7,3,0,1,56,0,0,12,0,0,-1,0,0,0,1,3,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
30246123,1,7,1,5,9,3,0,1,56,0,0,12,0,0,-1,0,0,0,1,3,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
30246123,1,9,3,2,3,3,0,1,56,0,0,12,0,0,-1,0,0,0,1,3,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
30246298,1,0,0,0,4,5,0,0,64,0,0,7,0,0,-1,0,0,0,6,4,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,2
30246298,1,4,0,2,3,5,0,0,64,0,0,7,0,0,-1,0,0,0,6,4,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,2
30246298,1,0,2,1,2,5,0,0,64,0,0,7,0,0,-1,0,0,0,6,4,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,2
30246298,1,3,2,2,3,5,0,0,64,0,0,7,0,0,-1,0,0,0,6,4,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,2
30247177,1,0,4,8,12,1,1,0,29,0,1,99,0,0,30,0,1,1,2,3,4.93,5.35,-9.0,3,0,2,1,1,5,0,0
30247177,1,12,1,3,7,1,1,0,29,0,1,99,0,0,30,0,1,1,2,3,4.93,5.35,-9.0,3,0,2,1,1,5,0,0
30247177,1,7,2,2,3,1,1,0,29,0,1,99,0,0,30,0,1,1,2,3,4.93,5.35,-9.0,3,0,2,1,1,5,0,0
30247177,3,0,3,6,14,1,1,0,7,1,0,7,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,1.19,3,0,2,1,1,5,0,0
30247177,3,14,3,2,3,1,1,0,7,1,0,7,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,1.19,3,0,2,1,1,5,0,0
30247177,5,0,3,6,14,1,1,0,9,1,0,7,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,1.19,3,0,2,1,1,5,0,0
30247177,5,14,3,2,3,1,1,0,9,1,0,7,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,1.19,3,0,2,1,1,5,0,0
30249323,1,0,0,0,6,2,1,0,56,0,1,7,0,0,150,0,1,1,0,1,10.25,17.08,-9.0,0,0,0,0,1,1,0,0
30249947,1,0,4,8,12,0,2,1,49,0,1,7,0,0,30,0,1,1,30,5,10.81,14.17,-9.0,5,2,0,0,1,2,0,0
30249947,1,12,4,2,3,0,2,1,49,0,1,7,0,0,30,0,1,1,30,5,10.81,14.17,-9.0,5,2,0,0,1,2,0,0
30249947,1,0,2,1,2,0,2,1,49,0,1,7,0,0,30,0,1,1,30,5,10.81,14.17,-9.0,5,2,0,0,1,2,0,0
30249947,1,3,1,1,2,0,2,1,49,0,1,7,0,0,30,0,1,1,30,5,10.81,14.17,-9.0,5,2,0,0,1,2,0,0
30249947,1,3,2,2,3,0,2,1,49,0,1,7,0,0,30,0,1,1,30,5,10.81,14.17,-9.0,5,2,0,0,1,2,0,0
30249947,2,0,2,1,2,0,2,1,57,0,3,7,0,0,-1,0,3,3,32,3,-9.0,-9.0,-9.0,5,2,0,0,1,2,0,0
30249947,2,3,1,1,2,0,2,1,57,0,3,7,0,0,-1,0,3,3,32,3,-9.0,-9.0,-9.0,5,2,0,0,1,2,0,0
30249947,2,3,2,2,3,0,2,1,57,0,3,7,0,0,-1,0,3,3,32,3,-9.0,-9.0,-9.0,5,2,0,0,1,2,0,0
30252941,1,0,2,1,2,1,2,0,65,0,1,2,0,1,10,0,1,1,0,3,1.67,2.82,-9.0,2,0,0,0,1,5,0,0
30252941,1,3,1,1,1,1,2,0,65,0,1,2,0,1,10,0,1,1,0,3,1.67,2.82,-9.0,2,0,0,0,1,5,0,0
30252941,1,2,3,2,3,1,2,0,65,0,1,2,0,1,10,0,1,1,0,3,1.67,2.82,-9.0,2,0,0,0,1,5,0,0
30252941,3,0,2,3,7,1,2,0,23,0,1,5,0,0,20,0,1,1,5,2,21.4,26.76,-9.0,2,0,0,0,1,5,0,0
30252941,3,7,2,2,3,1,2,0,23,0,1,5,0,0,20,0,1,1,5,2,21.4,26.76,-9.0,2,0,0,0,1,5,0,0
30252941,5,0,2,3,7,1,2,0,60,0,0,3,0,0,-1,0,0,0,2,2,-9.0,-9.0,-9.0,2,0,0,0,1,5,0,0
30252941,5,7,2,2,3,1,2,0,60,0,0,3,0,0,-1,0,0,0,2,2,-9.0,-9.0,-9.0,2,0,0,0,1,5,0,0
30254924,1,0,3,5,9,0,2,0,29,0,3,0,0,0,-1,0,3,3,3,2,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30254924,1,9,3,2,3,0,2,0,29,0,3,0,0,0,-1,0,3,3,3,2,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30254924,2,0,4,8,12,0,2,0,29,0,2,0,0,0,30,0,2,2,10,4,8.84,11.35,-9.0,3,0,2,1,1,2,0,0
30254924,2,12,1,1,2,0,2,0,29,0,2,0,0,0,30,0,2,2,10,4,8.84,11.35,-9.0,3,0,2,1,1,2,0,0
30254924,2,3,1,8,12,0,2,0,29,0,2,0,0,0,30,0,2,2,10,4,8.84,11.35,-9.0,3,0,2,1,1,2,0,0
30254924,2,12,4,2,3,0,2,0,29,0,2,0,0,0,30,0,2,2,10,4,8.84,11.35,-9.0,3,0,2,1,1,2,0,0
30255279,1,12,1,8,12,6,2,0,58,0,1,4,10,0,10,0,1,1,0,3,2.74,3.41,-9.0,3,0,2,1,1,2,0,2
30255279,1,12,1,7,17,6,2,0,58,0,1,4,10,0,10,0,1,1,0,3,2.74,3.41,-9.0,3,0,2,1,1,2,0,2
30255279,1,17,3,2,3,6,2,0,58,0,1,4,10,0,10,0,1,1,0,3,2.74,3.41,-9.0,3,0,2,1,1,2,0,2
30255279,2,0,4,8,12,6,2,0,67,0,1,5,0,0,10,0,1,1,0,6,2.74,3.41,-9.0,3,0,2,1,1,2,0,2
30255279,2,12,1,7,17,6,2,0,67,0,1,5,0,0,10,0,1,1,0,6,2.74,3.41,-9.0,3,0,2,1,1,2,0,2
30255279,2,17,1,4,8,6,2,0,67,0,1,5,0,0,10,0,1,1,0,6,2.74,3.41,-9.0,3,0,2,1,1,2,0,2
30255279,2,8,1,8,13,6,2,0,67,0,1,5,0,0,10,0,1,1,0,6,2.74,3.41,-9.0,3,0,2,1,1,2,0,2
30255279,2,13,1,7,17,6,2,0,67,0,1,5,0,0,10,0,1,1,0,6,2.74,3.41,-9.0,3,0,2,1,1,2,0,2
30255279,2,17,3,2,3,6,2,0,67,0,1,5,0,0,10,0,1,1,0,6,2.74,3.41,-9.0,3,0,2,1,1,2,0,2
30255929,1,0,4,8,13,1,1,0,77,0,1,0,0,0,10,0,1,1,0,6,0.89,1.39,-9.0,0,0,0,0,1,1,0,0
30255929,1,13,4,2,3,1,1,0,77,0,1,0,0,0,10,0,1,1,0,6,0.89,1.39,-9.0,0,0,0,0,1,1,0,0
30255929,1,0,2,1,5,1,1,0,77,0,1,0,0,0,10,0,1,1,0,6,0.89,1.39,-9.0,0,0,0,0,1,1,0,0
30255929,1,5,2,2,3,1,1,0,77,0,1,0,0,0,10,0,1,1,0,6,0.89,1.39,-9.0,0,0,0,0,1,1,0,0
30255929,1,0,3,1,1,1,1,0,77,0,1,0,0,0,10,0,1,1,0,6,0.89,1.39,-9.0,0,0,0,0,1,1,0,0
30255929,1,2,3,2,3,1,1,0,77,0,1,0,0,0,10,0,1,1,0,6,0.89,1.39,-9.0,0,0,0,0,1,1,0,0
30256899,1,0,0,0,0,2,0,0,67,0,0,5,0,0,-1,0,0,0,2,2,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30256899,1,1,0,2,3,2,0,0,67,0,0,5,0,0,-1,0,0,0,2,2,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30256899,2,0,0,0,0,2,0,0,69,0,0,4,0,0,-1,0,0,0,4,2,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30256899,2,1,0,2,3,2,0,0,69,0,0,4,0,0,-1,0,0,0,4,2,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,0
30257646,1,0,3,2,3,3,0,1,78,0,0,14,2,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,1,0,3,6,10,3,0,1,78,0,0,14,2,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,1,10,3,2,3,3,0,1,78,0,0,14,2,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,1,0,3,2,3,3,0,1,78,0,0,14,2,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,1,0,3,4,8,3,0,1,78,0,0,14,2,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,1,8,1,0,6,3,0,1,78,0,0,14,2,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,1,6,1,3,7,3,0,1,78,0,0,14,2,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,1,7,1,4,8,3,0,1,78,0,0,14,2,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,1,8,3,2,3,3,0,1,78,0,0,14,2,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,1,0,3,2,3,3,0,1,78,0,0,14,2,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,2,0,3,2,3,3,0,1,78,0,0,21,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,2,0,3,6,10,3,0,1,78,0,0,21,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,2,10,3,2,3,3,0,1,78,0,0,21,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,2,0,3,4,8,3,0,1,78,0,0,21,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,2,8,1,0,6,3,0,1,78,0,0,21,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,2,6,1,3,7,3,0,1,78,0,0,21,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,2,7,1,4,8,3,0,1,78,0,0,21,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,2,8,3,2,3,3,0,1,78,0,0,21,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257646,2,0,3,2,3,3,0,1,78,0,0,21,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30257925,1,0,2,1,2,2,0,0,65,0,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30257925,1,3,1,0,0,2,0,0,65,0,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30257925,1,1,1,1,2,2,0,0,65,0,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30257925,1,3,2,2,3,2,0,0,65,0,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30257925,2,0,3,7,16,2,0,0,61,2,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30257925,2,16,1,0,0,2,0,0,61,2,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30257925,2,1,1,7,16,2,0,0,61,2,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30257925,2,16,3,2,3,2,0,0,61,2,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30258323,1,0,3,4,8,0,1,0,35,0,7,7,0,0,90,0,7,7,0,9,0.02,0.0,-9.0,0,0,0,0,1,1,0,0
30258323,1,8,1,4,8,0,1,0,35,0,7,7,0,0,90,0,7,7,0,9,0.02,0.0,-9.0,0,0,0,0,1,1,0,0
30258323,1,8,1,4,8,0,1,0,35,0,7,7,0,0,90,0,7,7,0,9,0.02,0.0,-9.0,0,0,0,0,1,1,0,0
30258323,1,8,1,1,2,0,1,0,35,0,7,7,0,0,90,0,7,7,0,9,0.02,0.0,-9.0,0,0,0,0,1,1,0,0
30258323,1,3,1,8,12,0,1,0,35,0,7,7,0,0,90,0,7,7,0,9,0.02,0.0,-9.0,0,0,0,0,1,1,0,0
30258323,1,12,1,4,8,0,1,0,35,0,7,7,0,0,90,0,7,7,0,9,0.02,0.0,-9.0,0,0,0,0,1,1,0,0
30258323,1,8,1,4,8,0,1,0,35,0,7,7,0,0,90,0,7,7,0,9,0.02,0.0,-9.0,0,0,0,0,1,1,0,0
30258323,1,8,1,4,8,0,1,0,35,0,7,7,0,0,90,0,7,7,0,9,0.02,0.0,-9.0,0,0,0,0,1,1,0,0
30258323,1,8,3,2,3,0,1,0,35,0,7,7,0,0,90,0,7,7,0,9,0.02,0.0,-9.0,0,0,0,0,1,1,0,0
30259608,1,0,2,1,2,2,0,0,60,0,0,5,0,0,-1,0,0,0,1,3,-9.0,-9.0,-9.0,4,0,0,0,1,1,0,0
30259608,1,3,1,1,2,2,0,0,60,0,0,5,0,0,-1,0,0,0,1,3,-9.0,-9.0,-9.0,4,0,0,0,1,1,0,0
30259608,1,3,2,2,3,2,0,0,60,0,0,5,0,0,-1,0,0,0,1,3,-9.0,-9.0,-9.0,4,0,0,0,1,1,0,0
30259869,1,15,3,2,3,7,1,0,73,0,3,7,0,0,-1,0,3,3,0,1,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,2
30259869,2,0,3,7,11,7,1,0,25,0,0,0,0,0,-1,0,0,0,1,5,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,2
30259869,2,11,3,2,3,7,1,0,25,0,0,0,0,0,-1,0,0,0,1,5,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,2
30259869,2,0,0,0,6,7,1,0,25,0,0,0,0,0,-1,0,0,0,1,5,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,2
30259869,2,6,1,1,2,7,1,0,25,0,0,0,0,0,-1,0,0,0,1,5,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,2
30259869,2,3,2,2,3,7,1,0,25,0,0,0,0,0,-1,0,0,0,1,5,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,2
30259869,3,0,0,0,4,7,1,0,26,0,0,0,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,2
30259869,3,4,1,1,2,7,1,0,26,0,0,0,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,2
30259869,3,3,2,2,3,7,1,0,26,0,0,0,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,2
30260142,1,0,4,8,12,3,2,0,55,0,5,2,0,0,10,0,5,5,0,1,19.65,31.56,-9.0,0,0,0,0,1,5,0,2
30260142,2,0,4,8,12,3,2,0,52,0,2,5,0,0,10,0,2,2,2,6,3.83,6.4,-9.0,0,0,0,0,1,5,0,2
30260142,2,12,4,2,3,3,2,0,52,0,2,5,0,0,10,0,2,2,2,6,3.83,6.4,-9.0,0,0,0,0,1,5,0,2
30260142,2,0,0,0,4,3,2,0,52,0,2,5,0,0,10,0,2,2,2,6,3.83,6.4,-9.0,0,0,0,0,1,5,0,2
30260142,2,4,0,2,3,3,2,0,52,0,2,5,0,0,10,0,2,2,2,6,3.83,6.4,-9.0,0,0,0,0,1,5,0,2
30260142,2,0,3,6,10,3,2,0,52,0,2,5,0,0,10,0,2,2,2,6,3.83,6.4,-9.0,0,0,0,0,1,5,0,2
30260142,2,10,3,2,3,3,2,0,52,0,2,5,0,0,10,0,2,2,2,6,3.83,6.4,-9.0,0,0,0,0,1,5,0,2
30260142,3,0,3,6,14,3,2,0,14,1,0,3,1,-1,-1,0,0,0,-1,2,-9.0,-9.0,10.31,0,0,0,0,1,5,0,2
30260142,3,14,3,2,3,3,2,0,14,1,0,3,1,-1,-1,0,0,0,-1,2,-9.0,-9.0,10.31,0,0,0,0,1,5,0,2
30260142,4,0,3,6,14,3,2,0,11,1,0,0,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,6.44,0,0,0,0,1,5,0,2
30260142,4,14,3,2,3,3,2,0,11,1,0,0,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,6.44,0,0,0,0,1,5,0,2
30260142,5,0,3,6,14,3,2,0,9,1,0,3,2,-1,-1,0,0,0,-1,2,-9.0,-9.0,4.27,0,0,0,0,1,5,0,2
30260142,5,14,3,2,3,3,2,0,9,1,0,3,2,-1,-1,0,0,0,-1,2,-9.0,-9.0,4.27,0,0,0,0,1,5,0,2
30260430,1,0,3,6,14,5,1,0,44,0,1,3,0,0,25,0,1,1,3,3,6.32,6.59,-9.0,2,0,3,2,1,5,0,2
30260430,1,14,1,8,12,5,1,0,44,0,1,3,0,0,25,0,1,1,3,3,6.32,6.59,-9.0,2,0,3,2,1,5,0,2
30260430,1,12,4,2,3,5,1,0,44,0,1,3,0,0,25,0,1,1,3,3,6.32,6.59,-9.0,2,0,3,2,1,5,0,2
30260430,3,0,3,6,14,5,1,0,15,2,0,0,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,7.25,2,0,3,2,1,5,0,2
30260430,3,14,3,2,3,5,1,0,15,2,0,0,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,7.25,2,0,3,2,1,5,0,2
30261039,1,0,0,0,6,5,1,0,27,0,2,4,0,0,15,0,2,2,15,3,5.67,7.27,-9.0,2,0,0,0,1,2,0,2
30261039,1,6,0,2,3,5,1,0,27,0,2,4,0,0,15,0,2,2,15,3,5.67,7.27,-9.0,2,0,0,0,1,2,0,2
30261039,1,0,3,2,3,5,1,0,27,0,2,4,0,0,15,0,2,2,15,3,5.67,7.27,-9.0,2,0,0,0,1,2,0,2
30262870,1,0,3,4,8,0,1,0,29,0,1,4,0,0,12,0,1,1,5,7,3.43,5.91,-9.0,0,0,0,0,1,2,0,0
30262870,1,8,1,8,12,0,1,0,29,0,1,4,0,0,12,0,1,1,5,7,3.43,5.91,-9.0,0,0,0,0,1,2,0,0
30262870,1,12,1,1,1,0,1,0,29,0,1,4,0,0,12,0,1,1,5,7,3.43,5.91,-9.0,0,0,0,0,1,2,0,0
30262870,1,2,1,8,12,0,1,0,29,0,1,4,0,0,12,0,1,1,5,7,3.43,5.91,-9.0,0,0,0,0,1,2,0,0
30262870,1,12,1,4,8,0,1,0,29,0,1,4,0,0,12,0,1,1,5,7,3.43,5.91,-9.0,0,0,0,0,1,2,0,0
30262870,1,8,1,1,2,0,1,0,29,0,1,4,0,0,12,0,1,1,5,7,3.43,5.91,-9.0,0,0,0,0,1,2,0,0
30262870,1,3,2,2,3,0,1,0,29,0,1,4,0,0,12,0,1,1,5,7,3.43,5.91,-9.0,0,0,0,0,1,2,0,0
30263008,1,0,3,5,9,9,1,0,62,0,0,0,0,0,-1,0,0,0,3,3,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,1
30263008,1,9,1,1,2,9,1,0,62,0,0,0,0,0,-1,0,0,0,3,3,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,1
30263008,1,3,2,2,3,9,1,0,62,0,0,0,0,0,-1,0,0,0,3,3,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,1
30263008,2,0,4,8,12,9,1,0,60,0,1,7,0,0,15,0,1,1,0,4,2.43,3.62,-9.0,0,2,0,0,1,2,0,1
30263008,2,12,1,1,2,9,1,0,60,0,1,7,0,0,15,0,1,1,0,4,2.43,3.62,-9.0,0,2,0,0,1,2,0,1
30263008,2,3,2,2,3,9,1,0,60,0,1,7,0,0,15,0,1,1,0,4,2.43,3.62,-9.0,0,2,0,0,1,2,0,1
30263008,2,0,3,2,3,9,1,0,60,0,1,7,0,0,15,0,1,1,0,4,2.43,3.62,-9.0,0,2,0,0,1,2,0,1
30263049,1,0,0,0,4,8,0,0,67,0,0,16,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,1,4,0,2,3,8,0,0,67,0,0,16,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,1,0,0,0,0,8,0,0,67,0,0,16,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,1,1,1,0,6,8,0,0,67,0,0,16,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,1,6,1,0,0,8,0,0,67,0,0,16,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,1,1,1,3,7,8,0,0,67,0,0,16,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,1,7,1,3,7,8,0,0,67,0,0,16,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,1,7,1,0,0,8,0,0,67,0,0,16,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,1,1,0,2,3,8,0,0,67,0,0,16,0,0,-1,0,0,0,1,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,2,0,0,0,4,8,0,0,75,0,0,7,0,0,-1,0,0,0,1,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,2,4,1,1,1,8,0,0,75,0,0,7,0,0,-1,0,0,0,1,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,2,2,1,1,2,8,0,0,75,0,0,7,0,0,-1,0,0,0,1,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263049,2,3,2,2,3,8,0,0,75,0,0,7,0,0,-1,0,0,0,1,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30263360,1,0,2,1,2,0,0,0,72,0,0,0,0,0,-1,0,0,0,2,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30263360,1,3,1,1,2,0,0,0,72,0,0,0,0,0,-1,0,0,0,2,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30263360,1,3,2,2,3,0,0,0,72,0,0,0,0,0,-1,0,0,0,2,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30263360,1,0,2,3,7,0,0,0,72,0,0,0,0,0,-1,0,0,0,2,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30263360,1,7,1,0,6,0,0,0,72,0,0,0,0,0,-1,0,0,0,2,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30263360,1,6,0,2,3,0,0,0,72,0,0,0,0,0,-1,0,0,0,2,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30263360,2,0,2,1,2,0,0,0,72,0,0,3,0,0,-1,0,0,0,2,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
