R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,TRIPPURP,WKFMHMXX,HHFAMINC2
37,0,-1,0,7,1,6,11935238,0,1,22,2,3,1,5,2,9,1,1,0,2
37,0,-1,0,7,1,3,11935238,0,1,3,22,3,1,5,2,9,1,3,0,2
63,0,-1,2,7,1,4,11935238,0,2,19,0,3,1,5,2,9,1,2,0,2
63,0,-1,2,7,1,4,11935238,0,2,19,19,3,1,5,2,9,1,1,0,2
63,0,-1,2,7,1,0,11935238,0,2,0,19,3,1,5,2,9,1,1,0,2
63,0,-1,2,7,1,5,11935238,0,2,6,1,3,1,5,2,9,1,1,0,2
63,0,-1,2,7,1,3,11935238,0,2,3,6,3,1,5,2,9,1,0,0,2
88,2,-1,0,2,1,7,11935238,-1,3,11,0,3,1,5,2,9,5,2,0,2
88,2,-1,0,2,1,7,11935238,-1,3,11,11,3,1,5,2,9,5,1,0,2
88,2,-1,0,2,1,0,11935238,-1,3,0,11,3,1,5,2,9,5,1,0,2
88,2,-1,0,2,1,5,11935238,-1,3,6,1,3,1,5,2,9,5,1,0,2
88,2,-1,0,2,1,3,11935238,-1,3,3,6,3,1,5,2,9,5,0,0,2
50,0,-1,0,2,0,1,11937102,-1,1,1,0,3,1,5,2,4,1,0,0,2
50,0,-1,0,2,0,5,11937102,-1,1,6,2,3,1,5,2,4,1,1,0,2
50,0,-1,0,2,0,3,11937102,-1,1,3,6,3,1,5,2,4,1,0,0,2
50,0,-1,0,2,0,0,11937102,-1,1,8,0,3,1,5,2,4,1,3,0,2
50,0,-1,0,2,0,3,11937102,-1,1,3,8,3,1,5,2,4,1,3,0,2
53,0,20,0,30,0,2,11937102,9,2,2,0,3,0,5,2,4,1,4,0,2
53,0,20,0,30,0,3,11937102,9,2,3,3,3,0,5,2,4,1,4,0,2
53,0,20,0,30,0,1,11937102,9,2,28,0,3,0,5,2,4,1,2,0,2
53,0,20,0,30,0,0,11937102,9,2,8,29,3,0,5,2,4,1,1,0,2
53,0,20,0,30,0,3,11937102,9,2,3,8,3,0,5,2,4,1,3,0,2
26,0,30,0,9,0,7,11937102,15,3,11,35,3,6,4,2,4,3,1,0,2
26,0,30,0,9,0,7,11937102,15,3,11,11,3,6,4,2,4,3,1,0,2
26,0,30,0,9,0,3,11937102,15,3,3,11,3,6,4,2,4,3,2,0,2
26,0,30,0,9,0,2,11937102,15,3,2,0,3,6,4,2,4,3,4,0,2
38,0,35,0,1,0,2,11938202,14,2,2,0,2,0,2,2,9,1,4,0,2
38,0,35,0,1,0,3,11938202,14,2,3,3,2,0,2,2,9,1,4,0,2
42,0,45,3,0,0,2,11942209,6,1,2,0,2,12,5,1,11,3,4,0,2
42,0,45,3,0,0,6,11942209,6,1,21,3,2,12,5,1,11,3,1,0,2
42,0,45,3,0,0,12,11942209,6,1,25,21,2,12,5,1,11,3,1,0,2
42,0,45,3,0,0,0,11942209,6,1,0,25,2,12,5,1,11,3,1,0,2
42,0,45,3,0,0,3,11942209,6,1,3,1,2,12,5,1,11,3,0,0,2
-8,0,-1,0,4,0,12,11942209,-1,2,25,0,2,1,3,1,11,1,2,0,2
-8,0,-1,0,4,0,0,11942209,-1,2,8,25,2,1,3,1,11,1,1,0,2
-8,0,-1,0,4,0,3,11942209,-1,2,3,8,2,1,3,1,11,1,3,0,2
37,0,10,0,0,0,0,11943439,2,1,31,0,3,3,11,2,11,1,0,3,2
37,0,10,0,0,0,2,11943439,2,1,2,31,3,3,11,2,11,1,1,3,2
37,0,10,0,0,0,1,11943439,2,1,1,3,3,3,11,2,11,1,1,3,2
37,0,10,0,0,0,1,11943439,2,1,1,2,3,3,11,2,11,1,1,3,2
37,0,10,0,0,0,11,11943439,2,1,17,2,3,3,11,2,11,1,1,3,2
37,0,10,0,0,0,3,11943439,2,1,3,17,3,3,11,2,11,1,4,3,2
37,0,10,0,0,0,5,11943439,2,1,6,0,3,3,11,2,11,1,0,3,2
37,0,10,0,0,0,10,11943439,2,1,16,6,3,3,11,2,11,1,1,3,2
37,0,10,0,0,0,0,11943439,2,1,0,16,3,3,11,2,11,1,1,3,2
37,0,10,0,0,0,0,11943439,2,1,0,1,3,3,11,2,11,1,1,3,2
37,0,10,0,0,0,3,11943439,2,1,3,1,3,3,11,2,11,1,0,3,2
37,0,35,0,0,0,2,11943439,13,2,2,0,3,0,5,2,11,2,4,0,2
37,0,35,0,0,0,1,11943439,13,2,1,3,3,0,5,2,11,2,1,0,2
37,0,35,0,0,0,11,11943439,13,2,17,2,3,0,5,2,11,2,1,0,2
37,0,35,0,0,0,0,11943439,13,2,0,17,3,0,5,2,11,2,1,0,2
37,0,35,0,0,0,3,11943439,13,2,3,1,3,0,5,2,11,2,0,0,2
77,0,-1,0,7,0,6,11946636,-1,1,21,0,2,1,2,1,13,0,3,0,1
77,0,-1,0,7,0,3,11946636,-1,1,3,21,2,1,2,1,13,0,3,0,1
49,0,-1,2,2,1,4,11951779,-1,1,12,0,6,1,10,1,0,4,2,0,0
49,0,-1,2,2,1,4,11951779,-1,1,12,12,6,1,10,1,0,4,1,0,0
49,0,-1,2,2,1,4,11951779,-1,1,12,12,6,1,10,1,0,4,1,0,0
49,0,-1,2,2,1,3,11951779,-1,1,3,12,6,1,10,1,0,4,2,0,0
49,0,-1,2,2,1,5,11951779,-1,1,6,0,6,1,10,1,0,4,0,0,0
49,0,-1,2,2,1,3,11951779,-1,1,3,6,6,1,10,1,0,4,0,0,0
49,0,-1,2,2,1,4,11951779,-1,1,10,0,6,1,10,1,0,4,2,0,0
49,0,-1,2,2,1,4,11951779,-1,1,10,10,6,1,10,1,0,4,1,0,0
49,0,-1,2,2,1,4,11951779,-1,1,10,10,6,1,10,1,0,4,1,0,0
49,0,-1,2,2,1,3,11951779,-1,1,3,10,6,1,10,1,0,4,2,0,0
53,0,60,0,0,1,5,11951779,47,2,6,0,6,6,6,1,0,1,0,0,0
53,0,60,0,0,1,3,11951779,47,2,3,6,6,6,6,1,0,1,0,0,0
53,0,60,0,0,1,5,11951779,47,2,6,0,6,6,6,1,0,1,0,0,0
53,0,60,0,0,1,3,11951779,47,2,3,6,6,6,6,1,0,1,0,0,0
53,0,60,0,0,1,4,11951779,47,2,10,0,6,6,6,1,0,1,2,0,0
53,0,60,0,0,1,3,11951779,47,2,3,10,6,6,6,1,0,1,2,0,0
17,2,-1,0,0,1,8,11951779,-1,3,13,0,6,1,2,1,0,3,2,0,0
17,2,-1,0,0,1,3,11951779,-1,3,3,13,6,1,2,1,0,3,2,0,0
16,2,-1,2,0,1,8,11951779,-1,5,13,0,6,1,1,1,0,3,2,0,0
11,1,-1,-1,-1,1,4,11951779,-1,6,12,0,6,1,4,1,0,0,2,0,0
11,1,-1,-1,-1,1,4,11951779,-1,6,12,12,6,1,4,1,0,0,1,0,0
11,1,-1,-1,-1,1,8,11951779,-1,6,13,12,6,1,4,1,0,0,1,0,0
11,1,-1,-1,-1,1,3,11951779,-1,6,3,13,6,1,4,1,0,0,2,0,0
8,1,-1,-1,-1,1,4,11951779,-1,7,12,0,6,1,5,1,0,0,2,0,0
8,1,-1,-1,-1,1,8,11951779,-1,7,13,12,6,1,5,1,0,0,1,0,0
8,1,-1,-1,-1,1,4,11951779,-1,7,10,13,6,1,5,1,0,0,1,0,0
8,1,-1,-1,-1,1,4,11951779,-1,7,10,10,6,1,5,1,0,0,1,0,0
8,1,-1,-1,-1,1,3,11951779,-1,7,3,10,6,1,5,1,0,0,2,0,0
37,0,-1,0,7,1,5,11952749,-1,1,6,0,2,1,2,1,8,0,0,0,0
37,0,-1,0,7,1,3,11952749,-1,1,3,6,2,1,2,1,8,0,0,0,0
10,1,-1,-1,-1,1,8,11952749,-1,2,13,0,2,1,2,1,8,0,2,0,0
10,1,-1,-1,-1,1,3,11952749,-1,2,3,13,2,1,2,1,8,0,2,0,0
67,0,-1,1,3,0,7,11952963,-1,1,11,0,2,1,7,0,1,1,2,0,2
67,0,-1,1,3,0,7,11952963,-1,1,11,11,2,1,7,0,1,1,1,0,2
67,0,-1,1,3,0,5,11952963,-1,1,6,11,2,1,7,0,1,1,1,0,2
67,0,-1,1,3,0,3,11952963,-1,1,3,6,2,1,7,0,1,1,0,0,2
67,0,-1,1,3,0,4,11952963,-1,1,10,0,2,1,7,0,1,1,2,0,2
67,0,-1,1,3,0,6,11952963,-1,1,22,10,2,1,7,0,1,1,1,0,2
67,0,-1,1,3,0,3,11952963,-1,1,3,22,2,1,7,0,1,1,3,0,2
69,0,-1,0,4,0,5,11955487,-1,1,6,0,3,1,2,2,4,1,0,0,2
69,0,-1,0,4,0,3,11955487,-1,1,3,6,3,1,2,2,4,1,0,0,2
35,0,30,0,0,0,0,11955487,-9,3,0,0,3,0,2,2,4,4,0,0,2
35,0,30,0,0,0,3,11955487,-9,3,3,1,3,0,2,2,4,4,0,0,2
29,0,-1,0,5,0,4,11962056,-1,1,12,0,4,1,9,2,10,1,2,0,0
29,0,-1,0,5,0,8,11962056,-1,1,13,12,4,1,9,2,10,1,1,0,0
29,0,-1,0,5,0,7,11962056,-1,1,11,13,4,1,9,2,10,1,1,0,0
29,0,-1,0,5,0,3,11962056,-1,1,3,11,4,1,9,2,10,1,2,0,0
29,0,-1,0,5,0,1,11962056,-1,1,1,0,4,1,9,2,10,1,0,0,0
29,0,-1,0,5,0,0,11962056,-1,1,0,2,4,1,9,2,10,1,1,0,0
29,0,-1,0,5,0,1,11962056,-1,1,1,1,4,1,9,2,10,1,1,0,0
29,0,-1,0,5,0,4,11962056,-1,1,10,2,4,1,9,2,10,1,1,0,0
29,0,-1,0,5,0,3,11962056,-1,1,3,10,4,1,9,2,10,1,2,0,0
37,0,-1,0,1,0,8,11962056,-1,2,13,0,4,1,9,2,10,3,2,0,0
37,0,-1,0,1,0,3,11962056,-1,2,3,13,4,1,9,2,10,3,2,0,0
37,0,-1,0,1,0,1,11962056,-1,2,1,0,4,1,9,2,10,3,0,0,0
37,0,-1,0,1,0,0,11962056,-1,2,0,2,4,1,9,2,10,3,1,0,0
37,0,-1,0,1,0,1,11962056,-1,2,1,1,4,1,9,2,10,3,1,0,0
37,0,-1,0,1,0,4,11962056,-1,2,10,2,4,1,9,2,10,3,1,0,0
37,0,-1,0,1,0,3,11962056,-1,2,3,10,4,1,9,2,10,3,2,0,0
37,0,-1,0,1,0,6,11962056,-1,2,22,0,4,1,9,2,10,3,3,0,0
37,0,-1,0,1,0,3,11962056,-1,2,3,22,4,1,9,2,10,3,3,0,0
9,1,-1,-1,-1,0,8,11962056,-1,3,13,0,4,1,5,2,10,0,2,0,0
9,1,-1,-1,-1,0,8,11962056,-1,3,13,13,4,1,5,2,10,0,1,0,0
9,1,-1,-1,-1,0,3,11962056,-1,3,3,13,4,1,5,2,10,0,2,0,0
9,1,-1,-1,-1,0,6,11962056,-1,3,22,0,4,1,5,2,10,0,3,0,0
9,1,-1,-1,-1,0,3,11962056,-1,3,3,22,4,1,5,2,10,0,3,0,0
0,1,-1,-1,-1,0,6,11962056,-1,4,22,0,4,1,10,2,10,0,3,0,0
0,1,-1,-1,-1,0,7,11962056,-1,4,11,22,4,1,10,2,10,0,1,0,0
0,1,-1,-1,-1,0,3,11962056,-1,4,3,11,4,1,10,2,10,0,2,0,0
0,1,-1,-1,-1,0,1,11962056,-1,4,1,0,4,1,10,2,10,0,0,0,0
0,1,-1,-1,-1,0,0,11962056,-1,4,0,2,4,1,10,2,10,0,1,0,0
0,1,-1,-1,-1,0,1,11962056,-1,4,1,1,4,1,10,2,10,0,1,0,0
0,1,-1,-1,-1,0,4,11962056,-1,4,10,2,4,1,10,2,10,0,1,0,0
0,1,-1,-1,-1,0,3,11962056,-1,4,3,10,4,1,10,2,10,0,2,0,0
0,1,-1,-1,-1,0,6,11962056,-1,4,22,0,4,1,10,2,10,0,3,0,0
0,1,-1,-1,-1,0,3,11962056,-1,4,3,22,4,1,10,2,10,0,3,0,0
25,0,15,0,0,0,5,11962636,11,1,6,0,3,6,6,1,10,1,0,0,0
25,0,15,0,0,0,2,11962636,11,1,2,6,3,6,6,1,10,1,1,0,0
25,0,15,0,0,0,6,11962636,11,1,22,3,3,6,6,1,10,1,1,0,0
25,0,15,0,0,0,5,11962636,11,1,6,22,3,6,6,1,10,1,1,0,0
25,0,15,0,0,0,5,11962636,11,1,15,6,3,6,6,1,10,1,1,0,0
25,0,15,0,0,0,3,11962636,11,1,3,15,3,6,6,1,10,1,0,0,0
3,1,-1,-1,-1,0,8,11962636,-1,3,13,35,3,1,2,1,10,0,1,0,0
3,1,-1,-1,-1,0,3,11962636,-1,3,3,13,3,1,2,1,10,0,2,0,0
37,0,40,0,0,0,4,11965244,13,1,12,0,3,0,7,2,4,4,2,0,2
37,0,40,0,0,0,5,11965244,13,1,15,12,3,0,7,2,4,4,1,0,2
37,0,40,0,0,0,2,11965244,13,1,2,15,3,0,7,2,4,4,1,0,2
37,0,40,0,0,0,10,11965244,13,1,26,3,3,0,7,2,4,4,1,0,2
37,0,40,0,0,0,11,11965244,13,1,17,27,3,0,7,2,4,4,1,0,2
37,0,40,0,0,0,1,11965244,13,1,1,17,3,0,7,2,4,4,1,0,2
37,0,40,0,0,0,3,11965244,13,1,3,2,3,0,7,2,4,4,0,0,2
40,0,20,0,0,0,2,11965244,7,2,2,0,3,3,5,2,4,3,4,0,2
40,0,20,0,0,0,1,11965244,7,2,1,3,3,3,5,2,4,3,1,0,2
40,0,20,0,0,0,4,11965244,7,2,10,2,3,3,5,2,4,3,1,0,2
40,0,20,0,0,0,1,11965244,7,2,1,10,3,3,5,2,4,3,1,0,2
40,0,20,0,0,0,3,11965244,7,2,3,2,3,3,5,2,4,3,0,0,2
1,1,-1,-1,-1,0,8,11965244,-1,3,13,0,3,1,3,2,4,0,2,0,2
1,1,-1,-1,-1,0,1,11965244,-1,3,1,13,3,1,3,2,4,0,1,0,2
1,1,-1,-1,-1,0,3,11965244,-1,3,3,2,3,1,3,2,4,0,0,0,2
27,0,15,0,3,0,5,11972055,1,1,6,0,1,0,4,1,7,1,0,0,0
27,0,15,0,3,0,3,11972055,1,1,3,6,1,0,4,1,7,1,0,0,0
27,0,15,0,3,0,5,11972055,1,1,6,0,1,0,4,1,7,1,0,0,0
27,0,15,0,3,0,3,11972055,1,1,3,6,1,0,4,1,7,1,0,0,0
55,0,-1,0,0,0,1,11974750,0,1,1,0,2,1,8,2,1,3,0,0,2
55,0,-1,0,0,0,0,11974750,0,1,0,2,2,1,8,2,1,3,1,0,2
55,0,-1,0,0,0,3,11974750,0,1,3,1,2,1,8,2,1,3,0,0,2
55,0,-1,0,0,0,5,11974750,0,1,15,0,2,1,8,2,1,3,0,0,2
55,0,-1,0,0,0,3,11974750,0,1,3,15,2,1,8,2,1,3,0,0,2
55,0,-1,0,0,0,6,11974750,0,1,7,0,2,1,8,2,1,3,3,0,2
55,0,-1,0,0,0,0,11974750,0,1,0,7,2,1,8,2,1,3,1,0,2
55,0,-1,0,0,0,3,11974750,0,1,3,1,2,1,8,2,1,3,0,0,2
52,0,20,0,1,0,6,11974750,6,2,7,0,2,0,3,2,1,2,3,0,2
52,0,20,0,1,0,0,11974750,6,2,0,7,2,0,3,2,1,2,1,0,2
52,0,20,0,1,0,3,11974750,6,2,3,1,2,0,3,2,1,2,0,0,2
75,2,95,0,0,0,2,11975690,2,1,2,0,1,9,2,1,2,0,4,0,0
75,2,95,0,0,0,3,11975690,2,1,3,3,1,9,2,1,2,0,4,0,0
53,0,-1,0,0,1,5,11982586,-1,1,6,0,2,1,3,1,0,2,0,0,0
53,0,-1,0,0,1,0,11982586,-1,1,0,6,2,1,3,1,0,2,1,0,0
53,0,-1,0,0,1,3,11982586,-1,1,3,1,2,1,3,1,0,2,0,0,0
50,0,10,0,0,1,2,11982586,-1,2,2,0,2,0,7,1,0,3,4,0,0
50,0,10,0,0,1,3,11982586,-1,2,3,3,2,0,7,1,0,3,4,0,0
50,0,10,0,0,1,6,11982586,-1,2,22,0,2,0,7,1,0,3,3,0,0
50,0,10,0,0,1,3,11982586,-1,2,3,22,2,0,7,1,0,3,3,0,0
50,0,10,0,0,1,5,11982586,-1,2,6,0,2,0,7,1,0,3,0,0,0
50,0,10,0,0,1,0,11982586,-1,2,0,6,2,0,7,1,0,3,1,0,0
50,0,10,0,0,1,3,11982586,-1,2,3,1,2,0,7,1,0,3,0,0,0
42,0,50,0,3,1,1,11982942,30,1,4,0,2,0,7,1,6,1,2,0,2
42,0,50,0,3,1,2,11982942,30,1,2,4,2,0,7,1,6,1,1,0,2
42,0,50,0,3,1,1,11982942,30,1,1,3,2,0,7,1,6,1,1,0,2
42,0,50,0,3,1,0,11982942,30,1,0,2,2,0,7,1,6,1,1,0,2
42,0,50,0,3,1,11,11982942,30,1,17,1,2,0,7,1,6,1,1,0,2
42,0,50,0,3,1,1,11982942,30,1,4,17,2,0,7,1,6,1,1,0,2
42,0,50,0,3,1,3,11982942,30,1,3,4,2,0,7,1,6,1,2,0,2
10,1,-1,-1,-1,1,8,11982942,-1,2,13,0,2,1,3,1,6,0,2,0,2
10,1,-1,-1,-1,1,8,11982942,-1,2,13,13,2,1,3,1,6,0,1,0,2
10,1,-1,-1,-1,1,3,11982942,-1,2,3,13,2,1,3,1,6,0,2,0,2
55,0,20,0,14,0,4,11994431,1,1,12,0,3,0,9,2,11,1,2,0,2
55,0,20,0,14,0,2,11994431,1,1,2,12,3,0,9,2,11,1,1,0,2
55,0,20,0,14,0,1,11994431,1,1,1,3,3,0,9,2,11,1,1,0,2
55,0,20,0,14,0,1,11994431,1,1,1,2,3,0,9,2,11,1,1,0,2
55,0,20,0,14,0,5,11994431,1,1,15,2,3,0,9,2,11,1,1,0,2
55,0,20,0,14,0,3,11994431,1,1,3,15,3,0,9,2,11,1,0,0,2
55,0,20,0,14,0,0,11994431,1,1,0,0,3,0,9,2,11,1,0,0,2
55,0,20,0,14,0,5,11994431,1,1,6,1,3,0,9,2,11,1,1,0,2
55,0,20,0,14,0,3,11994431,1,1,3,6,3,0,9,2,11,1,0,0,2
53,0,20,0,3,0,2,11994431,5,2,2,0,3,0,3,2,11,1,4,0,2
53,0,20,0,3,0,3,11994431,5,2,3,3,3,0,3,2,11,1,4,0,2
53,0,20,0,3,0,0,11994431,5,2,0,0,3,0,3,2,11,1,0,0,2
15,0,-1,-1,-1,0,4,11994431,-1,3,12,0,3,1,2,2,11,0,2,0,2
15,0,-1,-1,-1,0,3,11994431,-1,3,3,12,3,1,2,2,11,0,2,0,2
55,0,-1,0,3,0,1,11995933,-1,1,1,0,4,1,7,1,12,4,0,0,1
55,0,-1,0,3,0,3,11995933,-1,1,3,2,4,1,7,1,12,4,0,0,1
55,0,-1,0,3,0,4,11995933,-1,1,19,0,4,1,7,1,12,4,2,0,1
55,0,-1,0,3,0,0,11995933,-1,1,0,19,4,1,7,1,12,4,1,0,1
55,0,-1,0,3,0,3,11995933,-1,1,3,1,4,1,7,1,12,4,0,0,1
55,0,-1,0,3,0,1,11995933,-1,1,30,0,4,1,7,1,12,4,0,0,1
55,0,-1,0,3,0,3,11995933,-1,1,3,30,4,1,7,1,12,4,0,0,1
-8,0,-1,-1,-1,0,8,11995933,-1,2,13,0,4,1,3,1,12,0,2,0,1
-8,0,-1,-1,-1,0,8,11995933,-1,2,24,13,4,1,3,1,12,0,1,0,1
-8,0,-1,-1,-1,0,3,11995933,-1,2,3,24,4,1,3,1,12,0,2,0,1
42,0,40,0,3,0,0,11995933,19,3,31,0,4,3,6,1,12,0,0,0,1
42,0,40,0,3,0,2,11995933,19,3,2,31,4,3,6,1,12,0,1,0,1
42,0,40,0,3,0,5,11995933,19,3,15,3,4,3,6,1,12,0,1,0,1
42,0,40,0,3,0,3,11995933,19,3,3,15,4,3,6,1,12,0,0,0,1
42,0,40,0,3,0,5,11995933,19,3,6,0,4,3,6,1,12,0,0,0,1
42,0,40,0,3,0,3,11995933,19,3,3,6,4,3,6,1,12,0,0,0,1
88,2,-1,0,0,0,7,11995933,-1,4,11,0,4,1,3,1,12,0,2,0,1
88,2,-1,0,0,0,0,11995933,-1,4,0,11,4,1,3,1,12,0,1,0,1
88,2,-1,0,0,0,3,11995933,-1,4,3,1,4,1,3,1,12,0,0,0,1
81,0,-1,0,30,0,1,11998756,-1,1,20,0,1,1,4,0,8,0,2,0,0
81,0,-1,0,30,0,5,11998756,-1,1,15,20,1,1,4,0,8,0,1,0,0
81,0,-1,0,30,0,5,11998756,-1,1,6,15,1,1,4,0,8,0,1,0,0
81,0,-1,0,30,0,3,11998756,-1,1,3,6,1,1,4,0,8,0,0,0,0
74,0,-1,0,7,1,5,12006171,-1,1,6,0,2,1,5,0,0,0,0,0,0
74,0,-1,0,7,1,5,12006171,-1,1,6,6,2,1,5,0,0,0,1,0,0
74,0,-1,0,7,1,5,12006171,-1,1,6,6,2,1,5,0,0,0,1,0,0
74,0,-1,0,7,1,5,12006171,-1,1,15,6,2,1,5,0,0,0,1,0,0
74,0,-1,0,7,1,3,12006171,-1,1,3,15,2,1,5,0,0,0,0,0,0
77,2,-1,0,0,1,5,12006171,-1,2,6,0,2,1,5,0,0,0,0,0,0
77,2,-1,0,0,1,5,12006171,-1,2,6,6,2,1,5,0,0,0,1,0,0
77,2,-1,0,0,1,5,12006171,-1,2,6,6,2,1,5,0,0,0,1,0,0
77,2,-1,0,0,1,5,12006171,-1,2,15,6,2,1,5,0,0,0,1,0,0
77,2,-1,0,0,1,3,12006171,-1,2,3,15,2,1,5,0,0,0,0,0,0
36,0,15,0,0,0,10,12006818,6,1,16,16,6,0,6,3,9,0,1,0,2
36,0,15,0,0,0,4,12006818,6,1,12,16,6,0,6,3,9,0,1,0,2
36,0,15,0,0,0,3,12006818,6,1,3,12,6,0,6,3,9,0,2,0,2
36,0,15,0,0,0,4,12006818,6,1,10,0,6,0,6,3,9,0,2,0,2
36,0,15,0,0,0,3,12006818,6,1,3,10,6,0,6,3,9,0,2,0,2
36,0,15,0,0,0,7,12006818,6,1,11,0,6,0,6,3,9,0,2,0,2
7,1,-1,-1,-1,0,8,12006818,-1,4,13,0,6,1,2,3,9,0,2,0,2
7,1,-1,-1,-1,0,3,12006818,-1,4,3,13,6,1,2,3,9,0,2,0,2
6,1,-1,-1,-1,0,8,12006818,-1,5,13,0,6,1,2,3,9,0,2,0,2
6,1,-1,-1,-1,0,3,12006818,-1,5,3,13,6,1,2,3,9,0,2,0,2
3,1,-1,-1,-1,0,4,12006818,-1,6,12,0,6,1,4,3,9,0,2,0,2
3,1,-1,-1,-1,0,3,12006818,-1,6,3,12,6,1,4,3,9,0,2,0,2
3,1,-1,-1,-1,0,4,12006818,-1,6,10,0,6,1,4,3,9,0,2,0,2
3,1,-1,-1,-1,0,3,12006818,-1,6,3,10,6,1,4,3,9,0,2,0,2
67,0,-1,0,7,0,6,12007338,-1,1,22,0,2,1,9,1,14,1,3,0,1
67,0,-1,0,7,0,1,12007338,-1,1,1,22,2,1,9,1,14,1,1,0,1
67,0,-1,0,7,0,3,12007338,-1,1,3,2,2,1,9,1,14,1,0,0,1
67,0,-1,0,7,0,1,12007338,-1,1,1,0,2,1,9,1,14,1,0,0,1
67,0,-1,0,7,0,3,12007338,-1,1,3,2,2,1,9,1,14,1,0,0,1
67,0,-1,0,7,0,5,12007338,-1,1,6,0,2,1,9,1,14,1,0,0,1
67,0,-1,0,7,0,3,12007338,-1,1,3,6,2,1,9,1,14,1,0,0,1
67,0,-1,0,7,0,6,12007338,-1,1,7,0,2,1,9,1,14,1,3,0,1
67,0,-1,0,7,0,3,12007338,-1,1,3,7,2,1,9,1,14,1,3,0,1
64,0,10,0,2,0,1,12010842,0,1,1,0,1,0,3,1,14,0,0,0,1
64,0,10,0,2,0,2,12010842,0,1,2,2,1,0,3,1,14,0,1,0,1
64,0,10,0,2,0,3,12010842,0,1,3,3,1,0,3,1,14,0,4,0,1
31,0,-1,1,3,0,4,12010909,-1,1,12,0,5,1,6,1,16,3,2,0,2
31,0,-1,1,3,0,3,12010909,-1,1,3,12,5,1,6,1,16,3,2,0,2
31,0,-1,1,3,0,4,12010909,-1,1,10,0,5,1,6,1,16,3,2,0,2
31,0,-1,1,3,0,3,12010909,-1,1,3,10,5,1,6,1,16,3,2,0,2
31,0,-1,1,3,0,6,12010909,-1,1,22,0,5,1,6,1,16,3,3,0,2
31,0,-1,1,3,0,3,12010909,-1,1,3,22,5,1,6,1,16,3,3,0,2
36,0,50,0,2,0,2,12010909,20,2,2,0,5,0,2,1,16,3,4,0,2
36,0,50,0,2,0,3,12010909,20,2,3,3,5,0,2,1,16,3,4,0,2
4,1,-1,-1,-1,0,8,12010909,-1,3,13,0,5,1,4,1,16,0,2,0,2
4,1,-1,-1,-1,0,3,12010909,-1,3,3,13,5,1,4,1,16,0,2,0,2
4,1,-1,-1,-1,0,6,12010909,-1,3,22,0,5,1,4,1,16,0,3,0,2
4,1,-1,-1,-1,0,3,12010909,-1,3,3,22,5,1,4,1,16,0,3,0,2
1,1,-1,-1,-1,0,4,12010909,-1,4,12,0,5,1,6,1,16,0,2,0,2
1,1,-1,-1,-1,0,3,12010909,-1,4,3,12,5,1,6,1,16,0,2,0,2
1,1,-1,-1,-1,0,4,12010909,-1,4,10,0,5,1,6,1,16,0,2,0,2
1,1,-1,-1,-1,0,3,12010909,-1,4,3,10,5,1,6,1,16,0,2,0,2
1,1,-1,-1,-1,0,6,12010909,-1,4,22,0,5,1,6,1,16,0,3,0,2
1,1,-1,-1,-1,0,3,12010909,-1,4,3,22,5,1,6,1,16,0,3,0,2
0,1,-1,-1,-1,0,4,12010909,-1,5,12,0,5,1,4,1,16,0,2,0,2
0,1,-1,-1,-1,0,3,12010909,-1,5,3,12,5,1,4,1,16,0,2,0,2
0,1,-1,-1,-1,0,4,12010909,-1,5,10,0,5,1,4,1,16,0,2,0,2
0,1,-1,-1,-1,0,3,12010909,-1,5,3,10,5,1,4,1,16,0,2,0,2
33,0,-1,0,3,0,6,12010963,0,1,21,0,2,1,3,1,1,1,3,0,2
33,0,-1,0,3,0,0,12010963,0,1,0,21,2,1,3,1,1,1,1,0,2
33,0,-1,0,3,0,3,12010963,0,1,3,1,2,1,3,1,1,1,0,0,2
54,0,-1,0,3,0,6,12010963,-1,2,21,0,2,1,3,1,1,1,3,0,2
54,0,-1,0,3,0,0,12010963,-1,2,0,21,2,1,3,1,1,1,1,0,2
54,0,-1,0,3,0,3,12010963,-1,2,3,1,2,1,3,1,1,1,0,0,2
41,0,15,0,0,0,4,12013722,3,2,12,0,5,0,5,2,7,3,2,0,0
41,0,15,0,0,0,2,12013722,3,2,2,12,5,0,5,2,7,3,1,0,0
41,0,15,0,0,0,3,12013722,3,2,3,3,5,0,5,2,7,3,4,0,0
41,0,15,0,0,0,4,12013722,3,2,10,0,5,0,5,2,7,3,2,0,0
41,0,15,0,0,0,3,12013722,3,2,3,10,5,0,5,2,7,3,2,0,0
45,0,30,0,0,0,10,12013722,11,3,16,35,5,6,9,2,7,0,1,0,0
45,0,30,0,0,0,10,12013722,11,3,16,16,5,6,9,2,7,0,1,0,0
45,0,30,0,0,0,10,12013722,11,3,16,16,5,6,9,2,7,0,1,0,0
45,0,30,0,0,0,10,12013722,11,3,16,16,5,6,9,2,7,0,1,0,0
45,0,30,0,0,0,10,12013722,11,3,16,16,5,6,9,2,7,0,1,0,0
45,0,30,0,0,0,10,12013722,11,3,16,16,5,6,9,2,7,0,1,0,0
45,0,30,0,0,0,10,12013722,11,3,16,16,5,6,9,2,7,0,1,0,0
