R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,WEBUSE.1,TRIPPURP,WKFMHMXX,HHFAMINC2
49,0,50,0,7,0,2,30391010,15.15,2,3,0,5,1,9,4,3,1,0,3,3,2
49,0,50,0,7,0,2,30391010,15.15,2,3,0,5,1,9,4,3,1,0,3,3,2
21,0,5,0,20,0,8,30391010,2.1,3,12,0,5,1,4,4,3,1,0,4,2,2
21,0,5,0,20,0,2,30391010,2.1,3,3,12,5,1,4,4,3,1,0,4,2,2
21,0,5,0,20,0,0,30391010,2.1,3,4,0,5,1,4,4,3,1,0,0,2,2
21,0,5,0,20,0,2,30391010,2.1,3,3,4,5,1,4,4,3,1,0,0,2,2
15,2,-1,0,15,0,0,30391010,-9.0,5,4,0,5,0,2,4,3,1,0,0,0,2
15,2,-1,0,15,0,2,30391010,-9.0,5,3,4,5,0,2,4,3,1,0,0,0,2
50,0,60,0,5,0,8,30393733,3.04,2,12,0,4,1,2,3,3,1,0,4,0,2
50,0,60,0,5,0,2,30393733,3.04,2,3,12,4,1,2,3,3,1,0,4,0,2
24,0,60,0,0,0,1,30393733,33.38,3,2,0,4,1,2,3,3,1,0,2,0,2
24,0,60,0,0,0,2,30393733,33.38,3,3,3,4,1,2,3,3,1,0,2,0,2
21,0,15,0,0,0,8,30393733,2.23,4,12,0,4,1,2,3,3,1,0,4,0,2
21,0,15,0,0,0,2,30393733,2.23,4,3,12,4,1,2,3,3,1,0,4,0,2
74,0,-1,0,26,0,2,30393759,-9.0,1,3,6,1,0,1,0,2,1,0,0,0,0
71,0,-1,0,0,1,0,30393864,-9.0,1,6,0,1,0,4,0,2,1,0,0,0,0
71,0,-1,0,0,1,2,30393864,-9.0,1,3,6,1,0,4,0,2,1,0,0,0,0
71,0,-1,0,0,1,2,30393864,-9.0,1,3,0,1,0,4,0,2,1,0,3,0,0
71,0,-1,0,0,1,2,30393864,-9.0,1,3,0,1,0,4,0,2,1,0,3,0,0
47,0,30,0,2,0,6,30394248,7.69,1,10,0,2,1,4,1,1,1,0,3,0,0
47,0,30,0,2,0,2,30394248,7.69,1,3,10,2,1,4,1,1,1,0,3,0,0
47,0,30,0,2,0,6,30394248,7.69,1,10,0,2,1,4,1,1,1,0,3,0,0
47,0,30,0,2,0,2,30394248,7.69,1,3,10,2,1,4,1,1,1,0,3,0,0
33,0,6,0,4,0,1,30394965,1.36,1,2,0,1,1,5,1,2,1,0,2,0,0
33,0,6,0,4,0,8,30394965,1.36,1,12,3,1,1,5,1,2,1,0,1,0,0
33,0,6,0,4,0,2,30394965,1.36,1,3,12,1,1,5,1,2,1,0,4,0,0
33,0,6,0,4,0,2,30394965,1.36,1,3,0,1,1,5,1,2,1,0,3,0,0
33,0,6,0,4,0,2,30394965,1.36,1,3,0,1,1,5,1,2,1,0,3,0,0
74,0,-1,0,7,0,1,30395701,-9.0,1,2,0,2,0,5,0,9,1,0,2,0,1
74,0,-1,0,7,0,2,30395701,-9.0,1,3,3,2,0,5,0,9,1,0,2,0,1
74,0,-1,0,7,0,3,30395701,-9.0,1,7,0,2,0,5,0,9,1,0,2,0,1
74,0,-1,0,7,0,1,30395701,-9.0,1,2,7,2,0,5,0,9,1,0,1,0,1
74,0,-1,0,7,0,2,30395701,-9.0,1,3,3,2,0,5,0,9,1,0,2,0,1
70,0,-1,0,4,0,1,30395701,-9.0,2,2,0,2,0,5,0,9,1,0,2,0,1
70,0,-1,0,4,0,2,30395701,-9.0,2,3,3,2,0,5,0,9,1,0,2,0,1
70,0,-1,0,4,0,3,30395701,-9.0,2,7,0,2,0,5,0,9,1,0,2,0,1
70,0,-1,0,4,0,1,30395701,-9.0,2,2,7,2,0,5,0,9,1,0,1,0,1
70,0,-1,0,4,0,2,30395701,-9.0,2,3,3,2,0,5,0,9,1,0,2,0,1
56,2,-1,0,4,0,2,30395961,-9.0,1,3,0,1,0,5,0,10,3,2,3,0,0
56,2,-1,0,4,0,1,30395961,-9.0,1,2,0,1,0,5,0,10,3,2,2,0,0
56,2,-1,0,4,0,2,30395961,-9.0,1,3,3,1,0,5,0,10,3,2,2,0,0
56,2,-1,0,4,0,1,30395961,-9.0,1,2,0,1,0,5,0,10,3,2,2,0,0
56,2,-1,0,4,0,2,30395961,-9.0,1,3,3,1,0,5,0,10,3,2,2,0,0
33,0,-1,0,0,0,6,30396471,-9.0,1,14,0,2,0,4,1,1,1,0,3,0,0
33,0,-1,0,0,0,2,30396471,-9.0,1,3,14,2,0,4,1,1,1,0,3,0,0
33,0,-1,0,0,0,3,30396471,-9.0,1,7,0,2,0,4,1,1,1,0,2,0,0
33,0,-1,0,0,0,2,30396471,-9.0,1,3,7,2,0,4,1,1,1,0,2,0,0
24,0,15,0,0,0,8,30396471,0.58,2,12,0,2,1,5,1,1,1,0,4,0,0
24,0,15,0,0,0,2,30396471,0.58,2,3,12,2,1,5,1,1,1,0,4,0,0
24,0,15,0,0,0,6,30396471,0.58,2,14,0,2,1,5,1,1,1,0,3,0,0
24,0,15,0,0,0,1,30396471,0.58,2,2,14,2,1,5,1,1,1,0,1,0,0
24,0,15,0,0,0,2,30396471,0.58,2,3,3,2,1,5,1,1,1,0,2,0,0
69,0,-1,0,21,0,5,30399246,-9.0,2,9,0,3,0,4,0,9,1,0,3,0,1
69,0,-1,0,21,0,1,30399246,-9.0,2,2,9,3,0,4,0,9,1,0,1,0,1
69,0,-1,0,21,0,2,30399246,-9.0,2,3,3,3,0,4,0,9,1,0,2,0,1
69,0,-1,0,21,0,2,30399246,-9.0,2,3,0,3,0,4,0,9,1,0,3,0,1
33,0,-1,0,7,0,2,30399246,-9.0,3,3,0,3,0,2,0,9,1,0,3,0,1
33,0,-1,0,7,0,2,30399246,-9.0,3,3,0,3,0,2,0,9,1,0,3,0,1
72,0,30,0,1,0,3,30401239,5.12,1,7,0,1,1,2,1,0,1,0,2,0,0
72,0,30,0,1,0,2,30401239,5.12,1,3,7,1,1,2,1,0,1,0,2,0,0
36,0,-1,0,3,0,4,30401539,-9.0,1,8,0,4,3,8,2,3,1,0,3,0,2
36,0,-1,0,3,0,8,30401539,-9.0,1,12,8,4,3,8,2,3,1,0,1,0,2
36,0,-1,0,3,0,1,30401539,-9.0,1,1,12,4,3,8,2,3,1,0,1,0,2
36,0,-1,0,3,0,1,30401539,-9.0,1,2,2,4,3,8,2,3,1,0,1,0,2
36,0,-1,0,3,0,4,30401539,-9.0,1,8,3,4,3,8,2,3,1,0,1,0,2
36,0,-1,0,3,0,2,30401539,-9.0,1,3,8,4,3,8,2,3,1,0,3,0,2
36,0,-1,0,3,0,0,30401539,-9.0,1,0,0,4,3,8,2,3,1,0,0,0,2
36,0,-1,0,3,0,2,30401539,-9.0,1,3,1,4,3,8,2,3,1,0,0,0,2
45,0,30,0,7,0,8,30401539,11.01,2,12,0,4,2,4,2,3,1,0,4,0,2
45,0,30,0,7,0,2,30401539,11.01,2,3,12,4,2,4,2,3,1,0,4,0,2
45,0,30,0,7,0,0,30401539,11.01,2,0,0,4,2,4,2,3,1,0,0,0,2
45,0,30,0,7,0,2,30401539,11.01,2,3,1,4,2,4,2,3,1,0,0,0,2
5,1,-1,2,3,0,6,30401539,-9.0,3,18,0,4,0,4,2,3,1,0,3,0,2
5,1,-1,2,3,0,2,30401539,-9.0,3,3,18,4,0,4,2,3,1,0,3,0,2
5,1,-1,2,3,0,0,30401539,-9.0,3,0,0,4,0,4,2,3,1,0,0,0,2
5,1,-1,2,3,0,2,30401539,-9.0,3,3,1,4,0,4,2,3,1,0,0,0,2
30,0,15,4,5,0,1,30402519,0.98,1,1,0,2,8,4,2,1,1,0,3,0,0
30,0,15,4,5,0,2,30402519,0.98,1,3,2,2,8,4,2,1,1,0,3,0,0
30,0,15,4,5,0,0,30402519,0.98,1,0,0,2,8,4,2,1,1,0,0,0,0
30,0,15,4,5,0,2,30402519,0.98,1,3,1,2,8,4,2,1,1,0,0,0,0
27,0,25,0,1,0,8,30402519,21.19,2,12,0,2,1,3,2,1,1,0,4,0,0
27,0,25,0,1,0,0,30402519,21.19,2,0,12,2,1,3,2,1,1,0,1,0,0
27,0,25,0,1,0,2,30402519,21.19,2,3,1,2,1,3,2,1,1,0,0,0,0
69,0,-1,0,7,0,5,30403312,-9.0,1,9,0,2,0,4,0,6,1,0,3,0,2
69,0,-1,0,7,0,2,30403312,-9.0,1,3,9,2,0,4,0,6,1,0,3,0,2
69,0,-1,0,7,0,3,30403312,-9.0,1,7,0,2,0,4,0,6,1,0,2,0,2
69,0,-1,0,7,0,2,30403312,-9.0,1,3,7,2,0,4,0,6,1,0,2,0,2
66,0,-1,0,5,0,1,30403312,-9.0,2,2,0,2,0,8,0,6,1,0,2,0,2
66,0,-1,0,5,0,2,30403312,-9.0,2,3,3,2,0,8,0,6,1,0,2,0,2
66,0,-1,0,5,0,0,30403312,-9.0,2,4,0,2,0,8,0,6,1,0,0,0,2
66,0,-1,0,5,0,2,30403312,-9.0,2,3,4,2,0,8,0,6,1,0,0,0,2
66,0,-1,0,5,0,5,30403312,-9.0,2,9,0,2,0,8,0,6,1,0,3,0,2
66,0,-1,0,5,0,2,30403312,-9.0,2,3,9,2,0,8,0,6,1,0,3,0,2
66,0,-1,0,5,0,3,30403312,-9.0,2,7,0,2,0,8,0,6,1,0,2,0,2
66,0,-1,0,5,0,2,30403312,-9.0,2,3,7,2,0,8,0,6,1,0,2,0,2
35,0,25,0,3,0,8,30404151,9.85,1,12,0,4,1,2,1,9,1,0,4,0,1
35,0,25,0,3,0,2,30404151,9.85,1,3,12,4,1,2,1,9,1,0,4,0,1
36,0,-1,0,3,0,4,30404151,-9.0,2,8,0,4,0,8,1,9,1,0,3,0,1
36,0,-1,0,3,0,2,30404151,-9.0,2,3,8,4,0,8,1,9,1,0,3,0,1
36,0,-1,0,3,0,4,30404151,-9.0,2,8,0,4,0,8,1,9,1,0,3,0,1
36,0,-1,0,3,0,2,30404151,-9.0,2,3,8,4,0,8,1,9,1,0,3,0,1
36,0,-1,0,3,0,4,30404151,-9.0,2,8,0,4,0,8,1,9,1,0,3,0,1
36,0,-1,0,3,0,2,30404151,-9.0,2,3,8,4,0,8,1,9,1,0,3,0,1
36,0,-1,0,3,0,4,30404151,-9.0,2,8,0,4,0,8,1,9,1,0,3,0,1
36,0,-1,0,3,0,2,30404151,-9.0,2,3,8,4,0,8,1,9,1,0,3,0,1
12,1,-1,0,3,0,4,30404151,-9.0,3,8,0,4,0,2,1,9,1,0,3,0,1
12,1,-1,0,3,0,2,30404151,-9.0,3,3,8,4,0,2,1,9,1,0,3,0,1
9,1,-1,0,3,0,4,30404151,-9.0,4,8,0,4,0,2,1,9,1,0,3,0,1
9,1,-1,0,3,0,2,30404151,-9.0,4,3,8,4,0,2,1,9,1,0,3,0,1
49,0,20,0,6,0,2,30405540,3.12,1,3,0,4,5,11,2,6,1,0,3,0,2
49,0,20,0,6,0,8,30405540,3.12,1,12,0,4,5,11,2,6,1,0,4,0,2
49,0,20,0,6,0,3,30405540,3.12,1,7,12,4,5,11,2,6,1,0,1,0,2
49,0,20,0,6,0,8,30405540,3.12,1,12,7,4,5,11,2,6,1,0,1,0,2
49,0,20,0,6,0,4,30405540,3.12,1,8,12,4,5,11,2,6,1,0,1,0,2
49,0,20,0,6,0,5,30405540,3.12,1,9,8,4,5,11,2,6,1,0,1,0,2
49,0,20,0,6,0,3,30405540,3.12,1,7,9,4,5,11,2,6,1,0,1,0,2
49,0,20,0,6,0,2,30405540,3.12,1,3,7,4,5,11,2,6,1,0,2,0,2
49,0,20,0,6,0,6,30405540,3.12,1,10,0,4,5,11,2,6,1,0,3,0,2
49,0,20,0,6,0,4,30405540,3.12,1,8,10,4,5,11,2,6,1,0,1,0,2
49,0,20,0,6,0,2,30405540,3.12,1,3,8,4,5,11,2,6,1,0,3,0,2
50,0,10,0,5,0,4,30405540,3.12,2,8,0,4,2,8,2,6,1,0,3,0,2
50,0,10,0,5,0,8,30405540,3.12,2,12,8,4,2,8,2,6,1,0,1,0,2
50,0,10,0,5,0,3,30405540,3.12,2,7,12,4,2,8,2,6,1,0,1,0,2
50,0,10,0,5,0,8,30405540,3.12,2,12,7,4,2,8,2,6,1,0,1,0,2
50,0,10,0,5,0,2,30405540,3.12,2,3,12,4,2,8,2,6,1,0,4,0,2
50,0,10,0,5,0,6,30405540,3.12,2,10,0,4,2,8,2,6,1,0,3,0,2
50,0,10,0,5,0,4,30405540,3.12,2,8,10,4,2,8,2,6,1,0,1,0,2
50,0,10,0,5,0,2,30405540,3.12,2,3,8,4,2,8,2,6,1,0,3,0,2
18,0,-1,0,0,0,6,30405540,-9.0,3,14,0,4,0,6,2,6,1,0,3,0,2
18,0,-1,0,0,0,2,30405540,-9.0,3,3,14,4,0,6,2,6,1,0,3,0,2
18,0,-1,0,0,0,5,30405540,-9.0,3,9,0,4,0,6,2,6,1,0,3,0,2
18,0,-1,0,0,0,2,30405540,-9.0,3,3,9,4,0,6,2,6,1,0,3,0,2
18,0,-1,0,0,0,4,30405540,-9.0,3,8,0,4,0,6,2,6,1,0,3,0,2
18,0,-1,0,0,0,2,30405540,-9.0,3,3,8,4,0,6,2,6,1,0,3,0,2
14,1,-1,0,0,0,7,30405540,-9.0,4,17,0,4,0,7,2,6,1,0,3,0,2
14,1,-1,0,0,0,6,30405540,-9.0,4,14,17,4,0,7,2,6,1,0,1,0,2
14,1,-1,0,0,0,5,30405540,-9.0,4,9,14,4,0,7,2,6,1,0,1,0,2
14,1,-1,0,0,0,3,30405540,-9.0,4,7,9,4,0,7,2,6,1,0,1,0,2
14,1,-1,0,0,0,2,30405540,-9.0,4,3,7,4,0,7,2,6,1,0,2,0,2
14,1,-1,0,0,0,0,30405540,-9.0,4,4,0,4,0,7,2,6,1,0,0,0,2
14,1,-1,0,0,0,2,30405540,-9.0,4,3,4,4,0,7,2,6,1,0,0,0,2
63,0,12,0,16,0,0,30405859,4.08,1,4,4,2,1,6,2,9,1,0,1,0,1
63,0,12,0,16,0,0,30405859,4.08,1,4,4,2,1,6,2,9,1,0,1,0,1
63,0,12,0,16,0,1,30405859,4.08,1,2,4,2,1,6,2,9,1,0,1,0,1
63,0,12,0,16,0,2,30405859,4.08,1,3,3,2,1,6,2,9,1,0,2,0,1
63,0,12,0,16,0,8,30405859,4.08,1,12,0,2,1,6,2,9,1,0,4,0,1
63,0,12,0,16,0,0,30405859,4.08,1,4,12,2,1,6,2,9,1,0,1,0,1
64,0,6,0,0,0,8,30405859,1.67,2,12,0,2,1,2,2,9,1,0,4,0,1
64,0,6,0,0,0,2,30405859,1.67,2,3,12,2,1,2,2,9,1,0,4,0,1
57,0,25,0,0,0,2,30406145,10.04,1,3,12,3,5,2,2,0,1,0,4,0,0
57,0,25,0,0,0,8,30406145,10.04,1,12,0,3,5,2,2,0,1,0,4,0,0
53,0,15,0,0,0,8,30406145,7.43,2,12,0,3,5,3,2,0,1,0,4,0,0
53,0,15,0,0,0,0,30406145,7.43,2,0,12,3,5,3,2,0,1,0,1,0,0
53,0,15,0,0,0,2,30406145,7.43,2,3,1,3,5,3,2,0,1,0,0,0,0
34,0,-1,0,3,0,8,30408455,-9.0,1,12,13,2,3,2,2,3,1,0,1,0,2
34,0,-1,0,3,0,8,30408455,-9.0,1,12,12,2,3,2,2,3,1,0,1,0,2
73,0,-1,0,12,0,3,30408611,-9.0,1,7,11,2,0,4,0,2,1,0,1,0,0
73,0,-1,0,12,0,2,30408611,-9.0,1,3,7,2,0,4,0,2,1,0,2,0,0
73,0,-1,0,12,0,0,30408611,-9.0,1,0,0,2,0,4,0,2,1,0,0,0,0
73,0,-1,0,12,0,2,30408611,-9.0,1,3,1,2,0,4,0,2,1,0,0,0,0
71,0,-1,0,7,0,0,30408611,-9.0,2,0,0,2,0,4,0,2,1,0,0,0,0
71,0,-1,0,7,0,2,30408611,-9.0,2,3,1,2,0,4,0,2,1,0,0,0,0
71,0,-1,0,7,0,7,30408611,-9.0,2,11,0,2,0,4,0,2,1,0,3,0,0
71,0,-1,0,7,0,2,30408611,-9.0,2,3,11,2,0,4,0,2,1,0,3,0,0
63,0,25,0,5,0,8,30409266,8.65,1,12,0,1,1,3,1,0,1,0,4,0,0
63,0,25,0,5,0,1,30409266,8.65,1,2,12,1,1,3,1,0,1,0,1,0,0
63,0,25,0,5,0,2,30409266,8.65,1,3,3,1,1,3,1,0,1,0,2,0,0
29,0,25,0,5,0,1,30409905,2.38,1,2,0,1,1,4,1,9,1,0,2,0,1
29,0,25,0,5,0,2,30409905,2.38,1,3,3,1,1,4,1,9,1,0,2,0,1
29,0,25,0,5,0,0,30409905,2.38,1,6,0,1,1,4,1,9,1,0,0,0,1
29,0,25,0,5,0,2,30409905,2.38,1,3,6,1,1,4,1,9,1,0,0,0,1
86,0,-1,0,0,0,1,30412572,-9.0,1,5,0,1,0,5,0,0,5,1,2,0,0
86,0,-1,0,0,0,3,30412572,-9.0,1,7,5,1,0,5,0,0,5,1,1,0,0
86,0,-1,0,0,0,2,30412572,-9.0,1,3,7,1,0,5,0,0,5,1,2,0,0
86,0,-1,0,0,0,1,30412572,-9.0,1,5,0,1,0,5,0,0,5,1,2,0,0
86,0,-1,0,0,0,2,30412572,-9.0,1,3,5,1,0,5,0,0,5,1,2,0,0
59,0,-1,0,84,0,3,30413320,-9.0,1,7,0,2,3,9,2,0,1,0,2,0,0
59,0,-1,0,84,0,8,30413320,-9.0,1,12,7,2,3,9,2,0,1,0,1,0,0
59,0,-1,0,84,0,1,30413320,-9.0,1,1,12,2,3,9,2,0,1,0,1,0,0
59,0,-1,0,84,0,8,30413320,-9.0,1,12,2,2,3,9,2,0,1,0,1,0,0
59,0,-1,0,84,0,8,30413320,-9.0,1,12,12,2,3,9,2,0,1,0,1,0,0
59,0,-1,0,84,0,8,30413320,-9.0,1,12,12,2,3,9,2,0,1,0,1,0,0
59,0,-1,0,84,0,2,30413320,-9.0,1,3,12,2,3,9,2,0,1,0,4,0,0
59,0,-1,0,84,0,8,30413320,-9.0,1,12,0,2,3,9,2,0,1,0,4,0,0
59,0,-1,0,84,0,2,30413320,-9.0,1,3,12,2,3,9,2,0,1,0,4,0,0
71,2,-1,7,5,0,0,30413688,-9.0,1,6,0,1,0,2,0,1,1,0,0,0,0
71,2,-1,7,5,0,2,30413688,-9.0,1,3,6,1,0,2,0,1,1,0,0,0,0
68,0,-1,3,7,0,8,30414692,-9.0,1,13,4,1,0,7,0,2,1,0,1,0,0
68,0,-1,3,7,0,4,30414692,-9.0,1,8,13,1,0,7,0,2,1,0,1,0,0
68,0,-1,3,7,0,4,30414692,-9.0,1,8,8,1,0,7,0,2,1,0,1,0,0
68,0,-1,3,7,0,4,30414692,-9.0,1,8,8,1,0,7,0,2,1,0,1,0,0
68,0,-1,3,7,0,3,30414692,-9.0,1,7,8,1,0,7,0,2,1,0,1,0,0
68,0,-1,3,7,0,3,30414692,-9.0,1,7,7,1,0,7,0,2,1,0,1,0,0
68,0,-1,3,7,0,3,30414692,-9.0,1,7,7,1,0,7,0,2,1,0,1,0,0
59,0,10,0,7,1,8,30414929,7.26,1,12,0,1,1,2,1,9,1,0,4,0,1
59,0,10,0,7,1,2,30414929,7.26,1,3,12,1,1,2,1,9,1,0,4,0,1
79,0,-1,0,21,0,2,30415209,-9.0,1,3,0,1,0,5,0,0,1,0,3,0,0
79,0,-1,0,21,0,2,30415209,-9.0,1,3,0,1,0,5,0,0,1,0,3,0,0
79,0,-1,0,21,0,1,30415209,-9.0,1,5,0,1,0,5,0,0,1,0,2,0,0
79,0,-1,0,21,0,1,30415209,-9.0,1,1,5,1,0,5,0,0,1,0,1,0,0
79,0,-1,0,21,0,2,30415209,-9.0,1,3,2,1,0,5,0,0,1,0,3,0,0
66,0,-1,0,14,0,0,30416013,-9.0,1,0,0,2,0,7,0,6,1,0,0,0,2
66,0,-1,0,14,0,1,30416013,-9.0,1,2,1,2,0,7,0,6,1,0,1,0,2
66,0,-1,0,14,0,1,30416013,-9.0,1,2,3,2,0,7,0,6,1,0,1,0,2
66,0,-1,0,14,0,1,30416013,-9.0,1,1,3,2,0,7,0,6,1,0,1,0,2
66,0,-1,0,14,0,2,30416013,-9.0,1,3,2,2,0,7,0,6,1,0,3,0,2
66,0,-1,0,14,0,0,30416013,-9.0,1,0,0,2,0,7,0,6,1,0,0,0,2
66,0,-1,0,14,0,2,30416013,-9.0,1,3,1,2,0,7,0,6,1,0,0,0,2
64,0,-1,0,14,0,0,30416013,-9.0,2,0,0,2,0,5,0,6,1,0,0,0,2
64,0,-1,0,14,0,1,30416013,-9.0,2,2,1,2,0,5,0,6,1,0,1,0,2
64,0,-1,0,14,0,1,30416013,-9.0,2,2,3,2,0,5,0,6,1,0,1,0,2
64,0,-1,0,14,0,1,30416013,-9.0,2,1,3,2,0,5,0,6,1,0,1,0,2
64,0,-1,0,14,0,2,30416013,-9.0,2,3,2,2,0,5,0,6,1,0,3,0,2
52,0,25,0,2,0,3,30416137,3.53,1,7,0,3,1,5,3,0,1,0,2,0,0
52,0,25,0,2,0,0,30416137,3.53,1,0,7,3,1,5,3,0,1,0,1,0,0
52,0,25,0,2,0,1,30416137,3.53,1,2,1,3,1,5,3,0,1,0,1,0,0
52,0,25,0,2,0,0,30416137,3.53,1,0,3,3,1,5,3,0,1,0,1,0,0
52,0,25,0,2,0,2,30416137,3.53,1,3,1,3,1,5,3,0,1,0,0,0,0
23,0,20,0,0,0,8,30416137,9.16,2,12,0,3,1,4,3,0,1,0,4,0,0
23,0,20,0,0,0,2,30416137,9.16,2,3,12,3,1,4,3,0,1,0,4,0,0
23,0,20,0,0,0,1,30416137,9.16,2,2,0,3,1,4,3,0,1,0,2,0,0
23,0,20,0,0,0,2,30416137,9.16,2,3,3,3,1,4,3,0,1,0,2,0,0
20,0,30,0,5,0,8,30416137,17.28,3,12,0,3,1,2,3,0,1,0,4,0,0
20,0,30,0,5,0,1,30416137,17.28,3,2,12,3,1,2,3,0,1,0,1,0,0
81,0,-1,0,1,0,1,30417438,-9.0,1,2,0,1,0,12,0,1,5,1,2,0,0
81,0,-1,0,1,0,4,30417438,-9.0,1,8,3,1,0,12,0,1,5,1,1,0,0
81,0,-1,0,1,0,7,30417438,-9.0,1,16,8,1,0,12,0,1,5,1,1,0,0
81,0,-1,0,1,0,7,30417438,-9.0,1,16,16,1,0,12,0,1,5,1,1,0,0
81,0,-1,0,1,0,1,30417438,-9.0,1,1,16,1,0,12,0,1,5,1,1,0,0
81,0,-1,0,1,0,4,30417438,-9.0,1,8,2,1,0,12,0,1,5,1,1,0,0
81,0,-1,0,1,0,3,30417438,-9.0,1,7,8,1,0,12,0,1,5,1,1,0,0
81,0,-1,0,1,0,1,30417438,-9.0,1,2,7,1,0,12,0,1,5,1,1,0,0
81,0,-1,0,1,0,0,30417438,-9.0,1,0,3,1,0,12,0,1,5,1,1,0,0
81,0,-1,0,1,0,0,30417438,-9.0,1,0,1,1,0,12,0,1,5,1,1,0,0
81,0,-1,0,1,0,1,30417438,-9.0,1,2,1,1,0,12,0,1,5,1,1,0,0
81,0,-1,0,1,0,2,30417438,-9.0,1,3,3,1,0,12,0,1,5,1,2,0,0
64,0,10,0,1,0,8,30417698,0.74,1,12,0,2,1,1,2,5,1,0,4,0,2
52,0,30,0,1,0,8,30417698,11.58,2,12,0,2,2,2,2,5,1,0,4,0,2
52,0,30,0,1,0,2,30417698,11.58,2,3,12,2,2,2,2,5,1,0,4,0,2
73,0,-1,0,7,0,0,30418159,-9.0,1,6,0,2,0,1,0,5,1,0,0,0,2
71,0,-1,0,7,0,0,30418159,-9.0,2,6,6,2,0,1,0,5,1,0,1,0,2
34,0,35,0,28,0,8,30418557,12.29,1,12,0,2,1,4,2,5,1,0,4,1,2
34,0,35,0,28,0,8,30418557,12.29,1,13,12,2,1,4,2,5,1,0,1,1,2
34,0,35,0,28,0,3,30418557,12.29,1,7,13,2,1,4,2,5,1,0,1,1,2
34,0,35,0,28,0,2,30418557,12.29,1,3,7,2,1,4,2,5,1,0,2,1,2
34,0,-1,0,2,0,3,30418557,-9.0,2,7,15,2,3,2,2,5,1,0,2,0,2
34,0,-1,0,2,0,2,30418557,-9.0,2,3,7,2,3,2,2,5,1,0,2,0,2
61,0,-1,0,7,0,1,30419777,-9.0,1,2,0,2,0,4,0,2,1,0,2,0,0
61,0,-1,0,7,0,2,30419777,-9.0,1,3,3,2,0,4,0,2,1,0,2,0,0
61,0,-1,0,7,0,0,30419777,-9.0,1,0,0,2,0,4,0,2,1,0,0,0,0
61,0,-1,0,7,0,2,30419777,-9.0,1,3,1,2,0,4,0,2,1,0,0,0,0
69,0,-1,0,14,0,5,30419777,-9.0,2,9,0,2,0,4,0,2,1,0,3,0,0
69,0,-1,0,14,0,2,30419777,-9.0,2,3,9,2,0,4,0,2,1,0,3,0,0
69,0,-1,0,14,0,0,30419777,-9.0,2,0,0,2,0,4,0,2,1,0,0,0,0
69,0,-1,0,14,0,2,30419777,-9.0,2,3,1,2,0,4,0,2,1,0,0,0,0
28,0,-1,0,2,0,7,30419917,-9.0,1,11,0,2,0,2,1,9,1,0,3,0,1
28,0,-1,0,2,0,2,30419917,-9.0,1,3,11,2,0,2,1,9,1,0,3,0,1
55,0,30,0,10,0,1,30420009,9.63,1,2,0,3,2,3,1,9,5,1,2,0,1
55,0,30,0,10,0,0,30420009,9.63,1,0,3,3,2,3,1,9,5,1,1,0,1
55,0,30,0,10,0,2,30420009,9.63,1,3,1,3,2,3,1,9,5,1,0,0,1
52,0,-1,0,10,0,1,30420009,-9.0,2,2,0,3,0,3,1,9,5,1,2,0,1
52,0,-1,0,10,0,0,30420009,-9.0,2,0,3,3,0,3,1,9,5,1,1,0,1
52,0,-1,0,10,0,2,30420009,-9.0,2,3,1,3,0,3,1,9,5,1,0,0,1
5,1,-1,0,20,0,1,30420009,-9.0,3,2,0,3,0,3,1,9,5,1,2,0,1
5,1,-1,0,20,0,0,30420009,-9.0,3,0,3,3,0,3,1,9,5,1,1,0,1
5,1,-1,0,20,0,2,30420009,-9.0,3,3,1,3,0,3,1,9,5,1,0,0,1
68,0,-1,0,45,0,3,30420205,-9.0,1,7,0,2,0,7,0,7,1,0,2,0,2
68,0,-1,0,45,0,1,30420205,-9.0,1,2,7,2,0,7,0,7,1,0,1,0,2
68,0,-1,0,45,0,2,30420205,-9.0,1,3,3,2,0,7,0,7,1,0,2,0,2
68,0,-1,0,45,0,3,30420205,-9.0,1,7,0,2,0,7,0,7,1,0,2,0,2
68,0,-1,0,45,0,2,30420205,-9.0,1,3,7,2,0,7,0,7,1,0,2,0,2
68,0,-1,0,45,0,3,30420205,-9.0,1,7,0,2,0,7,0,7,1,0,2,0,2
68,0,-1,0,45,0,2,30420205,-9.0,1,3,7,2,0,7,0,7,1,0,2,0,2
75,0,-1,0,60,0,3,30420205,-9.0,2,7,0,2,0,4,0,7,1,0,2,0,2
75,0,-1,0,60,0,2,30420205,-9.0,2,3,7,2,0,4,0,7,1,0,2,0,2
75,0,-1,0,60,0,3,30420205,-9.0,2,7,0,2,0,4,0,7,1,0,2,0,2
75,0,-1,0,60,0,2,30420205,-9.0,2,3,7,2,0,4,0,7,1,0,2,0,2
78,0,-1,0,0,0,3,30422260,-9.0,1,7,0,2,0,7,0,2,2,3,2,0,0
78,0,-1,0,0,0,2,30422260,-9.0,1,3,7,2,0,7,0,2,2,3,2,0,0
78,0,-1,0,0,0,1,30422260,-9.0,1,2,0,2,0,7,0,2,2,3,2,0,0
