R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,HHFAMINC2,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,WEBUSE,TRIPPURP,WKFMHMXX
5,Skip,-1,3,7,Rural,Home,30021764,-9.0,3,Home,High,BuyGoods,5,Skip,3,2,75K-100K,1,Daily,HBSHOP,Skip
5,Skip,-1,3,7,Rural,Shopping,30021764,-9.0,4,BuyGoods,High,Home,5,Skip,3,2,75K-100K,1,Daily,HBSHOP,Skip
5,Skip,-1,3,7,Rural,Shopping,30021764,-9.0,4,BuyGoods,High,BuyGoods,5,Skip,3,2,75K-100K,1,Daily,NHB,Skip
5,Skip,-1,3,7,Rural,Home,30021764,-9.0,4,Home,High,BuyGoods,5,Skip,3,2,75K-100K,1,Daily,HBSHOP,Skip
73,Yes,-1,0,0,Urban,Other,30022474,-9.0,1,Other,Low,Home,3,Skip,6,1,25K-35K,1,Daily,HBO,Skip
73,Yes,-1,0,0,Urban,Home,30022474,-9.0,1,Home,Low,Other,3,Skip,6,1,25K-35K,1,Daily,HBO,Skip
73,Yes,-1,0,0,Urban,SocialRecreation,30022474,-9.0,1,GoToGym,Low,Home,3,Skip,6,1,25K-35K,1,Daily,HBSOCREC,Skip
73,Yes,-1,0,0,Urban,Home,30022474,-9.0,1,Home,Low,GoToGym,3,Skip,6,1,25K-35K,1,Daily,HBSOCREC,Skip
73,Yes,-1,0,0,Urban,Medical,30022474,-9.0,1,MedicalService,Low,Home,3,Skip,6,1,25K-35K,1,Daily,HBO,Skip
73,Yes,-1,0,0,Urban,Home,30022474,-9.0,1,Home,Low,MedicalService,3,Skip,6,1,25K-35K,1,Daily,HBO,Skip
69,Yes,-1,0,0,Urban,SocialRecreation,30022474,-9.0,2,GoToGym,Low,Home,3,Skip,4,1,25K-35K,1,Daily,HBSOCREC,Skip
69,Yes,-1,0,0,Urban,Home,30022474,-9.0,2,Home,Low,GoToGym,3,Skip,4,1,25K-35K,1,Daily,HBSOCREC,Skip
69,Yes,-1,0,0,Urban,Medical,30022474,-9.0,2,MedicalService,Low,Home,3,Skip,4,1,25K-35K,1,Daily,HBO,Skip
69,Yes,-1,0,0,Urban,Home,30022474,-9.0,2,Home,Low,MedicalService,3,Skip,4,1,25K-35K,1,Daily,HBO,Skip
48,No,75,0,0,Urban,Medical,30022474,7.38,3,MedicalService,Low,Home,3,CommuterBus,2,1,25K-35K,1,Daily,HBO,Skip
48,No,75,0,0,Urban,Home,30022474,7.38,3,Home,Low,MedicalService,3,CommuterBus,2,1,25K-35K,1,Daily,HBO,Skip
70,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,1,BuyGoods,ExtremelyLow,Home,2,Skip,6,0,10K-15K,5,Never,HBSHOP,Skip
70,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,1,Errands,ExtremelyLow,BuyGoods,2,Skip,6,0,10K-15K,5,Never,NHB,Skip
70,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,1,BuyService,ExtremelyLow,Errands,2,Skip,6,0,10K-15K,5,Never,NHB,Skip
70,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,1,Errands,ExtremelyLow,BuyService,2,Skip,6,0,10K-15K,5,Never,NHB,Skip
70,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,1,BuyGoods,ExtremelyLow,Errands,2,Skip,6,0,10K-15K,5,Never,NHB,Skip
70,Yes,-1,0,10,Urban,Home,30024242,-9.0,1,Home,ExtremelyLow,BuyGoods,2,Skip,6,0,10K-15K,5,Never,HBSHOP,Skip
56,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,2,BuyGoods,ExtremelyLow,Home,2,Skip,8,0,10K-15K,5,Never,HBSHOP,Skip
56,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,2,Errands,ExtremelyLow,BuyGoods,2,Skip,8,0,10K-15K,5,Never,NHB,Skip
56,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,2,BuyService,ExtremelyLow,Errands,2,Skip,8,0,10K-15K,5,Never,NHB,Skip
56,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,2,Errands,ExtremelyLow,BuyService,2,Skip,8,0,10K-15K,5,Never,NHB,Skip
56,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,2,BuyGoods,ExtremelyLow,Errands,2,Skip,8,0,10K-15K,5,Never,NHB,Skip
56,Yes,-1,0,10,Urban,Home,30024242,-9.0,2,Home,ExtremelyLow,BuyGoods,2,Skip,8,0,10K-15K,5,Never,HBSHOP,Skip
56,Yes,-1,0,10,Urban,Shopping,30024242,-9.0,2,BuyGoods,ExtremelyLow,Home,2,Skip,8,0,10K-15K,5,Never,HBSHOP,Skip
56,Yes,-1,0,10,Urban,Home,30024242,-9.0,2,Home,ExtremelyLow,BuyGoods,2,Skip,8,0,10K-15K,5,Never,HBSHOP,Skip
59,Yes,35,0,7,Urban,WorkRelated,30026380,18.46,1,Work,High,Home,2,SUV,1,1,100K-125K,1,Daily,HBW,Skip
31,Yes,-1,0,7,Urban,WorkRelated,30026753,-9.0,1,WorkRelated,High,Home,1,NotAscertained,4,1,100K-125K,1,Daily,HBW,Skip
31,Yes,-1,0,7,Urban,Meals,30026753,-9.0,1,BuyMeals,High,WorkRelated,1,NotAscertained,4,1,100K-125K,1,Daily,NHB,Skip
31,Yes,-1,0,7,Urban,Shopping,30026753,-9.0,1,BuyGoods,High,BuyMeals,1,NotAscertained,4,1,100K-125K,1,Daily,NHB,Skip
31,Yes,-1,0,7,Urban,Home,30026753,-9.0,1,Home,High,BuyGoods,1,NotAscertained,4,1,100K-125K,1,Daily,HBSHOP,Skip
38,Yes,50,0,5,Urban,WorkRelated,30027254,12.56,1,Work,Low,Home,4,Car,3,2,25K-35K,1,Daily,HBW,Skip
38,Yes,50,0,5,Urban,Meals,30027254,12.56,1,BuyMeals,Low,Work,4,Car,3,2,25K-35K,1,Daily,NHB,Skip
38,Yes,50,0,5,Urban,Home,30027254,12.56,1,Home,Low,BuyMeals,4,Car,3,2,25K-35K,1,Daily,HBSHOP,Skip
39,Yes,10,0,5,Urban,TransportSomeone,30027254,0.86,2,PickUpOrDropSomeone,Low,Home,4,Van,8,2,25K-35K,1,Daily,HBO,Skip
39,Yes,10,0,5,Urban,TransportSomeone,30027254,0.86,2,PickUpOrDropSomeone,Low,PickUpOrDropSomeone,4,Van,8,2,25K-35K,1,Daily,NHB,Skip
39,Yes,10,0,5,Urban,Other,30027254,0.86,2,ChangeTransport,Low,PickUpOrDropSomeone,4,Van,8,2,25K-35K,1,Daily,NHB,Skip
39,Yes,10,0,5,Urban,Home,30027254,0.86,2,Home,Low,ChangeTransport,4,Van,8,2,25K-35K,1,Daily,HBO,Skip
39,Yes,10,0,5,Urban,SocialRecreation,30027254,0.86,2,GoToGym,Low,Home,4,Van,8,2,25K-35K,1,Daily,HBSOCREC,Skip
39,Yes,10,0,5,Urban,Home,30027254,0.86,2,Home,Low,GoToGym,4,Van,8,2,25K-35K,1,Daily,HBSOCREC,Skip
39,Yes,10,0,5,Urban,WorkRelated,30027254,0.86,2,Work,Low,Home,4,Van,8,2,25K-35K,1,Daily,HBW,Skip
39,Yes,10,0,5,Urban,Home,30027254,0.86,2,Home,Low,Work,4,Van,8,2,25K-35K,1,Daily,HBW,Skip
6,Skip,-1,2,3,Urban,TransportSomeone,30027254,-9.0,3,PickUpOrDropSomeone,Low,Home,4,Skip,4,2,25K-35K,1,Daily,HBO,Skip
6,Skip,-1,2,3,Urban,SchoolOrReligious,30027254,-9.0,3,GoSchoolAsStudent,Low,PickUpOrDropSomeone,4,Skip,4,2,25K-35K,1,Daily,NHB,Skip
6,Skip,-1,2,3,Urban,SchoolOrReligious,30027254,-9.0,3,ChildCare,Low,GoSchoolAsStudent,4,Skip,4,2,25K-35K,1,Daily,NHB,Skip
6,Skip,-1,2,3,Urban,Home,30027254,-9.0,3,Home,Low,ChildCare,4,Skip,4,2,25K-35K,1,Daily,HBO,Skip
71,Yes,-1,0,0,Rural,WorkRelated,30027416,-9.0,1,Work,High,Home,2,NotAscertained,4,1,75K-100K,1,Daily,HBW,Skip
71,Yes,-1,0,0,Rural,Shopping,30027416,-9.0,1,BuyGoods,High,Work,2,NotAscertained,4,1,75K-100K,1,Daily,NHB,Skip
71,Yes,-1,0,0,Rural,WorkRelated,30027416,-9.0,1,Work,High,BuyGoods,2,NotAscertained,4,1,75K-100K,1,Daily,NHB,Skip
71,Yes,-1,0,0,Rural,Home,30027416,-9.0,1,Home,High,Work,2,NotAscertained,4,1,75K-100K,1,Daily,HBW,Skip
69,Yes,-1,3,0,Rural,Other,30027416,-9.0,2,Volunteer,High,Home,2,Skip,2,1,75K-100K,1,Daily,HBO,Skip
69,Yes,-1,3,0,Rural,Home,30027416,-9.0,2,Home,High,Volunteer,2,Skip,2,1,75K-100K,1,Daily,HBO,Skip
34,Yes,-1,0,7,Urban,TransportSomeone,30028661,-9.0,1,PickUpOrDropSomeone,VeryLow,Home,3,NotAscertained,2,2,15K-25K,1,Daily,HBO,Skip
34,Yes,-1,0,7,Urban,Home,30028661,-9.0,1,Home,VeryLow,PickUpOrDropSomeone,3,NotAscertained,2,2,15K-25K,1,Daily,HBO,Skip
36,Yes,30,0,10,Urban,WorkRelated,30028661,4.99,2,Work,VeryLow,Home,3,Car,2,2,15K-25K,1,Daily,HBW,Skip
36,Yes,30,0,10,Urban,Home,30028661,4.99,2,Home,VeryLow,Work,3,Car,2,2,15K-25K,1,Daily,HBW,Skip
11,Skip,-1,2,7,Urban,SchoolOrReligious,30028661,-9.0,3,GoSchoolAsStudent,VeryLow,Home,3,Skip,2,2,15K-25K,1,Daily,HBO,Skip
11,Skip,-1,2,7,Urban,Home,30028661,-9.0,3,Home,VeryLow,GoSchoolAsStudent,3,Skip,2,2,15K-25K,1,Daily,HBO,Skip
73,Yes,-1,0,2,Urban,Meals,30029010,-9.0,1,BuyMeals,Moderate,Home,1,Skip,5,0,50K-75K,3,FewAMonth,HBSHOP,Skip
73,Yes,-1,0,2,Urban,Home,30029010,-9.0,1,Home,Moderate,BuyMeals,1,Skip,5,0,50K-75K,3,FewAMonth,HBSHOP,Skip
73,Yes,-1,0,2,Urban,SocialRecreation,30029010,-9.0,1,SocialRecreational,Moderate,Home,1,Skip,5,0,50K-75K,3,FewAMonth,HBSOCREC,Skip
73,Yes,-1,0,2,Urban,Meals,30029010,-9.0,1,BuyMeals,Moderate,SocialRecreational,1,Skip,5,0,50K-75K,3,FewAMonth,NHB,Skip
73,Yes,-1,0,2,Urban,Home,30029010,-9.0,1,Home,Moderate,BuyMeals,1,Skip,5,0,50K-75K,3,FewAMonth,HBSHOP,Skip
58,Yes,15,0,0,Urban,WorkRelated,30029762,12.25,1,Work,Low,Home,1,SUV,2,1,25K-35K,1,Daily,HBW,Skip
58,Yes,15,0,0,Urban,Home,30029762,12.25,1,Home,Low,Work,1,SUV,2,1,25K-35K,1,Daily,HBW,Skip
27,Yes,50,0,10,Urban,WorkRelated,30030912,22.67,1,Work,High,Home,4,SUV,2,2,morethan200K,1,Daily,HBW,Skip
27,Yes,50,0,10,Urban,Home,30030912,22.67,1,Home,High,Work,4,SUV,2,2,morethan200K,1,Daily,HBW,Skip
27,Yes,60,0,5,Urban,TransportSomeone,30030912,22.67,2,PickUpOrDropSomeone,High,Home,4,Car,4,2,morethan200K,1,Daily,HBO,Skip
27,Yes,60,0,5,Urban,WorkRelated,30030912,22.67,2,Work,High,PickUpOrDropSomeone,4,Car,4,2,morethan200K,1,Daily,NHB,Skip
27,Yes,60,0,5,Urban,TransportSomeone,30030912,22.67,2,PickUpOrDropSomeone,High,Work,4,Car,4,2,morethan200K,1,Daily,NHB,Skip
27,Yes,60,0,5,Urban,Home,30030912,22.67,2,Home,High,PickUpOrDropSomeone,4,Car,4,2,morethan200K,1,Daily,HBO,Skip
6,Skip,-1,0,7,Urban,SchoolOrReligious,30030912,-9.0,3,GoSchoolAsStudent,High,Home,4,Skip,3,2,morethan200K,1,Daily,HBO,Skip
6,Skip,-1,0,7,Urban,Home,30030912,-9.0,3,Home,High,GoSchoolAsStudent,4,Skip,3,2,morethan200K,1,Daily,HBO,Skip
6,Skip,-1,0,7,Urban,Home,30030912,-9.0,3,Home,High,Home,4,Skip,3,2,morethan200K,1,Daily,HBO,Skip
50,Yes,35,0,5,Urban,WorkRelated,30032429,16.15,1,Work,High,Home,6,Car,2,4,150K-200K,1,Daily,HBW,Skip
50,Yes,35,0,5,Urban,Home,30032429,16.15,1,Home,High,Work,6,Car,2,4,150K-200K,1,Daily,HBW,Skip
49,Yes,-1,0,10,Urban,SocialRecreation,30032429,-9.0,2,GoToGym,High,Home,6,NotAscertained,2,4,150K-200K,1,Daily,HBSOCREC,Skip
49,Yes,-1,0,10,Urban,Home,30032429,-9.0,2,WFH,High,GoToGym,6,NotAscertained,2,4,150K-200K,1,Daily,HBSOCREC,Skip
20,Yes,35,0,2,Urban,WorkRelated,30032429,16.15,3,Work,High,Home,6,Car,4,4,150K-200K,1,Daily,HBW,Skip
20,Yes,35,0,2,Urban,SchoolOrReligious,30032429,16.15,3,GoSchoolAsStudent,High,Work,6,Car,4,4,150K-200K,1,Daily,NHB,Skip
20,Yes,35,0,2,Urban,Meals,30032429,16.15,3,BuyMeals,High,GoSchoolAsStudent,6,Car,4,4,150K-200K,1,Daily,NHB,Skip
20,Yes,35,0,2,Urban,Home,30032429,16.15,3,Home,High,BuyMeals,6,Car,4,4,150K-200K,1,Daily,HBSHOP,Skip
20,Yes,35,0,2,Urban,SchoolOrReligious,30032429,16.15,4,GoSchoolAsStudent,High,Home,6,Car,5,4,150K-200K,1,Daily,HBO,Skip
20,Yes,35,0,2,Urban,WorkRelated,30032429,16.15,4,Work,High,GoSchoolAsStudent,6,Car,5,4,150K-200K,1,Daily,NHB,Skip
20,Yes,35,0,2,Urban,Home,30032429,16.15,4,Home,High,Work,6,Car,5,4,150K-200K,1,Daily,HBW,Skip
20,Yes,35,0,2,Urban,Meals,30032429,16.15,4,BuyMeals,High,Home,6,Car,5,4,150K-200K,1,Daily,HBSHOP,Skip
20,Yes,35,0,2,Urban,Home,30032429,16.15,4,Home,High,BuyMeals,6,Car,5,4,150K-200K,1,Daily,HBSHOP,Skip
17,Yes,-1,0,5,Urban,SchoolOrReligious,30032429,-9.0,5,GoSchoolAsStudent,High,Home,6,Skip,4,4,150K-200K,1,Daily,HBO,Skip
17,Yes,-1,0,5,Urban,Home,30032429,-9.0,5,Home,High,GoSchoolAsStudent,6,Skip,4,4,150K-200K,1,Daily,HBO,Skip
17,Yes,-1,0,5,Urban,SocialRecreation,30032429,-9.0,5,GoToGym,High,Home,6,Skip,4,4,150K-200K,1,Daily,HBSOCREC,Skip
17,Yes,-1,0,5,Urban,Home,30032429,-9.0,5,Home,High,GoToGym,6,Skip,4,4,150K-200K,1,Daily,HBSOCREC,Skip
15,Yes,-1,0,6,Urban,SchoolOrReligious,30032429,-9.0,6,GoSchoolAsStudent,High,Home,6,Skip,2,4,150K-200K,1,Daily,HBO,Skip
15,Yes,-1,0,6,Urban,Home,30032429,-9.0,6,Home,High,GoSchoolAsStudent,6,Skip,2,4,150K-200K,1,Daily,HBO,Skip
71,Yes,-1,0,14,Urban,Home,30032661,-9.0,1,Home,Refused,Home,2,Skip,9,0,Refused,1,Daily,HBO,Skip
71,Yes,-1,0,14,Urban,Shopping,30032661,-9.0,1,Errands,Refused,Home,2,Skip,9,0,Refused,1,Daily,HBO,Skip
71,Yes,-1,0,14,Urban,Shopping,30032661,-9.0,1,BuyService,Refused,Errands,2,Skip,9,0,Refused,1,Daily,NHB,Skip
71,Yes,-1,0,14,Urban,Shopping,30032661,-9.0,1,BuyGoods,Refused,BuyService,2,Skip,9,0,Refused,1,Daily,NHB,Skip
71,Yes,-1,0,14,Urban,Shopping,30032661,-9.0,1,BuyGoods,Refused,BuyGoods,2,Skip,9,0,Refused,1,Daily,NHB,Skip
71,Yes,-1,0,14,Urban,Home,30032661,-9.0,1,Home,Refused,BuyGoods,2,Skip,9,0,Refused,1,Daily,HBSHOP,Skip
71,Yes,-1,0,14,Urban,Other,30032661,-9.0,1,Other,Refused,Home,2,Skip,9,0,Refused,1,Daily,HBO,Skip
71,Yes,-1,0,14,Urban,Home,30032661,-9.0,1,Home,Refused,Other,2,Skip,9,0,Refused,1,Daily,HBO,Skip
71,Yes,-1,0,14,Urban,Home,30032661,-9.0,1,Home,Refused,Home,2,Skip,9,0,Refused,1,Daily,HBO,Skip
82,Yes,-1,0,14,Urban,Home,30032661,-9.0,2,Home,Refused,Home,2,Skip,2,0,Refused,1,Daily,HBO,Skip
82,Yes,-1,0,14,Urban,Home,30032661,-9.0,2,Home,Refused,Home,2,Skip,2,0,Refused,1,Daily,HBO,Skip
51,Yes,10,0,14,Urban,SocialRecreation,30033030,3.71,1,SocialRecreational,High,Home,2,SUV,4,1,75K-100K,1,Daily,HBSOCREC,Skip
51,Yes,10,0,14,Urban,Shopping,30033030,3.71,1,BuyGoods,High,SocialRecreational,2,SUV,4,1,75K-100K,1,Daily,NHB,Skip
51,Yes,10,0,14,Urban,Meals,30033030,3.71,1,BuyMeals,High,BuyGoods,2,SUV,4,1,75K-100K,1,Daily,NHB,Skip
51,Yes,10,0,14,Urban,Home,30033030,3.71,1,Home,High,BuyMeals,2,SUV,4,1,75K-100K,1,Daily,HBSHOP,Skip
16,No,-1,0,18,Urban,SocialRecreation,30033030,-9.0,2,SocialRecreational,High,Home,2,Skip,4,1,75K-100K,1,Daily,HBSOCREC,Skip
16,No,-1,0,18,Urban,Shopping,30033030,-9.0,2,BuyGoods,High,SocialRecreational,2,Skip,4,1,75K-100K,1,Daily,NHB,Skip
16,No,-1,0,18,Urban,Meals,30033030,-9.0,2,BuyMeals,High,BuyGoods,2,Skip,4,1,75K-100K,1,Daily,NHB,Skip
16,No,-1,0,18,Urban,Home,30033030,-9.0,2,Home,High,BuyMeals,2,Skip,4,1,75K-100K,1,Daily,HBSHOP,Skip
68,Yes,-1,0,14,Urban,Medical,30033110,-9.0,1,MedicalService,Refused,Home,2,Skip,3,0,Refused,1,Daily,HBO,Skip
68,Yes,-1,0,14,Urban,Meals,30033110,-9.0,1,BuyMeals,Refused,MedicalService,2,Skip,3,0,Refused,1,Daily,NHB,Skip
68,Yes,-1,0,14,Urban,Home,30033110,-9.0,1,Home,Refused,BuyMeals,2,Skip,3,0,Refused,1,Daily,HBSHOP,Skip
80,Yes,-1,0,5,Urban,Medical,30033110,-9.0,2,MedicalService,Refused,Home,2,Skip,3,0,Refused,1,Daily,HBO,Skip
80,Yes,-1,0,5,Urban,Meals,30033110,-9.0,2,BuyMeals,Refused,MedicalService,2,Skip,3,0,Refused,1,Daily,NHB,Skip
80,Yes,-1,0,5,Urban,Home,30033110,-9.0,2,Home,Refused,BuyMeals,2,Skip,3,0,Refused,1,Daily,HBSHOP,Skip
30,Yes,-1,0,7,Rural,TransportSomeone,30033474,-9.0,1,PickUpOrDropSomeone,ExtremelyLow,Home,2,Skip,5,0,10K-15K,1,Daily,HBO,Skip
30,Yes,-1,0,7,Rural,SchoolOrReligious,30033474,-9.0,1,GoSchoolAsStudent,ExtremelyLow,PickUpOrDropSomeone,2,Skip,5,0,10K-15K,1,Daily,NHB,Skip
30,Yes,-1,0,7,Rural,TransportSomeone,30033474,-9.0,1,PickUpOrDropSomeone,ExtremelyLow,GoSchoolAsStudent,2,Skip,5,0,10K-15K,1,Daily,NHB,Skip
30,Yes,-1,0,7,Rural,Shopping,30033474,-9.0,1,BuyGoods,ExtremelyLow,PickUpOrDropSomeone,2,Skip,5,0,10K-15K,1,Daily,NHB,Skip
30,Yes,-1,0,7,Rural,Home,30033474,-9.0,1,Home,ExtremelyLow,BuyGoods,2,Skip,5,0,10K-15K,1,Daily,HBSHOP,Skip
60,Yes,30,0,5,Urban,Shopping,30033939,8.47,1,BuyGoods,Moderate,Home,2,Car,7,2,50K-75K,1,Daily,HBSHOP,Skip
60,Yes,30,0,5,Urban,Home,30033939,8.47,1,Home,Moderate,BuyGoods,2,Car,7,2,50K-75K,1,Daily,HBSHOP,Skip
60,Yes,30,0,5,Urban,Shopping,30033939,8.47,1,Errands,Moderate,Home,2,Car,7,2,50K-75K,1,Daily,HBO,Skip
60,Yes,30,0,5,Urban,Meals,30033939,8.47,1,BuyMeals,Moderate,Errands,2,Car,7,2,50K-75K,1,Daily,NHB,Skip
60,Yes,30,0,5,Urban,Home,30033939,8.47,1,Home,Moderate,BuyMeals,2,Car,7,2,50K-75K,1,Daily,HBSHOP,Skip
60,Yes,30,0,5,Urban,Meals,30033939,8.47,1,BuyMeals,Moderate,Home,2,Car,7,2,50K-75K,1,Daily,HBSHOP,Skip
60,Yes,30,0,5,Urban,WorkRelated,30033939,8.47,1,Work,Moderate,BuyMeals,2,Car,7,2,50K-75K,1,Daily,NHB,Skip
28,Yes,25,0,3,Urban,WorkRelated,30033939,8.86,2,Work,Moderate,Home,2,Car,8,2,50K-75K,1,Daily,HBW,Skip
28,Yes,25,0,3,Urban,Meals,30033939,8.86,2,BuyMeals,Moderate,Work,2,Car,8,2,50K-75K,1,Daily,NHB,Skip
28,Yes,25,0,3,Urban,WorkRelated,30033939,8.86,2,Work,Moderate,BuyMeals,2,Car,8,2,50K-75K,1,Daily,NHB,Skip
28,Yes,25,0,3,Urban,Shopping,30033939,8.86,2,BuyGoods,Moderate,Work,2,Car,8,2,50K-75K,1,Daily,NHB,Skip
28,Yes,25,0,3,Urban,Shopping,30033939,8.86,2,BuyService,Moderate,BuyGoods,2,Car,8,2,50K-75K,1,Daily,NHB,Skip
28,Yes,25,0,3,Urban,Meals,30033939,8.86,2,BuyMeals,Moderate,BuyService,2,Car,8,2,50K-75K,1,Daily,NHB,Skip
28,Yes,25,0,3,Urban,SocialRecreation,30033939,8.86,2,VisitFriends,Moderate,BuyMeals,2,Car,8,2,50K-75K,1,Daily,NHB,Skip
28,Yes,25,0,3,Urban,Home,30033939,8.86,2,Home,Moderate,VisitFriends,2,Car,8,2,50K-75K,1,Daily,HBSOCREC,Skip
23,Yes,25,0,2,Urban,WorkRelated,30034394,9.28,1,Work,High,Home,4,Car,2,2,75K-100K,1,Daily,HBW,Skip
23,Yes,25,0,2,Urban,Home,30034394,9.28,1,Home,High,Work,4,Car,2,2,75K-100K,1,Daily,HBW,Skip
74,Yes,-1,0,0,Urban,Meals,30034394,-9.0,2,BuyMeals,High,Home,4,Skip,2,2,75K-100K,1,Daily,HBSHOP,Skip
74,Yes,-1,0,0,Urban,Home,30034394,-9.0,2,Home,High,BuyMeals,4,Skip,2,2,75K-100K,1,Daily,HBSHOP,Skip
21,Yes,-1,0,1,Urban,SchoolOrReligious,30034394,-9.0,3,GoSchoolAsStudent,High,Home,4,Skip,2,2,75K-100K,1,Daily,HBO,Skip
21,Yes,-1,0,1,Urban,Home,30034394,-9.0,3,Home,High,GoSchoolAsStudent,4,Skip,2,2,75K-100K,1,Daily,HBO,Skip
51,Yes,10,0,0,Urban,WorkRelated,30034394,1.18,4,Work,High,Home,4,SUV,4,2,75K-100K,1,Daily,HBW,Skip
51,Yes,10,0,0,Urban,Home,30034394,1.18,4,Home,High,Work,4,SUV,4,2,75K-100K,1,Daily,HBW,Skip
51,Yes,10,0,0,Urban,WorkRelated,30034394,1.18,4,Work,High,Home,4,SUV,4,2,75K-100K,1,Daily,HBW,Skip
51,Yes,10,0,0,Urban,Home,30034394,1.18,4,Home,High,Work,4,SUV,4,2,75K-100K,1,Daily,HBW,Skip
41,Yes,20,0,1,Urban,Other,30036304,4.32,1,Volunteer,Moderate,Home,4,Car,5,1,50K-75K,1,Daily,HBO,FewYear
41,Yes,20,0,1,Urban,Shopping,30036304,4.32,1,BuyGoods,Moderate,Volunteer,4,Car,5,1,50K-75K,1,Daily,NHB,FewYear
41,Yes,20,0,1,Urban,Home,30036304,4.32,1,Home,Moderate,BuyGoods,4,Car,5,1,50K-75K,1,Daily,HBSHOP,FewYear
41,Yes,20,0,1,Urban,SocialRecreation,30036304,4.32,1,SocialRecreational,Moderate,Home,4,Car,5,1,50K-75K,1,Daily,HBSOCREC,FewYear
41,Yes,20,0,1,Urban,Home,30036304,4.32,1,Home,Moderate,SocialRecreational,4,Car,5,1,50K-75K,1,Daily,HBSOCREC,FewYear
40,Yes,-1,0,2,Urban,Other,30036304,-9.0,2,Volunteer,Moderate,Home,4,Skip,5,1,50K-75K,1,Daily,HBO,Skip
40,Yes,-1,0,2,Urban,Shopping,30036304,-9.0,2,BuyGoods,Moderate,Volunteer,4,Skip,5,1,50K-75K,1,Daily,NHB,Skip
40,Yes,-1,0,2,Urban,Home,30036304,-9.0,2,Home,Moderate,BuyGoods,4,Skip,5,1,50K-75K,1,Daily,HBSHOP,Skip
40,Yes,-1,0,2,Urban,SocialRecreation,30036304,-9.0,2,SocialRecreational,Moderate,Home,4,Skip,5,1,50K-75K,1,Daily,HBSOCREC,Skip
40,Yes,-1,0,2,Urban,Home,30036304,-9.0,2,Home,Moderate,SocialRecreational,4,Skip,5,1,50K-75K,1,Daily,HBSOCREC,Skip
10,Skip,-1,0,2,Urban,Other,30036304,-9.0,3,Volunteer,Moderate,Home,4,Skip,5,1,50K-75K,1,Daily,HBO,Skip
10,Skip,-1,0,2,Urban,Shopping,30036304,-9.0,3,BuyGoods,Moderate,Volunteer,4,Skip,5,1,50K-75K,1,Daily,NHB,Skip
10,Skip,-1,0,2,Urban,Home,30036304,-9.0,3,Home,Moderate,BuyGoods,4,Skip,5,1,50K-75K,1,Daily,HBSHOP,Skip
10,Skip,-1,0,2,Urban,SocialRecreation,30036304,-9.0,3,SocialRecreational,Moderate,Home,4,Skip,5,1,50K-75K,1,Daily,HBSOCREC,Skip
10,Skip,-1,0,2,Urban,Home,30036304,-9.0,3,Home,Moderate,SocialRecreational,4,Skip,5,1,50K-75K,1,Daily,HBSOCREC,Skip
8,Skip,-1,0,2,Urban,Other,30036304,-9.0,4,Volunteer,Moderate,Home,4,Skip,5,1,50K-75K,1,Daily,HBO,Skip
8,Skip,-1,0,2,Urban,Shopping,30036304,-9.0,4,BuyGoods,Moderate,Volunteer,4,Skip,5,1,50K-75K,1,Daily,NHB,Skip
8,Skip,-1,0,2,Urban,Home,30036304,-9.0,4,Home,Moderate,BuyGoods,4,Skip,5,1,50K-75K,1,Daily,HBSHOP,Skip
8,Skip,-1,0,2,Urban,SocialRecreation,30036304,-9.0,4,SocialRecreational,Moderate,Home,4,Skip,5,1,50K-75K,1,Daily,HBSOCREC,Skip
8,Skip,-1,0,2,Urban,Home,30036304,-9.0,4,Home,Moderate,SocialRecreational,4,Skip,5,1,50K-75K,1,Daily,HBSOCREC,Skip
31,Yes,60,0,0,Urban,WorkRelated,30037625,49.84,2,Work,Low,Home,3,Car,3,2,35K-50K,1,Daily,HBW,Skip
31,Yes,60,0,0,Urban,SocialRecreation,30037625,49.84,2,SocialRecreational,Low,Work,3,Car,3,2,35K-50K,1,Daily,NHB,Skip
31,Yes,60,0,0,Urban,Home,30037625,49.84,2,Home,Low,SocialRecreational,3,Car,3,2,35K-50K,1,Daily,HBSOCREC,Skip
13,Skip,-1,0,1,Urban,SchoolOrReligious,30037625,-9.0,3,GoSchoolAsStudent,Low,Home,3,Skip,2,2,35K-50K,1,Daily,HBO,Skip
13,Skip,-1,0,1,Urban,Home,30037625,-9.0,3,Home,Low,GoSchoolAsStudent,3,Skip,2,2,35K-50K,1,Daily,HBO,Skip
