HOUSEID,PERSONID,WHYFROM,TRIPPURP,WHYTRP1S,WHYTO,HHFAMINC,WRKCOUNT,URBRUR,R_AGE,DRIVER,WRKTRANS,NWALKTRP,NBIKETRP,CARSHARE,TIMETOWK,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,CNTTDTR,GCDWORK,DISTTOWK,DISTTOSC,BIKE,CAR,BUS,TRAIN,WEBUSE,HHSIZE,HHFAMINC2,WEBUSE
40591529,2,Home,HBSHOP,Shopping,BuyService,25K-35K,0,Urban,76,Yes,Skip,7,4,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40591529,2,BuyService,NHB,Shopping,BuyGoods,25K-35K,0,Urban,76,Yes,Skip,7,4,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40591529,2,BuyGoods,NHB,Shopping,BuyGoods,25K-35K,0,Urban,76,Yes,Skip,7,4,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40591529,2,BuyGoods,NHB,Shopping,BuyGoods,25K-35K,0,Urban,76,Yes,Skip,7,4,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40591529,2,BuyGoods,HBSHOP,Home,Home,25K-35K,0,Urban,76,Yes,Skip,7,4,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40593149,1,Home,HBSHOP,Shopping,BuyGoods,15K-25K,0,Urban,65,Yes,Skip,10,1,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40593149,1,BuyGoods,NHB,Shopping,BuyGoods,15K-25K,0,Urban,65,Yes,Skip,10,1,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40593149,1,BuyGoods,NHB,Shopping,BuyGoods,15K-25K,0,Urban,65,Yes,Skip,10,1,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40593149,1,BuyGoods,HBSHOP,Home,Home,15K-25K,0,Urban,65,Yes,Skip,10,1,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40593149,1,Home,HBSOCREC,SocialRecreation,GoToGym,15K-25K,0,Urban,65,Yes,Skip,10,1,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40593149,1,GoToGym,HBSOCREC,Home,Home,15K-25K,0,Urban,65,Yes,Skip,10,1,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40593227,1,Home,HBO,Other,Other,15K-25K,0,Rural,79,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,0,4,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40593227,1,Other,HBO,Home,Home,15K-25K,0,Rural,79,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,0,4,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40593227,1,Home,HBO,Shopping,Errands,15K-25K,0,Rural,79,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,0,4,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40593227,1,Errands,HBO,Home,Home,15K-25K,0,Rural,79,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,0,4,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40593227,2,Home,HBO,Other,Volunteer,15K-25K,0,Rural,82,Yes,Skip,5,5,0,-1,Skip,Skip,Skip,1,3,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40593227,2,Volunteer,NHB,Other,Volunteer,15K-25K,0,Rural,82,Yes,Skip,5,5,0,-1,Skip,Skip,Skip,1,3,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40593227,2,Volunteer,HBO,Home,Home,15K-25K,0,Rural,82,Yes,Skip,5,5,0,-1,Skip,Skip,Skip,1,3,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40594218,1,Home,HBW,WorkRelated,Work,35K-50K,1,Urban,77,Yes,Car,7,0,0,10,Skip,Car,Car,0,4,1.85,2.51,-9.0,Never,Daily,Never,Never,1,2,0,Daily
40594218,1,Work,NHB,Meals,BuyMeals,35K-50K,1,Urban,77,Yes,Car,7,0,0,10,Skip,Car,Car,0,4,1.85,2.51,-9.0,Never,Daily,Never,Never,1,2,0,Daily
40594218,1,BuyMeals,NHB,WorkRelated,Work,35K-50K,1,Urban,77,Yes,Car,7,0,0,10,Skip,Car,Car,0,4,1.85,2.51,-9.0,Never,Daily,Never,Never,1,2,0,Daily
40594218,1,Work,HBW,Home,Home,35K-50K,1,Urban,77,Yes,Car,7,0,0,10,Skip,Car,Car,0,4,1.85,2.51,-9.0,Never,Daily,Never,Never,1,2,0,Daily
40594218,2,Home,HBO,Home,Home,35K-50K,1,Urban,65,No,Skip,14,0,0,-1,Skip,Skip,Skip,0,2,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,0,Daily
40594218,2,Home,HBO,Home,Home,35K-50K,1,Urban,65,No,Skip,14,0,0,-1,Skip,Skip,Skip,0,2,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,0,Daily
40597570,1,Home,HBSHOP,Meals,BuyMeals,35K-50K,0,Urban,76,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,5,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40597570,1,BuyMeals,NHB,SchoolOrReligious,Religious,35K-50K,0,Urban,76,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,5,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40597570,1,Religious,NHB,SocialRecreation,VisitFriends,35K-50K,0,Urban,76,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,5,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40597570,1,VisitFriends,HBSOCREC,Home,Home,35K-50K,0,Urban,76,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,5,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40597570,1,Home,HBO,SchoolOrReligious,Religious,35K-50K,0,Urban,76,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,5,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40597570,1,Religious,HBO,Home,Home,35K-50K,0,Urban,76,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,5,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40600696,1,Home,HBO,Shopping,Errands,25K-35K,1,Urban,74,Yes,Skip,0,0,0,-1,Skip,Skip,Skip,0,2,-9.0,-9.0,-9.0,Never,Daily,Never,Never,5,2,0,Never
40600696,1,Errands,HBO,Home,Home,25K-35K,1,Urban,74,Yes,Skip,0,0,0,-1,Skip,Skip,Skip,0,2,-9.0,-9.0,-9.0,Never,Daily,Never,Never,5,2,0,Never
40600696,2,Work,HBW,Home,Home,25K-35K,1,Urban,74,Yes,Car,2,0,0,25,Skip,Car,Car,0,4,13.2,18.08,-9.0,Never,Daily,Never,Never,5,2,0,Never
40600696,2,Home,HBSHOP,Shopping,BuyGoods,25K-35K,1,Urban,74,Yes,Car,2,0,0,25,Skip,Car,Car,0,4,13.2,18.08,-9.0,Never,Daily,Never,Never,5,2,0,Never
40600696,2,BuyGoods,NHB,Shopping,BuyGoods,25K-35K,1,Urban,74,Yes,Car,2,0,0,25,Skip,Car,Car,0,4,13.2,18.08,-9.0,Never,Daily,Never,Never,5,2,0,Never
40600696,2,BuyGoods,HBSHOP,Home,Home,25K-35K,1,Urban,74,Yes,Car,2,0,0,25,Skip,Car,Car,0,4,13.2,18.08,-9.0,Never,Daily,Never,Never,5,2,0,Never
40601786,1,Home,HBSHOP,Meals,BuyMeals,25K-35K,0,Urban,42,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,0,3,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40601786,1,BuyMeals,NHB,Meals,BuyMeals,25K-35K,0,Urban,42,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,0,3,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40601786,1,BuyMeals,HBSHOP,Home,Home,25K-35K,0,Urban,42,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,0,3,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40601786,2,Home,HBSHOP,Meals,BuyMeals,25K-35K,0,Urban,43,No,Skip,4,0,0,-1,Skip,Skip,Skip,0,3,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40601786,2,BuyMeals,NHB,Meals,BuyMeals,25K-35K,0,Urban,43,No,Skip,4,0,0,-1,Skip,Skip,Skip,0,3,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40601786,2,BuyMeals,HBSHOP,Home,Home,25K-35K,0,Urban,43,No,Skip,4,0,0,-1,Skip,Skip,Skip,0,3,-9.0,-9.0,-9.0,Never,FewAWeek,Never,Never,1,2,0,Daily
40601803,1,Home,HBO,Other,Volunteer,35K-50K,1,Urban,35,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,2,7,-9.0,-9.0,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,1,Volunteer,NHB,Medical,MedicalService,35K-50K,1,Urban,35,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,2,7,-9.0,-9.0,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,1,MedicalService,NHB,Other,Volunteer,35K-50K,1,Urban,35,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,2,7,-9.0,-9.0,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,1,Volunteer,NHB,Shopping,BuyGoods,35K-50K,1,Urban,35,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,2,7,-9.0,-9.0,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,1,BuyGoods,HBSHOP,Home,Home,35K-50K,1,Urban,35,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,2,7,-9.0,-9.0,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,1,Home,HBSHOP,Meals,BuyMeals,35K-50K,1,Urban,35,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,2,7,-9.0,-9.0,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,1,BuyMeals,HBSHOP,Home,Home,35K-50K,1,Urban,35,Yes,Skip,4,0,0,-1,Skip,Skip,Skip,2,7,-9.0,-9.0,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,2,Home,HBW,WorkRelated,Work,35K-50K,1,Urban,44,Yes,Van,3,0,0,17,Skip,Van,Van,0,7,7.84,12.22,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,2,Work,NHB,WorkRelated,Work,35K-50K,1,Urban,44,Yes,Van,3,0,0,17,Skip,Van,Van,0,7,7.84,12.22,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,2,Work,NHB,WorkRelated,Work,35K-50K,1,Urban,44,Yes,Van,3,0,0,17,Skip,Van,Van,0,7,7.84,12.22,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,2,Work,NHB,WorkRelated,Work,35K-50K,1,Urban,44,Yes,Van,3,0,0,17,Skip,Van,Van,0,7,7.84,12.22,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,2,Work,NHB,Meals,BuyMeals,35K-50K,1,Urban,44,Yes,Van,3,0,0,17,Skip,Van,Van,0,7,7.84,12.22,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,2,BuyMeals,NHB,WorkRelated,Work,35K-50K,1,Urban,44,Yes,Van,3,0,0,17,Skip,Van,Van,0,7,7.84,12.22,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40601803,2,Work,HBW,Home,Home,35K-50K,1,Urban,44,Yes,Van,3,0,0,17,Skip,Van,Van,0,7,7.84,12.22,-9.0,FewAYear,Daily,Never,Never,1,3,0,Daily
40603146,1,Home,HBSHOP,Shopping,BuyGoods,35K-50K,1,Urban,48,Yes,Car,5,6,0,6,Skip,Car,Car,0,7,0.8,0.88,-9.0,FewAWeek,Daily,Never,Never,1,1,0,Daily
40603146,1,BuyGoods,NHB,Shopping,Errands,35K-50K,1,Urban,48,Yes,Car,5,6,0,6,Skip,Car,Car,0,7,0.8,0.88,-9.0,FewAWeek,Daily,Never,Never,1,1,0,Daily
40603146,1,Errands,NHB,Other,ChangeTransport,35K-50K,1,Urban,48,Yes,Car,5,6,0,6,Skip,Car,Car,0,7,0.8,0.88,-9.0,FewAWeek,Daily,Never,Never,1,1,0,Daily
40603146,1,ChangeTransport,HBO,Home,Home,35K-50K,1,Urban,48,Yes,Car,5,6,0,6,Skip,Car,Car,0,7,0.8,0.88,-9.0,FewAWeek,Daily,Never,Never,1,1,0,Daily
40603146,1,Home,HBSOCREC,SocialRecreation,GoToGym,35K-50K,1,Urban,48,Yes,Car,5,6,0,6,Skip,Car,Car,0,7,0.8,0.88,-9.0,FewAWeek,Daily,Never,Never,1,1,0,Daily
40603146,1,GoToGym,NHB,Meals,BuyMeals,35K-50K,1,Urban,48,Yes,Car,5,6,0,6,Skip,Car,Car,0,7,0.8,0.88,-9.0,FewAWeek,Daily,Never,Never,1,1,0,Daily
40603146,1,BuyMeals,HBSHOP,Home,Home,35K-50K,1,Urban,48,Yes,Car,5,6,0,6,Skip,Car,Car,0,7,0.8,0.88,-9.0,FewAWeek,Daily,Never,Never,1,1,0,Daily
40603226,1,Home,HBO,Shopping,Errands,10K-15K,0,Urban,75,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,3,9,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40603226,1,Errands,NHB,Medical,MedicalService,10K-15K,0,Urban,75,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,3,9,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40603226,1,MedicalService,NHB,Medical,MedicalService,10K-15K,0,Urban,75,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,3,9,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40603226,1,MedicalService,HBO,Home,Home,10K-15K,0,Urban,75,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,3,9,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40603226,1,Home,HBSHOP,Shopping,BuyGoods,10K-15K,0,Urban,75,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,3,9,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40603226,1,BuyGoods,NHB,Shopping,Errands,10K-15K,0,Urban,75,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,3,9,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40603226,1,Errands,HBO,Home,Home,10K-15K,0,Urban,75,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,3,9,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40603226,1,Home,HBSOCREC,SocialRecreation,GoToGym,10K-15K,0,Urban,75,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,3,9,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40603226,1,GoToGym,HBSOCREC,Home,Home,10K-15K,0,Urban,75,Yes,Skip,14,0,0,-1,Skip,Skip,Skip,3,9,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40606004,1,Home,HBO,TransportSomeone,PickUpOrDropSomeone,15K-25K,0,Rural,84,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40606004,1,PickUpOrDropSomeone,NHB,SchoolOrReligious,Religious,15K-25K,0,Rural,84,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40606004,1,Religious,NHB,TransportSomeone,PickUpOrDropSomeone,15K-25K,0,Rural,84,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40606004,1,PickUpOrDropSomeone,HBO,Home,Home,15K-25K,0,Rural,84,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40606004,1,Home,HBSOCREC,SocialRecreation,VisitFriends,15K-25K,0,Rural,84,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40606004,1,VisitFriends,HBSOCREC,Home,Home,15K-25K,0,Rural,84,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,1,0,Daily
40606308,1,WFH,HBO,TransportSomeone,PickUpOrDropSomeone,35K-50K,2,Urban,36,Yes,NotAscertained,5,0,0,-1,Skip,NotAscertained,NotAscertained,2,3,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,4,0,Daily
40606308,1,PickUpOrDropSomeone,NHB,TransportSomeone,PickUpOrDropSomeone,35K-50K,2,Urban,36,Yes,NotAscertained,5,0,0,-1,Skip,NotAscertained,NotAscertained,2,3,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,4,0,Daily
40606308,1,PickUpOrDropSomeone,HBO,Home,WFH,35K-50K,2,Urban,36,Yes,NotAscertained,5,0,0,-1,Skip,NotAscertained,NotAscertained,2,3,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,4,0,Daily
40606308,2,Home,HBW,WorkRelated,Work,35K-50K,2,Urban,35,Yes,Van,0,0,0,25,Skip,Van,Van,0,4,13.89,18.19,-9.0,Never,Daily,Never,Never,1,4,0,Daily
40606308,2,Work,NHB,TransportSomeone,PickUpOrDropSomeone,35K-50K,2,Urban,35,Yes,Van,0,0,0,25,Skip,Van,Van,0,4,13.89,18.19,-9.0,Never,Daily,Never,Never,1,4,0,Daily
40606308,2,PickUpOrDropSomeone,NHB,TransportSomeone,PickUpOrDropSomeone,35K-50K,2,Urban,35,Yes,Van,0,0,0,25,Skip,Van,Van,0,4,13.89,18.19,-9.0,Never,Daily,Never,Never,1,4,0,Daily
40606308,2,PickUpOrDropSomeone,HBO,Home,Home,35K-50K,2,Urban,35,Yes,Van,0,0,0,25,Skip,Van,Van,0,4,13.89,18.19,-9.0,Never,Daily,Never,Never,1,4,0,Daily
40606308,3,Home,HBO,SchoolOrReligious,GoSchoolAsStudent,35K-50K,2,Urban,12,Skip,Skip,0,0,-1,-1,Skip,Skip,Skip,-1,3,-9.0,-9.0,3.42,Never,Daily,Never,Never,1,4,0,Daily
40606308,3,GoSchoolAsStudent,NHB,SchoolOrReligious,GoSchoolAsStudent,35K-50K,2,Urban,12,Skip,Skip,0,0,-1,-1,Skip,Skip,Skip,-1,3,-9.0,-9.0,3.42,Never,Daily,Never,Never,1,4,0,Daily
40606308,3,GoSchoolAsStudent,HBO,Home,Home,35K-50K,2,Urban,12,Skip,Skip,0,0,-1,-1,Skip,Skip,Skip,-1,3,-9.0,-9.0,3.42,Never,Daily,Never,Never,1,4,0,Daily
40606308,4,Home,HBO,SchoolOrReligious,GoSchoolAsStudent,35K-50K,2,Urban,8,Skip,Skip,0,2,-1,-1,Skip,Skip,Skip,-1,3,-9.0,-9.0,2.11,Never,Daily,Never,Never,1,4,0,Daily
40606308,4,GoSchoolAsStudent,NHB,TransportSomeone,PickUpOrDropSomeone,35K-50K,2,Urban,8,Skip,Skip,0,2,-1,-1,Skip,Skip,Skip,-1,3,-9.0,-9.0,2.11,Never,Daily,Never,Never,1,4,0,Daily
40606308,4,PickUpOrDropSomeone,HBO,Home,Home,35K-50K,2,Urban,8,Skip,Skip,0,2,-1,-1,Skip,Skip,Skip,-1,3,-9.0,-9.0,2.11,Never,Daily,Never,Never,1,4,0,Daily
40609334,1,Home,HBO,Shopping,Errands,35K-50K,0,Urban,66,Yes,Skip,3,3,0,-1,Skip,Skip,Skip,1,4,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40609334,1,Errands,HBO,Home,Home,35K-50K,0,Urban,66,Yes,Skip,3,3,0,-1,Skip,Skip,Skip,1,4,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40609334,1,Home,HBSHOP,Shopping,BuyGoods,35K-50K,0,Urban,66,Yes,Skip,3,3,0,-1,Skip,Skip,Skip,1,4,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40609334,1,BuyGoods,HBSHOP,Home,Home,35K-50K,0,Urban,66,Yes,Skip,3,3,0,-1,Skip,Skip,Skip,1,4,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40609334,2,Home,HBSHOP,Shopping,BuyGoods,35K-50K,0,Urban,70,Yes,Skip,0,0,0,-1,Skip,Skip,Skip,0,4,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40609334,2,BuyGoods,HBSHOP,Home,Home,35K-50K,0,Urban,70,Yes,Skip,0,0,0,-1,Skip,Skip,Skip,0,4,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40609334,2,Home,HBSHOP,Shopping,BuyGoods,35K-50K,0,Urban,70,Yes,Skip,0,0,0,-1,Skip,Skip,Skip,0,4,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40609334,2,BuyGoods,HBSHOP,Home,Home,35K-50K,0,Urban,70,Yes,Skip,0,0,0,-1,Skip,Skip,Skip,0,4,-9.0,-9.0,-9.0,FewAWeek,FewAWeek,Never,Never,1,2,0,Daily
40609496,1,Home,HBO,Medical,MedicalService,35K-50K,0,Urban,66,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609496,1,MedicalService,NHB,Shopping,BuyGoods,35K-50K,0,Urban,66,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609496,1,BuyGoods,NHB,Meals,BuyMeals,35K-50K,0,Urban,66,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609496,1,BuyMeals,HBSHOP,Home,Home,35K-50K,0,Urban,66,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609496,1,Home,HBSOCREC,SocialRecreation,SocialRecreational,35K-50K,0,Urban,66,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609496,1,SocialRecreational,HBSOCREC,Home,Home,35K-50K,0,Urban,66,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609496,2,Home,HBSHOP,Shopping,BuyGoods,35K-50K,0,Urban,63,Yes,Skip,2,0,0,-1,Skip,Skip,Skip,0,5,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609496,2,BuyGoods,NHB,Meals,BuyMeals,35K-50K,0,Urban,63,Yes,Skip,2,0,0,-1,Skip,Skip,Skip,0,5,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609496,2,BuyMeals,HBSHOP,Home,Home,35K-50K,0,Urban,63,Yes,Skip,2,0,0,-1,Skip,Skip,Skip,0,5,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609496,2,Home,HBSOCREC,SocialRecreation,SocialRecreational,35K-50K,0,Urban,63,Yes,Skip,2,0,0,-1,Skip,Skip,Skip,0,5,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609496,2,SocialRecreational,HBSOCREC,Home,Home,35K-50K,0,Urban,63,Yes,Skip,2,0,0,-1,Skip,Skip,Skip,0,5,-9.0,-9.0,-9.0,Never,Daily,FewAYear,Never,1,2,0,Daily
40609545,1,Work,NHB,WorkRelated,Work,50K-75K,2,Urban,50,Yes,Car,0,0,0,15,Skip,Car,Car,4,2,3.59,6.21,-9.0,FewAYear,Daily,FewAYear,FewAYear,1,3,1,Daily
40609545,1,Work,NHB,WorkRelated,Work,50K-75K,2,Urban,50,Yes,Car,0,0,0,15,Skip,Car,Car,4,2,3.59,6.21,-9.0,FewAYear,Daily,FewAYear,FewAYear,1,3,1,Daily
40609545,2,Home,HBW,WorkRelated,Work,50K-75K,2,Urban,55,Yes,Car,0,0,0,20,Skip,Car,Car,2,2,7.65,12.09,-9.0,FewAYear,Daily,FewAYear,FewAYear,1,3,1,Daily
40609545,2,Work,HBW,Home,Home,50K-75K,2,Urban,55,Yes,Car,0,0,0,20,Skip,Car,Car,2,2,7.65,12.09,-9.0,FewAYear,Daily,FewAYear,FewAYear,1,3,1,Daily
40609545,3,Home,HBO,SchoolOrReligious,GoSchoolAsStudent,50K-75K,2,Urban,10,Skip,Skip,0,0,-1,-1,Skip,Skip,Skip,-1,2,-9.0,-9.0,6.21,FewAYear,Daily,FewAYear,FewAYear,1,3,1,Daily
40609545,3,GoSchoolAsStudent,HBO,Home,Home,50K-75K,2,Urban,10,Skip,Skip,0,0,-1,-1,Skip,Skip,Skip,-1,2,-9.0,-9.0,6.21,FewAYear,Daily,FewAYear,FewAYear,1,3,1,Daily
40611943,2,Home,HBSHOP,Shopping,BuyGoods,35K-50K,0,Urban,62,Yes,Skip,7,0,0,-1,Skip,Skip,Skip,0,2,-9.0,-9.0,-9.0,FewAYear,Daily,Never,FewAYear,1,2,0,Daily
40611943,2,BuyGoods,HBSHOP,Home,Home,35K-50K,0,Urban,62,Yes,Skip,7,0,0,-1,Skip,Skip,Skip,0,2,-9.0,-9.0,-9.0,FewAYear,Daily,Never,FewAYear,1,2,0,Daily
40613929,1,Home,HBO,SchoolOrReligious,Religious,100K-125K,2,Rural,52,Yes,Car,0,0,0,15,Skip,Car,Car,0,4,7.03,8.02,-9.0,Never,Daily,Never,Never,1,4,2,Daily
40613929,1,Religious,HBO,Home,Home,100K-125K,2,Rural,52,Yes,Car,0,0,0,15,Skip,Car,Car,0,4,7.03,8.02,-9.0,Never,Daily,Never,Never,1,4,2,Daily
40613929,1,Home,HBSHOP,Meals,BuyMeals,100K-125K,2,Rural,52,Yes,Car,0,0,0,15,Skip,Car,Car,0,4,7.03,8.02,-9.0,Never,Daily,Never,Never,1,4,2,Daily
40613929,1,BuyMeals,HBSHOP,Home,Home,100K-125K,2,Rural,52,Yes,Car,0,0,0,15,Skip,Car,Car,0,4,7.03,8.02,-9.0,Never,Daily,Never,Never,1,4,2,Daily
