URBRUR,WKFMHMXX,GCDWORK,TRIPPURP,NBIKETRP,PERSONID,HHSIZE,CNTTDTR,R_AGE,HHFAMINC,DRIVER,WHYFROM,TIMETOWK,WHYTRP1S,HHFAMINC2,WHYTO,WEBUSE,WEBUSE,NWALKTRP,WRKCOUNT,HOUSEID,WRKTRANS
Rural,Skip,-9.0,NHB,0,1,4,6,40,100K-125K,Yes,PickUpOrDropSomeone,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,10,1,30127963,Skip
Rural,Skip,-9.0,HBO,0,1,4,6,40,100K-125K,Yes,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,10,1,30127963,Skip
Rural,Skip,-9.0,HBO,0,2,4,2,43,100K-125K,Yes,Home,-1,SchoolOrReligious,High,Religious,1,Daily,4,1,30127963,NotAscertained
Rural,Skip,-9.0,HBO,0,2,4,2,43,100K-125K,Yes,Religious,-1,Home,High,Home,1,Daily,4,1,30127963,NotAscertained
Rural,Skip,-9.0,HBO,0,3,4,2,14,100K-125K,Skip,Home,-1,SchoolOrReligious,High,Religious,1,Daily,0,1,30127963,Skip
Rural,Skip,-9.0,HBO,0,3,4,2,14,100K-125K,Skip,Religious,-1,Home,High,Home,1,Daily,0,1,30127963,Skip
Rural,Skip,-9.0,HBO,0,4,4,6,11,100K-125K,Skip,Home,-1,SchoolOrReligious,High,Religious,1,Daily,0,1,30127963,Skip
Rural,Skip,-9.0,HBO,0,4,4,6,11,100K-125K,Skip,Religious,-1,Home,High,Home,1,Daily,0,1,30127963,Skip
Rural,Skip,-9.0,HBO,0,4,4,6,11,100K-125K,Skip,Home,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,0,1,30127963,Skip
Rural,Skip,-9.0,HBO,0,4,4,6,11,100K-125K,Skip,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,0,1,30127963,Skip
Rural,Skip,-9.0,HBO,0,4,4,6,11,100K-125K,Skip,Home,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,0,1,30127963,Skip
Rural,Skip,-9.0,HBO,0,4,4,6,11,100K-125K,Skip,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,0,1,30127963,Skip
Urban,Skip,8.14,HBSHOP,0,1,4,2,47,50K-75K,Yes,Home,30,Shopping,Moderate,BuyService,1,Daily,0,2,30128416,Car
Urban,Skip,8.14,HBSHOP,0,1,4,2,47,50K-75K,Yes,BuyService,30,Home,Moderate,Home,1,Daily,0,2,30128416,Car
Urban,Skip,4.68,HBW,0,3,4,2,21,50K-75K,Yes,Home,30,WorkRelated,Moderate,Work,1,Daily,6,2,30128416,Car
Urban,Skip,4.68,HBW,0,3,4,2,21,50K-75K,Yes,Work,30,Home,Moderate,Home,1,Daily,6,2,30128416,Car
Urban,Skip,-9.0,HBO,0,4,4,1,19,50K-75K,Yes,Home,-1,Home,Moderate,Home,1,Daily,7,2,30128416,Skip
Urban,Skip,-9.0,HBSHOP,4,1,2,6,78,25K-35K,Yes,Home,-1,Meals,Low,BuyMeals,1,Daily,6,0,30128540,Skip
Urban,Skip,-9.0,NHB,4,1,2,6,78,25K-35K,Yes,BuyMeals,-1,SocialRecreation,Low,SocialRecreational,1,Daily,6,0,30128540,Skip
Urban,Skip,-9.0,NHB,4,1,2,6,78,25K-35K,Yes,SocialRecreational,-1,Meals,Low,BuyMeals,1,Daily,6,0,30128540,Skip
Urban,Skip,-9.0,NHB,4,1,2,6,78,25K-35K,Yes,BuyMeals,-1,TransportSomeone,Low,PickUpOrDropSomeone,1,Daily,6,0,30128540,Skip
Urban,Skip,-9.0,NHB,4,1,2,6,78,25K-35K,Yes,PickUpOrDropSomeone,-1,SocialRecreation,Low,SocialRecreational,1,Daily,6,0,30128540,Skip
Urban,Skip,-9.0,HBSOCREC,4,1,2,6,78,25K-35K,Yes,SocialRecreational,-1,Home,Low,Home,1,Daily,6,0,30128540,Skip
Urban,Skip,-9.0,NHB,3,2,2,4,64,25K-35K,Yes,SocialRecreational,-1,Meals,Low,BuyMeals,1,Daily,4,0,30128540,Skip
Urban,Skip,-9.0,HBSHOP,3,2,2,4,64,25K-35K,Yes,BuyMeals,-1,Home,Low,Home,1,Daily,4,0,30128540,Skip
Urban,Skip,-9.0,HBSHOP,3,2,2,4,64,25K-35K,Yes,Home,-1,Meals,Low,BuyMeals,1,Daily,4,0,30128540,Skip
Urban,Skip,-9.0,NHB,3,2,2,4,64,25K-35K,Yes,BuyMeals,-1,SocialRecreation,Low,SocialRecreational,1,Daily,4,0,30128540,Skip
Urban,Skip,5.89,HBSOCREC,1,1,4,4,42,125K-150K,Yes,Home,20,SocialRecreation,High,SocialRecreational,1,Daily,4,2,30130937,SUV
Urban,Skip,5.89,HBSOCREC,1,1,4,4,42,125K-150K,Yes,SocialRecreational,20,Home,High,Home,1,Daily,4,2,30130937,SUV
Urban,Skip,5.89,HBO,1,1,4,4,42,125K-150K,Yes,Home,20,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,4,2,30130937,SUV
Urban,Skip,5.89,HBO,1,1,4,4,42,125K-150K,Yes,PickUpOrDropSomeone,20,Home,High,Home,1,Daily,4,2,30130937,SUV
Urban,Skip,-9.0,HBSOCREC,0,2,4,2,45,125K-150K,Yes,Home,-1,SocialRecreation,High,SocialRecreational,1,Daily,4,2,30130937,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,2,4,2,45,125K-150K,Yes,SocialRecreational,-1,Home,High,Home,1,Daily,4,2,30130937,NotAscertained
Urban,Skip,-9.0,HBSOCREC,1,3,4,2,8,125K-150K,Skip,Home,-1,SocialRecreation,High,SocialRecreational,1,Daily,4,2,30130937,Skip
Urban,Skip,-9.0,HBSOCREC,1,3,4,2,8,125K-150K,Skip,SocialRecreational,-1,Home,High,Home,1,Daily,4,2,30130937,Skip
Urban,Skip,-9.0,HBSOCREC,1,4,4,2,6,125K-150K,Skip,Home,-1,SocialRecreation,High,SocialRecreational,1,Daily,4,2,30130937,Skip
Urban,Skip,-9.0,HBSOCREC,1,4,4,2,6,125K-150K,Skip,SocialRecreational,-1,Home,High,Home,1,Daily,4,2,30130937,Skip
Urban,Skip,15.8,HBO,0,1,4,3,47,50K-75K,Yes,Home,35,SchoolOrReligious,Moderate,Religious,1,Daily,21,3,30131874,PickupTruck
Urban,Skip,15.8,NHB,0,1,4,3,47,50K-75K,Yes,Religious,35,Meals,Moderate,BuyMeals,1,Daily,21,3,30131874,PickupTruck
Urban,Skip,15.8,HBSHOP,0,1,4,3,47,50K-75K,Yes,BuyMeals,35,Home,Moderate,Home,1,Daily,21,3,30131874,PickupTruck
Urban,Skip,12.58,HBO,0,2,4,4,45,50K-75K,Yes,Home,20,SchoolOrReligious,Moderate,Religious,1,Daily,0,3,30131874,Car
Urban,Skip,12.58,NHB,0,2,4,4,45,50K-75K,Yes,Religious,20,Meals,Moderate,BuyMeals,1,Daily,0,3,30131874,Car
Urban,Skip,12.58,HBSHOP,0,2,4,4,45,50K-75K,Yes,BuyMeals,20,Home,Moderate,Home,1,Daily,0,3,30131874,Car
Urban,Skip,12.58,HBW,0,2,4,4,45,50K-75K,Yes,Home,20,WorkRelated,Moderate,Work,1,Daily,0,3,30131874,Car
Urban,Skip,15.8,HBO,0,3,4,4,19,50K-75K,Yes,Home,35,SchoolOrReligious,Moderate,Religious,1,Daily,7,3,30131874,PickupTruck
Urban,Skip,15.8,NHB,0,3,4,4,19,50K-75K,Yes,Religious,35,Meals,Moderate,BuyMeals,1,Daily,7,3,30131874,PickupTruck
Urban,Skip,15.8,NHB,0,3,4,4,19,50K-75K,Yes,BuyMeals,35,SocialRecreation,Moderate,GoToGym,1,Daily,7,3,30131874,PickupTruck
Urban,Skip,15.8,HBSOCREC,0,3,4,4,19,50K-75K,Yes,GoToGym,35,Home,Moderate,Home,1,Daily,7,3,30131874,PickupTruck
Urban,Skip,-9.0,HBO,-8,4,4,4,15,50K-75K,Yes,Home,-1,SchoolOrReligious,Moderate,Religious,1,Daily,7,3,30131874,Skip
Urban,Skip,-9.0,HBO,-8,4,4,4,15,50K-75K,Yes,Religious,-1,Home,Moderate,Home,1,Daily,7,3,30131874,Skip
Urban,Skip,-9.0,HBSOCREC,-8,4,4,4,15,50K-75K,Yes,Home,-1,SocialRecreation,Moderate,SocialRecreational,1,Daily,7,3,30131874,Skip
Urban,Skip,-9.0,HBSOCREC,-8,4,4,4,15,50K-75K,Yes,SocialRecreational,-1,Home,Moderate,Home,1,Daily,7,3,30131874,Skip
Urban,Skip,-9.0,HBSOCREC,1,1,2,4,69,morethan200K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,7,0,30132610,Skip
Urban,Skip,-9.0,NHB,1,1,2,4,69,morethan200K,Yes,GoToGym,-1,Shopping,High,BuyGoods,1,Daily,7,0,30132610,Skip
Urban,Skip,-9.0,HBSHOP,1,1,2,4,69,morethan200K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,7,0,30132610,Skip
Urban,Skip,-9.0,HBSOCREC,1,1,2,4,69,morethan200K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,7,0,30132610,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,2,5,61,morethan200K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,7,0,30132610,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,2,5,61,morethan200K,Yes,GoToGym,-1,Home,High,Home,1,Daily,7,0,30132610,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,2,5,61,morethan200K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,7,0,30132610,Skip
Urban,Skip,-9.0,NHB,0,2,2,5,61,morethan200K,Yes,GoToGym,-1,SocialRecreation,High,GoToGym,1,Daily,7,0,30132610,Skip
Urban,Skip,-9.0,NHB,0,2,2,5,61,morethan200K,Yes,GoToGym,-1,SocialRecreation,High,GoToGym,1,Daily,7,0,30132610,Skip
Urban,Skip,-9.0,NHB,0,1,2,14,65,150K-200K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,HBW,0,1,2,14,65,150K-200K,Yes,WorkRelated,-1,Home,High,Home,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,HBW,0,1,2,14,65,150K-200K,Yes,Home,-1,WorkRelated,High,WorkRelated,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,14,65,150K-200K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,14,65,150K-200K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,14,65,150K-200K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,14,65,150K-200K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,14,65,150K-200K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,14,65,150K-200K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,HBW,0,1,2,14,65,150K-200K,Yes,WorkRelated,-1,Home,High,WFH,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,HBO,0,1,2,14,65,150K-200K,Yes,WFH,-1,Shopping,High,Errands,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,HBO,0,1,2,14,65,150K-200K,Yes,Errands,-1,Home,High,WFH,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,HBO,0,1,2,14,65,150K-200K,Yes,WFH,-1,Other,High,Volunteer,1,Daily,10,2,30133786,NotAscertained
Urban,Skip,-9.0,HBO,0,1,2,14,65,150K-200K,Yes,Volunteer,-1,Home,High,Home,1,Daily,10,2,30133786,NotAscertained
Urban,FewYear,9.98,HBW,0,2,2,5,62,150K-200K,Yes,Home,40,WorkRelated,High,Work,1,Daily,7,2,30133786,SUV
Urban,FewYear,9.98,HBW,0,2,2,5,62,150K-200K,Yes,Work,40,Home,High,Home,1,Daily,7,2,30133786,SUV
Urban,FewYear,9.98,HBSHOP,0,2,2,5,62,150K-200K,Yes,Home,40,Shopping,High,BuyService,1,Daily,7,2,30133786,SUV
Urban,FewYear,9.98,NHB,0,2,2,5,62,150K-200K,Yes,BuyService,40,Shopping,High,BuyGoods,1,Daily,7,2,30133786,SUV
Urban,FewYear,9.98,HBSHOP,0,2,2,5,62,150K-200K,Yes,BuyGoods,40,Home,High,Home,1,Daily,7,2,30133786,SUV
Urban,Skip,-9.0,NHB,0,1,1,5,65,15K-25K,Yes,Work,-1,Shopping,VeryLow,BuyGoods,1,Daily,7,1,30134101,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,1,1,5,65,15K-25K,Yes,BuyGoods,-1,Home,VeryLow,Home,1,Daily,7,1,30134101,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,1,1,5,65,15K-25K,Yes,Home,-1,Meals,VeryLow,BuyMeals,1,Daily,7,1,30134101,NotAscertained
Urban,Skip,-9.0,NHB,0,1,1,5,65,15K-25K,Yes,BuyMeals,-1,SocialRecreation,VeryLow,SocialRecreational,1,Daily,7,1,30134101,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,1,1,5,65,15K-25K,Yes,SocialRecreational,-1,Home,VeryLow,Home,1,Daily,7,1,30134101,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,1,1,6,82,75K-100K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,14,0,30134778,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,6,82,75K-100K,Yes,GoToGym,-1,Home,High,Home,1,Daily,14,0,30134778,Skip
Urban,Skip,-9.0,HBO,0,1,1,6,82,75K-100K,Yes,Home,-1,SchoolOrReligious,High,Religious,1,Daily,14,0,30134778,Skip
Urban,Skip,-9.0,HBO,0,1,1,6,82,75K-100K,Yes,Religious,-1,Home,High,Home,1,Daily,14,0,30134778,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,6,82,75K-100K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,14,0,30134778,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,6,82,75K-100K,Yes,GoToGym,-1,Home,High,Home,1,Daily,14,0,30134778,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,4,66,15K-25K,Yes,Home,-1,Shopping,VeryLow,BuyGoods,1,Daily,4,0,30134819,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,4,66,15K-25K,Yes,BuyGoods,-1,Home,VeryLow,Home,1,Daily,4,0,30134819,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,4,66,15K-25K,Yes,Home,-1,Shopping,VeryLow,BuyService,1,Daily,4,0,30134819,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,4,66,15K-25K,Yes,BuyService,-1,Home,VeryLow,Home,1,Daily,4,0,30134819,Skip
Urban,Skip,-9.0,HBSHOP,1,2,2,2,67,15K-25K,Yes,Home,-1,Shopping,VeryLow,BuyGoods,1,Daily,5,0,30134819,Skip
Urban,Skip,-9.0,HBSHOP,1,2,2,2,67,15K-25K,Yes,BuyGoods,-1,Home,VeryLow,Home,1,Daily,5,0,30134819,Skip
Urban,Skip,15.46,HBW,0,1,3,2,39,50K-75K,Yes,Work,35,Home,Moderate,Home,1,Daily,2,1,30135401,Car
Urban,Skip,15.46,HBW,0,1,3,2,39,50K-75K,Yes,Home,35,WorkRelated,Moderate,Work,1,Daily,2,1,30135401,Car
Urban,Skip,-9.0,HBSHOP,1,2,3,3,34,50K-75K,Yes,Home,-1,Shopping,Moderate,BuyGoods,1,Daily,3,1,30135401,Skip
Urban,Skip,-9.0,NHB,1,2,3,3,34,50K-75K,Yes,BuyGoods,-1,SchoolOrReligious,Moderate,GoSchoolAsStudent,1,Daily,3,1,30135401,Skip
Urban,Skip,-9.0,HBO,1,2,3,3,34,50K-75K,Yes,GoSchoolAsStudent,-1,Home,Moderate,Home,1,Daily,3,1,30135401,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,6,75,100K-125K,Yes,Home,-1,Shopping,High,BuyService,1,Daily,12,0,30135441,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,75,100K-125K,Yes,BuyService,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,12,0,30135441,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,75,100K-125K,Yes,PickUpOrDropSomeone,-1,SocialRecreation,High,GoToGym,1,Daily,12,0,30135441,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,75,100K-125K,Yes,GoToGym,-1,Shopping,High,BuyGoods,1,Daily,12,0,30135441,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,75,100K-125K,Yes,BuyGoods,-1,Other,High,ChangeTransport,1,Daily,12,0,30135441,Skip
Urban,Skip,-9.0,HBO,0,1,2,6,75,100K-125K,Yes,ChangeTransport,-1,Home,High,Home,1,Daily,12,0,30135441,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,2,3,70,100K-125K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,7,0,30135441,Skip
Urban,Skip,-9.0,NHB,0,2,2,3,70,100K-125K,Yes,GoToGym,-1,Shopping,High,BuyService,1,Daily,7,0,30135441,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,3,70,100K-125K,Yes,BuyService,-1,Home,High,Home,1,Daily,7,0,30135441,Skip
Urban,Skip,0.91,HBW,2,1,2,4,62,25K-35K,Yes,Home,5,WorkRelated,Low,Work,1,Daily,2,2,30135587,SUV
Urban,Skip,0.91,HBW,2,1,2,4,62,25K-35K,Yes,Work,5,Home,Low,Home,1,Daily,2,2,30135587,SUV
Urban,Skip,0.91,HBSOCREC,2,1,2,4,62,25K-35K,Yes,Home,5,SocialRecreation,Low,GoToGym,1,Daily,2,2,30135587,SUV
Urban,Skip,0.91,HBSOCREC,2,1,2,4,62,25K-35K,Yes,GoToGym,5,Home,Low,Home,1,Daily,2,2,30135587,SUV
Urban,Skip,2.69,HBW,0,2,2,2,20,25K-35K,Yes,Home,15,WorkRelated,Low,Work,1,Daily,7,2,30135587,Car
Urban,Skip,2.69,HBW,0,2,2,2,20,25K-35K,Yes,Work,15,Home,Low,Home,1,Daily,7,2,30135587,Car
Urban,Skip,0.13,HBO,0,1,1,5,26,15K-25K,Yes,Home,1,Shopping,VeryLow,Errands,1,Daily,7,1,30137011,Walk
Urban,Skip,0.13,NHB,0,1,1,5,26,15K-25K,Yes,Errands,1,SchoolOrReligious,VeryLow,Religious,1,Daily,7,1,30137011,Walk
Urban,Skip,0.13,NHB,0,1,1,5,26,15K-25K,Yes,Religious,1,Meals,VeryLow,BuyMeals,1,Daily,7,1,30137011,Walk
Urban,Skip,0.13,NHB,0,1,1,5,26,15K-25K,Yes,BuyMeals,1,WorkRelated,VeryLow,Work,1,Daily,7,1,30137011,Walk
Urban,Skip,0.13,HBW,0,1,1,5,26,15K-25K,Yes,Work,1,Home,VeryLow,Home,1,Daily,7,1,30137011,Walk
Urban,Skip,-9.0,HBSHOP,2,1,2,2,78,150K-200K,Yes,Home,-1,Shopping,High,BuyGoods,1,Daily,0,0,30137740,Skip
Urban,Skip,-9.0,HBSHOP,2,1,2,2,78,150K-200K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,0,0,30137740,Skip
Urban,Skip,3.65,HBW,0,1,3,4,69,150K-200K,Yes,Home,6,WorkRelated,High,Work,1,Daily,14,2,30138440,Car
Urban,Skip,3.65,NHB,0,1,3,4,69,150K-200K,Yes,Work,6,Meals,High,BuyMeals,1,Daily,14,2,30138440,Car
Urban,Skip,3.65,NHB,0,1,3,4,69,150K-200K,Yes,BuyMeals,6,WorkRelated,High,Work,1,Daily,14,2,30138440,Car
Urban,Skip,3.65,HBW,0,1,3,4,69,150K-200K,Yes,Work,6,Home,High,Home,1,Daily,14,2,30138440,Car
Urban,Skip,-9.0,HBO,0,2,3,1,68,150K-200K,Yes,Home,-1,Home,High,Home,1,Daily,7,2,30138440,Skip
Urban,Skip,14.43,HBW,0,1,1,6,73,lessthan10K,Yes,Home,25,WorkRelated,ExtremelyLow,Work,5,Never,3,1,30139140,Car
Urban,Skip,14.43,NHB,0,1,1,6,73,lessthan10K,Yes,Work,25,WorkRelated,ExtremelyLow,Work,5,Never,3,1,30139140,Car
Urban,Skip,14.43,NHB,0,1,1,6,73,lessthan10K,Yes,Work,25,Shopping,ExtremelyLow,Errands,5,Never,3,1,30139140,Car
Urban,Skip,14.43,HBO,0,1,1,6,73,lessthan10K,Yes,Errands,25,Home,ExtremelyLow,Home,5,Never,3,1,30139140,Car
Urban,Skip,14.43,HBSHOP,0,1,1,6,73,lessthan10K,Yes,Home,25,Meals,ExtremelyLow,BuyMeals,5,Never,3,1,30139140,Car
Urban,Skip,14.43,HBSHOP,0,1,1,6,73,lessthan10K,Yes,BuyMeals,25,Home,ExtremelyLow,Home,5,Never,3,1,30139140,Car
Urban,Skip,-9.0,HBO,0,1,1,13,73,15K-25K,Yes,Home,-1,Other,VeryLow,Volunteer,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,NHB,0,1,1,13,73,15K-25K,Yes,Volunteer,-1,SocialRecreation,VeryLow,SocialRecreational,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,NHB,0,1,1,13,73,15K-25K,Yes,SocialRecreational,-1,Other,VeryLow,Volunteer,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,HBO,0,1,1,13,73,15K-25K,Yes,Volunteer,-1,Home,VeryLow,Home,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,HBO,0,1,1,13,73,15K-25K,Yes,Home,-1,TransportSomeone,VeryLow,PickUpOrDropSomeone,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,HBO,0,1,1,13,73,15K-25K,Yes,PickUpOrDropSomeone,-1,Home,VeryLow,Home,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,HBO,0,1,1,13,73,15K-25K,Yes,Home,-1,TransportSomeone,VeryLow,PickUpOrDropSomeone,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,NHB,0,1,1,13,73,15K-25K,Yes,PickUpOrDropSomeone,-1,Shopping,VeryLow,BuyGoods,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,13,73,15K-25K,Yes,BuyGoods,-1,Home,VeryLow,Home,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,13,73,15K-25K,Yes,Home,-1,Shopping,VeryLow,BuyGoods,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,13,73,15K-25K,Yes,BuyGoods,-1,Home,VeryLow,Home,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,13,73,15K-25K,Yes,Home,-1,SocialRecreation,VeryLow,VisitFriends,1,Daily,14,0,30140573,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,13,73,15K-25K,Yes,VisitFriends,-1,Home,VeryLow,Home,1,Daily,14,0,30140573,Skip
Urban,Skip,10.9,HBSOCREC,0,2,3,4,37,50K-75K,Yes,Home,60,SocialRecreation,Moderate,GoToGym,1,Daily,0,2,30140666,SUV
Urban,Skip,10.9,HBSOCREC,0,2,3,4,37,50K-75K,Yes,GoToGym,60,Home,Moderate,Home,1,Daily,0,2,30140666,SUV
Urban,Skip,10.9,HBW,0,2,3,4,37,50K-75K,Yes,Home,60,WorkRelated,Moderate,Work,1,Daily,0,2,30140666,SUV
Urban,Skip,10.9,HBW,0,2,3,4,37,50K-75K,Yes,Work,60,Home,Moderate,Home,1,Daily,0,2,30140666,SUV
Urban,Skip,-9.0,HBO,0,1,2,4,78,50K-75K,Yes,Home,-1,SchoolOrReligious,Moderate,Religious,1,Daily,6,0,30140830,Skip
Urban,Skip,-9.0,NHB,0,1,2,4,78,50K-75K,Yes,Religious,-1,Meals,Moderate,BuyMeals,1,Daily,6,0,30140830,Skip
Urban,Skip,-9.0,NHB,0,1,2,4,78,50K-75K,Yes,BuyMeals,-1,SocialRecreation,Moderate,VisitFriends,1,Daily,6,0,30140830,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,2,4,78,50K-75K,Yes,VisitFriends,-1,Home,Moderate,Home,1,Daily,6,0,30140830,Skip
Urban,Skip,-9.0,HBO,0,2,2,4,78,50K-75K,Yes,Home,-1,SchoolOrReligious,Moderate,Religious,1,Daily,8,0,30140830,Skip
Urban,Skip,-9.0,NHB,0,2,2,4,78,50K-75K,Yes,Religious,-1,Meals,Moderate,BuyMeals,1,Daily,8,0,30140830,Skip
Urban,Skip,-9.0,NHB,0,2,2,4,78,50K-75K,Yes,BuyMeals,-1,SocialRecreation,Moderate,VisitFriends,1,Daily,8,0,30140830,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,2,4,78,50K-75K,Yes,VisitFriends,-1,Home,Moderate,Home,1,Daily,8,0,30140830,Skip
Urban,Skip,4.71,HBW,0,2,3,2,34,75K-100K,Yes,Home,15,WorkRelated,High,Work,1,Daily,0,2,30141202,Car
Urban,Skip,4.71,HBW,0,2,3,2,34,75K-100K,Yes,Work,15,Home,High,Home,1,Daily,0,2,30141202,Car
Urban,Skip,-9.0,HBSHOP,15,2,2,2,50,morethan200K,Yes,Home,-1,Shopping,High,BuyService,1,Daily,25,2,30141865,NotAscertained
Urban,Skip,-9.0,HBSHOP,15,2,2,2,50,morethan200K,Yes,BuyService,-1,Home,High,Home,1,Daily,25,2,30141865,NotAscertained
Urban,FewYear,2.5,HBW,2,1,1,7,58,75K-100K,Yes,Home,6,WorkRelated,High,Work,1,Daily,5,1,30144760,Car
Urban,FewYear,2.5,NHB,2,1,1,7,58,75K-100K,Yes,Work,6,Meals,High,BuyMeals,1,Daily,5,1,30144760,Car
Urban,FewYear,2.5,NHB,2,1,1,7,58,75K-100K,Yes,BuyMeals,6,Other,High,Volunteer,1,Daily,5,1,30144760,Car
Urban,FewYear,2.5,NHB,2,1,1,7,58,75K-100K,Yes,Volunteer,6,WorkRelated,High,Work,1,Daily,5,1,30144760,Car
Urban,FewYear,2.5,NHB,2,1,1,7,58,75K-100K,Yes,Work,6,Other,High,Volunteer,1,Daily,5,1,30144760,Car
Urban,FewYear,2.5,NHB,2,1,1,7,58,75K-100K,Yes,Volunteer,6,Meals,High,BuyMeals,1,Daily,5,1,30144760,Car
Urban,FewYear,2.5,HBSHOP,2,1,1,7,58,75K-100K,Yes,BuyMeals,6,Home,High,Home,1,Daily,5,1,30144760,Car
Urban,Skip,-9.0,HBO,0,1,3,5,32,75K-100K,Yes,Home,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,2,2,30147112,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,5,32,75K-100K,Yes,PickUpOrDropSomeone,-1,Shopping,High,BuyGoods,1,Daily,2,2,30147112,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,5,32,75K-100K,Yes,BuyGoods,-1,Medical,High,MedicalService,1,Daily,2,2,30147112,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,5,32,75K-100K,Yes,MedicalService,-1,Shopping,High,BuyGoods,1,Daily,2,2,30147112,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,1,3,5,32,75K-100K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,2,2,30147112,NotAscertained
