URBRUR,WKFMHMXX,GCDWORK,TRIPPURP,NBIKETRP,PERSONID,HHSIZE,CNTTDTR,R_AGE,HHFAMINC,DRIVER,WHYFROM,TIMETOWK,WHYTRP1S,HHFAMINC2,WHYTO,WEBUSE,NWALKTRP,WRKCOUNT,HOUSEID,WRKTRANS
Urban,Skip,-1,HBO,0,2,4,9,40,morethan100K,Yes,Home,-1,ServePassenger,High,PickUpSomeone,AlmostEveryday,5,0,10061523,Skip
Urban,Skip,-1,HBO,0,2,4,9,40,morethan100K,Yes,PickUpSomeone,-1,ReturnHome,High,Home,AlmostEveryday,5,0,10061523,Skip
Urban,Skip,-1,HBSHOP,0,2,4,9,40,morethan100K,Yes,Home,-1,Shopping,High,BuyGoods,AlmostEveryday,5,0,10061523,Skip
Urban,Skip,-1,HBSHOP,0,2,4,9,40,morethan100K,Yes,BuyGoods,-1,ReturnHome,High,Home,AlmostEveryday,5,0,10061523,Skip
Urban,Skip,-1,HBO,-1,3,4,4,9,morethan100K,Skip,Home,-1,School,High,GoSchoolAsStudent,Skip,-1,0,10061523,Skip
Urban,Skip,-1,HBO,-1,3,4,4,9,morethan100K,Skip,GoSchoolAsStudent,-1,ReturnHome,High,Home,Skip,-1,0,10061523,Skip
Urban,Skip,-1,HBO,-1,3,4,4,9,morethan100K,Skip,Home,-1,School,High,Library,Skip,-1,0,10061523,Skip
Urban,Skip,-1,HBO,-1,3,4,4,9,morethan100K,Skip,Library,-1,ReturnHome,High,Home,Skip,-1,0,10061523,Skip
Urban,Skip,-1,HBO,-1,4,4,4,6,morethan100K,Skip,Home,-1,School,High,GoSchoolAsStudent,Skip,-1,0,10061523,Skip
Urban,Skip,-1,HBO,-1,4,4,4,6,morethan100K,Skip,GoSchoolAsStudent,-1,ReturnHome,High,Home,Skip,-1,0,10061523,Skip
Urban,Skip,-1,HBO,-1,4,4,4,6,morethan100K,Skip,Home,-1,School,High,Library,Skip,-1,0,10061523,Skip
Urban,Skip,-1,HBO,-1,4,4,4,6,morethan100K,Skip,Library,-1,ReturnHome,High,Home,Skip,-1,0,10061523,Skip
Urban,Skip,19,HBO,0,1,3,4,37,30K-35K,Yes,Home,30,Religious,Moderate,GoReligiousActivityRe,OnceWeek,5,1,10061895,Van
Urban,Skip,19,HBO,0,1,3,4,37,30K-35K,Yes,GoReligiousActivityRe,30,ReturnHome,Moderate,Home,OnceWeek,5,1,10061895,Van
Urban,Skip,19,HBSHOP,0,1,3,4,37,30K-35K,Yes,Home,30,Shopping,Moderate,BuyGoods,OnceWeek,5,1,10061895,Van
Urban,Skip,19,HBSHOP,0,1,3,4,37,30K-35K,Yes,BuyGoods,30,ReturnHome,Moderate,Home,OnceWeek,5,1,10061895,Van
Urban,Skip,-1,NHB,-1,2,3,3,11,30K-35K,Skip,FamilyPersonalBusiness,-1,Family,Moderate,FamilyPersonalBusiness,Skip,-1,1,10061895,Skip
Urban,Skip,-1,NHB,-1,2,3,3,11,30K-35K,Skip,FamilyPersonalBusiness,-1,Shopping,Moderate,BuyGoods,Skip,-1,1,10061895,Skip
Urban,Skip,-1,HBSHOP,-1,2,3,3,11,30K-35K,Skip,BuyGoods,-1,ReturnHome,Moderate,Home,Skip,-1,1,10061895,Skip
Urban,Skip,-1,HBO,-1,3,3,3,7,30K-35K,Skip,DontKnow,-1,ReturnHome,Moderate,Home,Skip,-1,1,10061895,Skip
Urban,Skip,-1,HBSHOP,-1,3,3,3,7,30K-35K,Skip,Home,-1,Shopping,Moderate,BuyGoods,Skip,-1,1,10061895,Skip
Urban,Skip,-1,HBSHOP,-1,3,3,3,7,30K-35K,Skip,BuyGoods,-1,ReturnHome,Moderate,Home,Skip,-1,1,10061895,Skip
Urban,OnceWeekMore,3,HBO,0,1,3,2,24,15K-20K,Yes,Home,15,School,VeryLow,GoSchoolAsStudent,AlmostEveryday,21,2,10062016,Car
Urban,OnceWeekMore,3,HBO,0,1,3,2,24,15K-20K,Yes,GoSchoolAsStudent,15,ReturnHome,VeryLow,Home,AlmostEveryday,21,2,10062016,Car
Urban,Skip,-1,HBO,0,2,3,5,25,15K-20K,Yes,Home,-1,School,VeryLow,GoSchoolAsStudent,AlmostEveryday,0,2,10062016,Skip
Urban,Skip,-1,HBO,0,2,3,5,25,15K-20K,Yes,GoSchoolAsStudent,-1,ReturnHome,VeryLow,Home,AlmostEveryday,0,2,10062016,Skip
Urban,Skip,-1,HBSOCREC,0,2,3,5,25,15K-20K,Yes,Home,-1,SocialRecreation,VeryLow,VisitFriends,AlmostEveryday,0,2,10062016,Skip
Urban,Skip,-1,NHB,0,2,3,5,25,15K-20K,Yes,VisitFriends,-1,SocialRecreation,VeryLow,HangOut,AlmostEveryday,0,2,10062016,Skip
Urban,Skip,-1,HBSOCREC,0,2,3,5,25,15K-20K,Yes,HangOut,-1,ReturnHome,VeryLow,Home,AlmostEveryday,0,2,10062016,Skip
Urban,OnceWeekMore,3,HBO,1,3,3,7,23,15K-20K,Yes,Home,10,ServePassenger,VeryLow,PickUpSomeone,AlmostEveryday,1,2,10062016,Car
Urban,OnceWeekMore,3,NHB,1,3,3,7,23,15K-20K,Yes,PickUpSomeone,10,ServePassenger,VeryLow,DropSomeoneOff,AlmostEveryday,1,2,10062016,Car
Urban,OnceWeekMore,3,HBO,1,3,3,7,23,15K-20K,Yes,DropSomeoneOff,10,ReturnHome,VeryLow,Home,AlmostEveryday,1,2,10062016,Car
Urban,OnceWeekMore,3,HBO,1,3,3,7,23,15K-20K,Yes,Home,10,School,VeryLow,Library,AlmostEveryday,1,2,10062016,Car
Urban,OnceWeekMore,3,HBO,1,3,3,7,23,15K-20K,Yes,Library,10,ReturnHome,VeryLow,Home,AlmostEveryday,1,2,10062016,Car
Urban,OnceWeekMore,3,HBO,1,3,3,7,23,15K-20K,Yes,Home,10,School,VeryLow,Library,AlmostEveryday,1,2,10062016,Car
Urban,OnceWeekMore,3,NHB,1,3,3,7,23,15K-20K,Yes,Library,10,SocialRecreation,VeryLow,VisitFriends,AlmostEveryday,1,2,10062016,Car
Urban,Skip,21,HBO,0,1,4,3,47,80K-100K,Yes,Home,60,ServePassenger,High,DropSomeoneOff,AlmostEveryday,0,3,10068652,SUV
Urban,Skip,21,NHB,0,1,4,3,47,80K-100K,Yes,DropSomeoneOff,60,ToWork,High,GoToWork,AlmostEveryday,0,3,10068652,SUV
Urban,Skip,21,HBW,0,1,4,3,47,80K-100K,Yes,GoToWork,60,ReturnHome,High,Home,AlmostEveryday,0,3,10068652,SUV
Urban,Skip,11,HBW,0,2,4,2,40,80K-100K,Yes,Home,45,ToWork,High,GoToWork,Skip,0,3,10068652,Car
Urban,Skip,11,HBW,0,2,4,2,40,80K-100K,Yes,GoToWork,45,ReturnHome,High,Home,Skip,0,3,10068652,Car
Urban,Skip,6,HBO,0,3,4,4,25,80K-100K,Yes,Home,15,WorkRelated,High,OtherWorkRelated,SeveralWeek,5,3,10068652,Car
Urban,Skip,6,NHB,0,3,4,4,25,80K-100K,Yes,OtherWorkRelated,15,WorkRelated,High,OtherWorkRelated,SeveralWeek,5,3,10068652,Car
Urban,Skip,6,NHB,0,3,4,4,25,80K-100K,Yes,OtherWorkRelated,15,WorkRelated,High,OtherWorkRelated,SeveralWeek,5,3,10068652,Car
Urban,Skip,6,HBO,0,3,4,4,25,80K-100K,Yes,OtherWorkRelated,15,ReturnHome,High,Home,SeveralWeek,5,3,10068652,Car
Urban,Skip,-1,HBO,-1,4,4,2,15,80K-100K,No,Home,-1,School,High,GoSchoolAsStudent,Skip,-1,3,10068652,Skip
Urban,Skip,-1,HBO,-1,4,4,2,15,80K-100K,No,GoSchoolAsStudent,-1,ReturnHome,High,Home,Skip,-1,3,10068652,Skip
Rural,Skip,1,HBW,0,1,2,4,62,40K-45K,Yes,Home,10,ToWork,Moderate,GoToWork,Skip,2,1,10076143,Car
Rural,Skip,1,NHB,0,1,2,4,62,40K-45K,Yes,GoToWork,10,WorkRelated,Moderate,BusinessMeeting,Skip,2,1,10076143,Car
Rural,Skip,1,NHB,0,1,2,4,62,40K-45K,Yes,BusinessMeeting,10,ReturnWork,Moderate,ReturnToWork,Skip,2,1,10076143,Car
Rural,Skip,1,HBW,0,1,2,4,62,40K-45K,Yes,ReturnToWork,10,ReturnHome,Moderate,Home,Skip,2,1,10076143,Car
Rural,Skip,-1,HBSHOP,0,2,2,2,67,40K-45K,Yes,Home,-1,Shopping,Moderate,BuyGoods,Skip,0,1,10076143,Skip
Rural,Skip,-1,HBSHOP,0,2,2,2,67,40K-45K,Yes,BuyGoods,-1,ReturnHome,Moderate,Home,Skip,0,1,10076143,Skip
Urban,Skip,-1,HBSHOP,1,1,1,2,58,15K-20K,Yes,Home,-1,Shopping,VeryLow,BuyGas,Skip,0,0,10077542,Skip
Urban,Skip,-1,HBSHOP,1,1,1,2,58,15K-20K,Yes,BuyGas,-1,ReturnHome,VeryLow,Home,Skip,0,0,10077542,Skip
Rural,Skip,14,HBO,0,1,3,5,50,morethan100K,Yes,Home,15,Religious,High,GoReligiousActivityRe,AlmostEveryday,7,3,10081521,Car
Rural,Skip,14,HBO,0,1,3,5,50,morethan100K,Yes,GoReligiousActivityRe,15,ReturnHome,High,Home,AlmostEveryday,7,3,10081521,Car
Rural,Skip,14,HBSOCREC,0,1,3,5,50,morethan100K,Yes,Home,15,SocialRecreation,High,GoToGym,AlmostEveryday,7,3,10081521,Car
Rural,Skip,14,NHB,0,1,3,5,50,morethan100K,Yes,GoToGym,15,SocialRecreation,High,VisitFriends,AlmostEveryday,7,3,10081521,Car
Rural,Skip,14,HBSOCREC,0,1,3,5,50,morethan100K,Yes,VisitFriends,15,ReturnHome,High,Home,AlmostEveryday,7,3,10081521,Car
Rural,Skip,3,HBO,7,3,3,7,23,morethan100K,Yes,Home,5,Religious,High,GoReligiousActivityRe,AlmostEveryday,7,3,10081521,PickupTruck
Rural,Skip,3,HBO,7,3,3,7,23,morethan100K,Yes,GoReligiousActivityRe,5,ReturnHome,High,Home,AlmostEveryday,7,3,10081521,PickupTruck
Rural,Skip,3,HBSOCREC,7,3,3,7,23,morethan100K,Yes,Home,5,SocialRecreation,High,Vacation,AlmostEveryday,7,3,10081521,PickupTruck
Rural,Skip,3,NHB,7,3,3,7,23,morethan100K,Yes,Vacation,5,SocialRecreation,High,Vacation,AlmostEveryday,7,3,10081521,PickupTruck
Rural,Skip,3,NHB,7,3,3,7,23,morethan100K,Yes,Vacation,5,SocialRecreation,High,Vacation,AlmostEveryday,7,3,10081521,PickupTruck
Rural,Skip,3,NHB,7,3,3,7,23,morethan100K,Yes,Vacation,5,SocialRecreation,High,Vacation,AlmostEveryday,7,3,10081521,PickupTruck
Rural,Skip,3,HBSOCREC,7,3,3,7,23,morethan100K,Yes,Vacation,5,ReturnHome,High,Home,AlmostEveryday,7,3,10081521,PickupTruck
Urban,Skip,-1,HBSHOP,0,1,1,2,83,Refused,No,Home,-1,Shopping,Refused,BuyGoods,AlmostEveryday,7,0,10084371,Skip
Urban,Skip,-1,HBSHOP,0,1,1,2,83,Refused,No,BuyGoods,-1,ReturnHome,Refused,Home,AlmostEveryday,7,0,10084371,Skip
Urban,Skip,0,HBO,0,1,2,4,31,45K-50K,Yes,Home,3,Family,High,AttorneyAccountant,AlmostEveryday,20,2,10084755,Car
Urban,Skip,0,HBO,0,1,2,4,31,45K-50K,Yes,AttorneyAccountant,3,ReturnHome,High,Home,AlmostEveryday,20,2,10084755,Car
Urban,Skip,0,HBO,0,1,2,4,31,45K-50K,Yes,Home,3,Family,High,PetCare,AlmostEveryday,20,2,10084755,Car
Urban,Skip,0,HBO,0,1,2,4,31,45K-50K,Yes,PetCare,3,ReturnHome,High,Home,AlmostEveryday,20,2,10084755,Car
Urban,Skip,5,HBW,0,2,2,5,30,45K-50K,Yes,Home,15,ToWork,High,GoToWork,OnceMonth,0,2,10084755,PickupTruck
Urban,Skip,5,NHB,0,2,2,5,30,45K-50K,Yes,GoToWork,15,Family,High,AttorneyAccountant,OnceMonth,0,2,10084755,PickupTruck
Urban,Skip,5,HBO,0,2,2,5,30,45K-50K,Yes,AttorneyAccountant,15,ReturnHome,High,Home,OnceMonth,0,2,10084755,PickupTruck
Urban,Skip,5,HBW,0,2,2,5,30,45K-50K,Yes,Home,15,ReturnWork,High,ReturnToWork,OnceMonth,0,2,10084755,PickupTruck
Urban,Skip,5,HBW,0,2,2,5,30,45K-50K,Yes,ReturnToWork,15,ReturnHome,High,Home,OnceMonth,0,2,10084755,PickupTruck
Urban,AlmostEveryday,4,HBW,0,1,1,3,47,15K-20K,Yes,Home,-5,ToWork,VeryLow,GoToWork,AlmostEveryday,0,1,10087756,Skip
Urban,AlmostEveryday,4,NHB,0,1,1,3,47,15K-20K,Yes,GoToWork,-5,WorkRelated,VeryLow,OtherWorkRelated,AlmostEveryday,0,1,10087756,Skip
Urban,AlmostEveryday,4,HBO,0,1,1,3,47,15K-20K,Yes,OtherWorkRelated,-5,ReturnHome,VeryLow,Home,AlmostEveryday,0,1,10087756,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,8,63,35K-40K,Yes,Home,-1,SocialRecreation,Moderate,GoToGym,AlmostEveryday,7,0,10094745,Skip
Urban,Skip,-1,NHB,0,1,2,8,63,35K-40K,Yes,GoToGym,-1,SocialRecreation,Moderate,VisitFriends,AlmostEveryday,7,0,10094745,Skip
Urban,Skip,-1,NHB,0,1,2,8,63,35K-40K,Yes,VisitFriends,-1,EatMeal,Moderate,GetMeal,AlmostEveryday,7,0,10094745,Skip
Urban,Skip,-1,NHB,0,1,2,8,63,35K-40K,Yes,GetMeal,-1,ServePassenger,Moderate,DropSomeoneOff,AlmostEveryday,7,0,10094745,Skip
Urban,Skip,-1,NHB,0,1,2,8,63,35K-40K,Yes,DropSomeoneOff,-1,Shopping,Moderate,BuyGoods,AlmostEveryday,7,0,10094745,Skip
Urban,Skip,-1,HBSHOP,0,1,2,8,63,35K-40K,Yes,BuyGoods,-1,ReturnHome,Moderate,Home,AlmostEveryday,7,0,10094745,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,8,63,35K-40K,Yes,Home,-1,SocialRecreation,Moderate,VisitFriends,AlmostEveryday,7,0,10094745,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,8,63,35K-40K,Yes,VisitFriends,-1,ReturnHome,Moderate,Home,AlmostEveryday,7,0,10094745,Skip
Urban,Skip,-1,HBSHOP,0,2,2,9,58,35K-40K,Yes,Home,-1,Shopping,Moderate,BuyGoods,OnceWeek,4,0,10094745,Skip
Urban,Skip,-1,HBSHOP,0,2,2,9,58,35K-40K,Yes,BuyGoods,-1,ReturnHome,Moderate,Home,OnceWeek,4,0,10094745,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,9,58,35K-40K,Yes,Home,-1,SocialRecreation,Moderate,VisitFriends,OnceWeek,4,0,10094745,Skip
Urban,Skip,-1,NHB,0,2,2,9,58,35K-40K,Yes,VisitFriends,-1,EatMeal,Moderate,GetMeal,OnceWeek,4,0,10094745,Skip
Urban,Skip,-1,NHB,0,2,2,9,58,35K-40K,Yes,GetMeal,-1,ServePassenger,Moderate,DropSomeoneOff,OnceWeek,4,0,10094745,Skip
Urban,Skip,-1,NHB,0,2,2,9,58,35K-40K,Yes,DropSomeoneOff,-1,Shopping,Moderate,BuyGoods,OnceWeek,4,0,10094745,Skip
Urban,Skip,-1,HBSHOP,0,2,2,9,58,35K-40K,Yes,BuyGoods,-1,ReturnHome,Moderate,Home,OnceWeek,4,0,10094745,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,9,58,35K-40K,Yes,Home,-1,SocialRecreation,Moderate,VisitFriends,OnceWeek,4,0,10094745,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,9,58,35K-40K,Yes,VisitFriends,-1,ReturnHome,Moderate,Home,OnceWeek,4,0,10094745,Skip
Urban,Skip,-1,HBO,0,1,3,2,76,45K-50K,Yes,Home,-1,Religious,High,GoReligiousActivityRe,Skip,0,1,10094802,Skip
Urban,Skip,-1,HBO,0,1,3,2,76,45K-50K,Yes,GoReligiousActivityRe,-1,ReturnHome,High,Home,Skip,0,1,10094802,Skip
Urban,Skip,2,HBO,0,3,3,2,35,45K-50K,No,Home,10,Religious,High,GoReligiousActivityRe,Skip,2,1,10094802,Car
Urban,Skip,2,HBO,0,3,3,2,35,45K-50K,No,GoReligiousActivityRe,10,ReturnHome,High,Home,Skip,2,1,10094802,Car
Urban,Skip,-1,HBSHOP,0,1,3,2,55,25K-30K,Yes,Home,-1,EatMeal,Low,GetMeal,SeveralWeek,3,2,10095041,Skip
Urban,Skip,-1,HBSHOP,0,1,3,2,55,25K-30K,Yes,GetMeal,-1,ReturnHome,Low,Home,SeveralWeek,3,2,10095041,Skip
Urban,Skip,7,HBSHOP,5,2,3,7,49,25K-30K,Yes,Home,20,Family,Low,BuyService,AlmostEveryday,3,2,10095041,Car
Urban,Skip,7,HBSHOP,5,2,3,7,49,25K-30K,Yes,BuyService,20,ReturnHome,Low,Home,AlmostEveryday,3,2,10095041,Car
Urban,Skip,7,HBW,5,2,3,7,49,25K-30K,Yes,Home,20,ToWork,Low,GoToWork,AlmostEveryday,3,2,10095041,Car
Urban,Skip,7,HBW,5,2,3,7,49,25K-30K,Yes,GoToWork,20,ReturnHome,Low,Home,AlmostEveryday,3,2,10095041,Car
Urban,Skip,7,HBSHOP,5,2,3,7,49,25K-30K,Yes,Home,20,EatMeal,Low,GetMeal,AlmostEveryday,3,2,10095041,Car
Urban,Skip,7,HBSHOP,5,2,3,7,49,25K-30K,Yes,GetMeal,20,ReturnHome,Low,Home,AlmostEveryday,3,2,10095041,Car
Urban,Skip,7,HBSOCREC,5,2,3,7,49,25K-30K,Yes,Home,20,SocialRecreation,Low,SocialRecreational,AlmostEveryday,3,2,10095041,Car
Urban,Skip,5,HBW,1,3,3,2,20,25K-30K,Yes,Home,40,ToWork,Low,GoToWork,AlmostEveryday,0,2,10095041,Car
Urban,Skip,5,HBW,1,3,3,2,20,25K-30K,Yes,GoToWork,40,ReturnHome,Low,Home,AlmostEveryday,0,2,10095041,Car
Urban,Skip,-1,HBSOCREC,0,1,4,2,42,45K-50K,Yes,Home,-1,SocialRecreation,High,HangOut,OnceMonth,2,3,10095368,Skip
Urban,Skip,-1,HBSOCREC,0,1,4,2,42,45K-50K,Yes,HangOut,-1,ReturnHome,High,Home,OnceMonth,2,3,10095368,Skip
Urban,Skip,8,HBW,0,2,4,4,49,45K-50K,Yes,Home,15,ToWork,High,GoToWork,Skip,5,3,10095368,PickupTruck
Urban,Skip,8,NHB,0,2,4,4,49,45K-50K,Yes,GoToWork,15,WorkRelated,High,OtherWorkRelated,Skip,5,3,10095368,PickupTruck
Urban,Skip,8,NHB,0,2,4,4,49,45K-50K,Yes,OtherWorkRelated,15,EatMeal,High,GetMeal,Skip,5,3,10095368,PickupTruck
Urban,Skip,8,HBSHOP,0,2,4,4,49,45K-50K,Yes,GetMeal,15,ReturnHome,High,Home,Skip,5,3,10095368,PickupTruck
Urban,Skip,4,HBW,0,3,4,2,19,45K-50K,Yes,Home,12,ToWork,High,GoToWork,AlmostEveryday,0,3,10095368,PickupTruck
Urban,Skip,4,HBW,0,3,4,2,19,45K-50K,Yes,GoToWork,12,ReturnHome,High,Home,AlmostEveryday,0,3,10095368,PickupTruck
Urban,Skip,-1,HBO,0,2,2,2,79,35K-40K,Yes,Home,-1,Family,Moderate,FamilyPersonalBusiness,AlmostEveryday,7,0,10105780,Skip
Urban,Skip,-1,HBO,0,2,2,2,79,35K-40K,Yes,FamilyPersonalBusiness,-1,ReturnHome,Moderate,Home,AlmostEveryday,7,0,10105780,Skip
Rural,Skip,-1,HBSHOP,0,1,1,4,77,15K-20K,Yes,Home,-1,Shopping,VeryLow,BuyGoods,Skip,0,0,10129740,Skip
Rural,Skip,-1,HBSHOP,0,1,1,4,77,15K-20K,Yes,BuyGoods,-1,ReturnHome,VeryLow,Home,Skip,0,0,10129740,Skip
Rural,Skip,-1,HBSHOP,0,1,1,4,77,15K-20K,Yes,Home,-1,Shopping,VeryLow,BuyGoods,Skip,0,0,10129740,Skip
Rural,Skip,-1,HBSHOP,0,1,1,4,77,15K-20K,Yes,BuyGoods,-1,ReturnHome,VeryLow,Home,Skip,0,0,10129740,Skip
Urban,Skip,-1,HBSHOP,0,1,1,6,36,35K-40K,Yes,Home,-1,Family,Moderate,BuyService,AlmostEveryday,5,1,10136159,Skip
Urban,Skip,-1,NHB,0,1,1,6,36,35K-40K,Yes,BuyService,-1,Family,Moderate,BuyService,AlmostEveryday,5,1,10136159,Skip
Urban,Skip,-1,HBSHOP,0,1,1,6,36,35K-40K,Yes,BuyService,-1,ReturnHome,Moderate,Home,AlmostEveryday,5,1,10136159,Skip
Urban,Skip,-1,HBSHOP,0,1,1,6,36,35K-40K,Yes,Home,-1,Shopping,Moderate,BuyGoods,AlmostEveryday,5,1,10136159,Skip
Urban,Skip,-1,HBSHOP,0,1,1,6,36,35K-40K,Yes,BuyGoods,-1,ReturnHome,Moderate,Home,AlmostEveryday,5,1,10136159,Skip
Urban,Skip,-1,HBSOCREC,0,1,1,6,36,35K-40K,Yes,Home,-1,SocialRecreation,Moderate,VisitFriends,AlmostEveryday,5,1,10136159,Skip
Urban,Skip,18,HBSHOP,7,2,2,3,58,65K-70K,Yes,Home,35,EatMeal,High,GetMeal,AlmostEveryday,21,1,10137428,SUV
Urban,Skip,18,HBSHOP,7,2,2,3,58,65K-70K,Yes,GetMeal,35,ReturnHome,High,Home,AlmostEveryday,21,1,10137428,SUV
Urban,Skip,18,HBW,7,2,2,3,58,65K-70K,Yes,Home,35,ToWork,High,GoToWork,AlmostEveryday,21,1,10137428,SUV
Rural,Skip,20,HBW,0,1,2,3,43,40K-45K,Yes,Home,45,ToWork,Moderate,GoToWork,OnceMonth,7,2,10141386,PickupTruck
Rural,Skip,20,NHB,0,1,2,3,43,40K-45K,Yes,GoToWork,45,Shopping,Moderate,BuyGoods,OnceMonth,7,2,10141386,PickupTruck
Rural,Skip,20,HBSHOP,0,1,2,3,43,40K-45K,Yes,BuyGoods,45,ReturnHome,Moderate,Home,OnceMonth,7,2,10141386,PickupTruck
Rural,Skip,20,HBO,0,2,2,5,41,40K-45K,Yes,Home,50,ServePassenger,Moderate,DropSomeoneOff,Skip,7,2,10141386,OtherTruck
Rural,Skip,20,HBO,0,2,2,5,41,40K-45K,Yes,DropSomeoneOff,50,ReturnHome,Moderate,Home,Skip,7,2,10141386,OtherTruck
Rural,Skip,20,HBO,0,2,2,5,41,40K-45K,Yes,Home,50,ServePassenger,Moderate,PickUpSomeone,Skip,7,2,10141386,OtherTruck
Rural,Skip,20,NHB,0,2,2,5,41,40K-45K,Yes,PickUpSomeone,50,Shopping,Moderate,BuyGoods,Skip,7,2,10141386,OtherTruck
Rural,Skip,20,HBSHOP,0,2,2,5,41,40K-45K,Yes,BuyGoods,50,ReturnHome,Moderate,Home,Skip,7,2,10141386,OtherTruck
Urban,Skip,0,HBSOCREC,0,1,1,3,65,DontKnow,Yes,Home,-1,SocialRecreation,DontKnow,VisitFriends,AlmostEveryday,7,1,10143317,Skip
Urban,Skip,0,NHB,0,1,1,3,65,DontKnow,Yes,VisitFriends,-1,Shopping,DontKnow,BuyGoods,AlmostEveryday,7,1,10143317,Skip
Urban,Skip,0,HBSHOP,0,1,1,3,65,DontKnow,Yes,BuyGoods,-1,ReturnHome,DontKnow,Home,AlmostEveryday,7,1,10143317,Skip
Urban,Skip,5,NHB,2,1,2,1,35,20K-25K,Yes,VisitFriends,25,SocialRecreation,Low,VisitFriends,Skip,4,2,10146925,Car
Urban,Skip,2,HBW,0,1,1,2,57,45K-50K,Yes,Home,9,ToWork,High,GoToWork,AlmostEveryday,0,1,10150061,Car
Urban,Skip,2,HBW,0,1,1,2,57,45K-50K,Yes,GoToWork,9,ReturnHome,High,Home,AlmostEveryday,0,1,10150061,Car
Urban,Skip,-1,HBSHOP,0,1,1,5,-7,Skip,Yes,Home,-1,Family,Skip,BuyService,Skip,0,0,10158160,Skip
Urban,Skip,-1,NHB,0,1,1,5,-7,Skip,Yes,BuyService,-1,Shopping,Skip,BuyGoods,Skip,0,0,10158160,Skip
Urban,Skip,-1,HBSHOP,0,1,1,5,-7,Skip,Yes,BuyGoods,-1,ReturnHome,Skip,Home,Skip,0,0,10158160,Skip
Urban,Skip,-1,HBSHOP,0,1,1,5,-7,Skip,Yes,Home,-1,EatMeal,Skip,GetMeal,Skip,0,0,10158160,Skip
Urban,Skip,-1,HBSHOP,0,1,1,5,-7,Skip,Yes,GetMeal,-1,ReturnHome,Skip,Home,Skip,0,0,10158160,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,2,88,25K-30K,Yes,Home,-1,SocialRecreation,Low,GoToGym,Skip,0,0,10163070,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,2,88,25K-30K,Yes,GoToGym,-1,ReturnHome,Low,Home,Skip,0,0,10163070,Skip
Urban,Skip,-1,HBSHOP,0,1,1,4,60,15K-20K,Yes,Home,-1,Family,VeryLow,BuyService,SeveralWeek,3,0,10175318,Skip
Urban,Skip,-1,HBSHOP,0,1,1,4,60,15K-20K,Yes,BuyService,-1,ReturnHome,VeryLow,Home,SeveralWeek,3,0,10175318,Skip
Urban,Skip,-1,HBSHOP,0,1,1,4,60,15K-20K,Yes,Home,-1,EatMeal,VeryLow,GetMeal,SeveralWeek,3,0,10175318,Skip
Urban,Skip,-1,HBSHOP,0,1,1,4,60,15K-20K,Yes,GetMeal,-1,ReturnHome,VeryLow,Home,SeveralWeek,3,0,10175318,Skip
Rural,Skip,-1,HBW,0,1,4,2,43,30K-35K,Yes,Home,25,ToWork,Moderate,GoToWork,AlmostEveryday,3,2,10176593,Van
Rural,Skip,-1,HBW,0,1,4,2,43,30K-35K,Yes,GoToWork,25,ReturnHome,Moderate,Home,AlmostEveryday,3,2,10176593,Van
Urban,Skip,-1,HBSHOP,12,1,1,5,52,30K-35K,Yes,Home,-1,Family,Moderate,Shopping,AlmostEveryday,1,0,10177442,Skip
Urban,Skip,-1,NHB,12,1,1,5,52,30K-35K,Yes,Shopping,-1,Family,Moderate,FamilyPersonalBusiness,AlmostEveryday,1,0,10177442,Skip
Urban,Skip,-1,NHB,12,1,1,5,52,30K-35K,Yes,FamilyPersonalBusiness,-1,SocialRecreation,Moderate,VisitFriends,AlmostEveryday,1,0,10177442,Skip
Urban,Skip,-1,HBSOCREC,12,1,1,5,52,30K-35K,Yes,VisitFriends,-1,ReturnHome,Moderate,Home,AlmostEveryday,1,0,10177442,Skip
Urban,Skip,-1,HBSOCREC,12,1,1,5,52,30K-35K,Yes,Home,-1,SocialRecreation,Moderate,VisitFriends,AlmostEveryday,1,0,10177442,Skip
Urban,Skip,23,HBW,0,1,3,5,37,55K-60K,Yes,Home,45,ToWork,High,GoToWork,OnceWeek,3,2,10187973,Car
Urban,Skip,23,NHB,0,1,3,5,37,55K-60K,Yes,GoToWork,45,WorkRelated,High,OtherWorkRelated,OnceWeek,3,2,10187973,Car
Urban,Skip,23,NHB,0,1,3,5,37,55K-60K,Yes,OtherWorkRelated,45,ReturnWork,High,ReturnToWork,OnceWeek,3,2,10187973,Car
Urban,Skip,23,NHB,0,1,3,5,37,55K-60K,Yes,ReturnToWork,45,Shopping,High,BuyGoods,OnceWeek,3,2,10187973,Car
Urban,Skip,23,HBSHOP,0,1,3,5,37,55K-60K,Yes,BuyGoods,45,ReturnHome,High,Home,OnceWeek,3,2,10187973,Car
Rural,Skip,0,HBW,0,1,1,2,37,45K-50K,Yes,Home,2,ToWork,High,GoToWork,AlmostEveryday,4,1,10188505,Walk
