TIMETOWK,GCDWORK,TRIPPURP,WHYTO,WKFMHMXX,DRIVER,WRKTRANS,NWALKTRP,HHSIZE,WHYTRP1S,WHYFROM,NBIKETRP,R_AGE,CNTTDTR,WRKCOUNT,URBRUR,HHFAMINC,WEBUSE,WEBUSE.1,HOUSEID,PERSONID,HHFAMINC2
35,16.15,2,7,0,0,1,2,6,3,0,0,20,5,4,0,8,1,0,30032429,4,2
35,16.15,2,3,0,0,1,2,6,2,7,0,20,5,4,0,8,1,0,30032429,4,2
-1,-9.0,3,14,0,0,0,5,6,6,0,0,17,4,4,0,8,1,0,30032429,5,2
-1,-9.0,3,3,0,0,0,5,6,2,14,0,17,4,4,0,8,1,0,30032429,5,2
-1,-9.0,0,4,0,0,0,5,6,0,0,0,17,4,4,0,8,1,0,30032429,5,2
-1,-9.0,0,3,0,0,0,5,6,2,4,0,17,4,4,0,8,1,0,30032429,5,2
-1,-9.0,3,14,0,0,0,6,6,6,0,0,15,2,4,0,8,1,0,30032429,6,2
-1,-9.0,3,3,0,0,0,6,6,2,14,0,15,2,4,0,8,1,0,30032429,6,2
10,3.71,0,6,0,0,2,14,2,0,0,0,51,4,1,0,3,1,0,30033030,1,2
10,3.71,1,2,0,0,2,14,2,1,6,0,51,4,1,0,3,1,0,30033030,1,2
10,3.71,1,7,0,0,2,14,2,3,3,0,51,4,1,0,3,1,0,30033030,1,2
10,3.71,2,3,0,0,2,14,2,2,7,0,51,4,1,0,3,1,0,30033030,1,2
-1,-9.0,0,6,0,2,0,18,2,0,0,0,16,4,1,0,3,1,0,30033030,2,2
-1,-9.0,1,2,0,2,0,18,2,1,6,0,16,4,1,0,3,1,0,30033030,2,2
-1,-9.0,1,7,0,2,0,18,2,3,3,0,16,4,1,0,3,1,0,30033030,2,2
-1,-9.0,2,3,0,2,0,18,2,2,7,0,16,4,1,0,3,1,0,30033030,2,2
-1,-9.0,3,8,0,0,0,7,2,4,0,0,30,5,0,1,4,1,0,30033474,1,0
-1,-9.0,1,14,0,0,0,7,2,6,8,0,30,5,0,1,4,1,0,30033474,1,0
-1,-9.0,1,8,0,0,0,7,2,4,14,0,30,5,0,1,4,1,0,30033474,1,0
-1,-9.0,1,2,0,0,0,7,2,1,8,0,30,5,0,1,4,1,0,30033474,1,0
-1,-9.0,2,3,0,0,0,7,2,2,3,0,30,5,0,1,4,1,0,30033474,1,0
30,8.47,2,2,0,0,1,5,2,1,0,0,60,7,2,0,9,1,0,30033939,1,1
30,8.47,2,3,0,0,1,5,2,2,3,0,60,7,2,0,9,1,0,30033939,1,1
30,8.47,3,1,0,0,1,5,2,1,0,0,60,7,2,0,9,1,0,30033939,1,1
30,8.47,1,7,0,0,1,5,2,3,2,0,60,7,2,0,9,1,0,30033939,1,1
30,8.47,2,3,0,0,1,5,2,2,7,0,60,7,2,0,9,1,0,30033939,1,1
30,8.47,2,7,0,0,1,5,2,3,0,0,60,7,2,0,9,1,0,30033939,1,1
30,8.47,1,12,0,0,1,5,2,8,7,0,60,7,2,0,9,1,0,30033939,1,1
25,8.86,4,12,0,0,1,3,2,8,0,0,28,8,2,0,9,1,0,30033939,2,1
25,8.86,1,7,0,0,1,3,2,3,12,0,28,8,2,0,9,1,0,30033939,2,1
25,8.86,1,12,0,0,1,3,2,8,7,0,28,8,2,0,9,1,0,30033939,2,1
25,8.86,1,2,0,0,1,3,2,1,12,0,28,8,2,0,9,1,0,30033939,2,1
25,8.86,1,5,0,0,1,3,2,1,3,0,28,8,2,0,9,1,0,30033939,2,1
25,8.86,1,7,0,0,1,3,2,3,5,0,28,8,2,0,9,1,0,30033939,2,1
25,8.86,1,0,0,0,1,3,2,0,7,0,28,8,2,0,9,1,0,30033939,2,1
25,8.86,0,3,0,0,1,3,2,2,1,0,28,8,2,0,9,1,0,30033939,2,1
25,9.28,4,12,0,0,1,2,4,8,0,0,23,2,2,0,3,1,0,30034394,1,2
25,9.28,4,3,0,0,1,2,4,2,12,0,23,2,2,0,3,1,0,30034394,1,2
-1,-9.0,2,7,0,0,0,0,4,3,0,0,74,2,2,0,3,1,0,30034394,2,2
-1,-9.0,2,3,0,0,0,0,4,2,7,0,74,2,2,0,3,1,0,30034394,2,2
-1,-9.0,3,14,0,0,0,1,4,6,0,0,21,2,2,0,3,1,0,30034394,3,2
-1,-9.0,3,3,0,0,0,1,4,2,14,0,21,2,2,0,3,1,0,30034394,3,2
10,1.18,4,12,0,0,2,0,4,8,0,0,51,4,2,0,3,1,0,30034394,4,2
10,1.18,4,3,0,0,2,0,4,2,12,0,51,4,2,0,3,1,0,30034394,4,2
10,1.18,4,12,0,0,2,0,4,8,0,0,51,4,2,0,3,1,0,30034394,4,2
10,1.18,4,3,0,0,2,0,4,2,12,0,51,4,2,0,3,1,0,30034394,4,2
20,4.32,3,11,2,0,1,1,4,7,0,0,41,5,1,0,9,1,0,30036304,1,1
20,4.32,1,2,2,0,1,1,4,1,11,0,41,5,1,0,9,1,0,30036304,1,1
20,4.32,2,3,2,0,1,1,4,2,3,0,41,5,1,0,9,1,0,30036304,1,1
20,4.32,0,6,2,0,1,1,4,0,0,0,41,5,1,0,9,1,0,30036304,1,1
20,4.32,0,3,2,0,1,1,4,2,6,0,41,5,1,0,9,1,0,30036304,1,1
-1,-9.0,3,11,0,0,0,2,4,7,0,0,40,5,1,0,9,1,0,30036304,2,1
-1,-9.0,1,2,0,0,0,2,4,1,11,0,40,5,1,0,9,1,0,30036304,2,1
-1,-9.0,2,3,0,0,0,2,4,2,3,0,40,5,1,0,9,1,0,30036304,2,1
-1,-9.0,0,6,0,0,0,2,4,0,0,0,40,5,1,0,9,1,0,30036304,2,1
-1,-9.0,0,3,0,0,0,2,4,2,6,0,40,5,1,0,9,1,0,30036304,2,1
-1,-9.0,3,11,0,1,0,2,4,7,0,0,10,5,1,0,9,1,0,30036304,3,1
-1,-9.0,1,2,0,1,0,2,4,1,11,0,10,5,1,0,9,1,0,30036304,3,1
-1,-9.0,2,3,0,1,0,2,4,2,3,0,10,5,1,0,9,1,0,30036304,3,1
-1,-9.0,0,6,0,1,0,2,4,0,0,0,10,5,1,0,9,1,0,30036304,3,1
-1,-9.0,0,3,0,1,0,2,4,2,6,0,10,5,1,0,9,1,0,30036304,3,1
-1,-9.0,3,11,0,1,0,2,4,7,0,0,8,5,1,0,9,1,0,30036304,4,1
-1,-9.0,1,2,0,1,0,2,4,1,11,0,8,5,1,0,9,1,0,30036304,4,1
-1,-9.0,2,3,0,1,0,2,4,2,3,0,8,5,1,0,9,1,0,30036304,4,1
-1,-9.0,0,6,0,1,0,2,4,0,0,0,8,5,1,0,9,1,0,30036304,4,1
-1,-9.0,0,3,0,1,0,2,4,2,6,0,8,5,1,0,9,1,0,30036304,4,1
60,49.84,4,12,0,0,1,0,3,8,0,0,31,3,2,0,0,1,0,30037625,2,0
60,49.84,1,6,0,0,1,0,3,0,12,0,31,3,2,0,0,1,0,30037625,2,0
60,49.84,0,3,0,0,1,0,3,2,6,0,31,3,2,0,0,1,0,30037625,2,0
-1,-9.0,3,14,0,1,0,1,3,6,0,0,13,2,2,0,0,1,0,30037625,3,0
-1,-9.0,3,3,0,1,0,1,3,2,14,0,13,2,2,0,0,1,0,30037625,3,0
-1,-9.0,3,8,0,0,3,3,2,4,0,0,53,5,1,0,0,1,0,30037943,1,0
-1,-9.0,1,7,0,0,3,3,2,3,8,0,53,5,1,0,0,1,0,30037943,1,0
-1,-9.0,2,3,0,0,3,3,2,2,7,0,53,5,1,0,0,1,0,30037943,1,0
-1,-9.0,3,8,0,0,3,3,2,4,0,0,53,5,1,0,0,1,0,30037943,1,0
-1,-9.0,3,3,0,0,3,3,2,2,8,0,53,5,1,0,0,1,0,30037943,1,0
-1,-9.0,3,8,0,0,0,6,2,4,0,0,80,3,1,0,0,1,0,30037943,2,0
-1,-9.0,1,7,0,0,0,6,2,3,8,0,80,3,1,0,0,1,0,30037943,2,0
-1,-9.0,2,3,0,0,0,6,2,2,7,0,80,3,1,0,0,1,0,30037943,2,0
-1,-9.0,0,0,0,0,0,0,1,0,0,0,80,2,0,0,8,1,0,30037986,1,2
-1,-9.0,0,3,0,0,0,0,1,2,1,0,80,2,0,0,8,1,0,30037986,1,2
10,4.02,4,12,0,0,6,2,2,8,0,0,57,1,2,0,3,1,0,30038142,1,2
20,5.87,4,12,0,0,1,1,2,8,0,0,53,1,2,0,3,1,0,30038142,2,2
-1,-9.0,3,3,0,0,3,3,3,2,0,0,49,8,1,0,2,1,0,30039552,1,0
-1,-9.0,2,7,0,0,3,3,3,3,0,0,49,8,1,0,2,1,0,30039552,1,0
-1,-9.0,1,2,0,0,3,3,3,1,7,0,49,8,1,0,2,1,0,30039552,1,0
-1,-9.0,1,12,0,0,3,3,3,8,3,0,49,8,1,0,2,1,0,30039552,1,0
-1,-9.0,1,12,0,0,3,3,3,8,12,0,49,8,1,0,2,1,0,30039552,1,0
-1,-9.0,4,3,0,0,3,3,3,2,12,0,49,8,1,0,2,1,0,30039552,1,0
-1,-9.0,4,12,0,0,3,3,3,8,0,0,49,8,1,0,2,1,0,30039552,1,0
-1,-9.0,4,3,0,0,3,3,3,2,12,0,49,8,1,0,2,1,0,30039552,1,0
-1,-9.0,3,14,0,0,0,14,3,6,0,0,29,6,1,0,2,1,0,30039552,2,0
-1,-9.0,1,8,0,0,0,14,3,4,14,0,29,6,1,0,2,1,0,30039552,2,0
-1,-9.0,3,3,0,0,0,14,3,2,8,0,29,6,1,0,2,1,0,30039552,2,0
-1,-9.0,3,8,0,0,0,14,3,4,0,0,29,6,1,0,2,1,0,30039552,2,0
-1,-9.0,1,4,0,0,0,14,3,0,8,0,29,6,1,0,2,1,0,30039552,2,0
-1,-9.0,0,3,0,0,0,14,3,2,4,0,29,6,1,0,2,1,0,30039552,2,0
-1,-9.0,3,11,0,2,0,7,3,7,0,0,28,3,1,0,2,1,0,30039552,3,0
-1,-9.0,1,17,0,2,0,7,3,7,11,0,28,3,1,0,2,1,0,30039552,3,0
-1,-9.0,3,3,0,2,0,7,3,2,17,0,28,3,1,0,2,1,0,30039552,3,0
35,12.19,4,12,1,0,1,10,2,8,0,0,74,2,1,0,5,1,0,30039931,1,2
35,12.19,4,3,1,0,1,10,2,2,12,0,74,2,1,0,5,1,0,30039931,1,2
-1,-9.0,2,2,0,0,3,0,1,1,0,0,62,2,1,0,10,1,0,30040081,1,0
-1,-9.0,2,15,0,0,3,0,1,2,3,0,62,2,1,0,10,1,0,30040081,1,0
-1,-9.0,2,2,0,0,0,7,1,1,0,0,60,7,0,0,0,1,0,30041470,1,0
-1,-9.0,1,5,0,0,0,7,1,1,3,0,60,7,0,0,0,1,0,30041470,1,0
-1,-9.0,1,2,0,0,0,7,1,1,5,0,60,7,0,0,0,1,0,30041470,1,0
-1,-9.0,1,7,0,0,0,7,1,3,3,0,60,7,0,0,0,1,0,30041470,1,0
-1,-9.0,1,2,0,0,0,7,1,1,7,0,60,7,0,0,0,1,0,30041470,1,0
-1,-9.0,1,2,0,0,0,7,1,1,3,0,60,7,0,0,0,1,0,30041470,1,0
-1,-9.0,2,3,0,0,0,7,1,2,3,0,60,7,0,0,0,1,0,30041470,1,0
-1,-9.0,3,10,0,0,0,21,2,6,0,0,56,3,0,0,7,1,0,30041762,1,2
-1,-9.0,1,8,0,0,0,21,2,4,10,0,56,3,0,0,7,1,0,30041762,1,2
-1,-9.0,1,4,0,0,0,21,2,0,8,0,56,3,0,0,7,1,0,30041762,1,2
-1,-9.0,0,6,0,0,0,3,2,0,0,0,58,2,0,0,7,1,0,30041762,2,2
-1,-9.0,0,3,0,0,0,3,2,2,6,0,58,2,0,0,7,1,0,30041762,2,2
-1,-9.0,2,2,0,0,0,5,1,1,0,3,75,9,0,0,3,5,1,30041774,1,2
-1,-9.0,1,11,0,0,0,5,1,7,3,3,75,9,0,0,3,5,1,30041774,1,2
-1,-9.0,3,3,0,0,0,5,1,2,11,3,75,9,0,0,3,5,1,30041774,1,2
-1,-9.0,2,5,0,0,0,5,1,1,0,3,75,9,0,0,3,5,1,30041774,1,2
-1,-9.0,1,2,0,0,0,5,1,1,5,3,75,9,0,0,3,5,1,30041774,1,2
-1,-9.0,1,2,0,0,0,5,1,1,3,3,75,9,0,0,3,5,1,30041774,1,2
-1,-9.0,1,2,0,0,0,5,1,1,3,3,75,9,0,0,3,5,1,30041774,1,2
-1,-9.0,1,7,0,0,0,5,1,3,3,3,75,9,0,0,3,5,1,30041774,1,2
-1,-9.0,2,3,0,0,0,5,1,2,7,3,75,9,0,0,3,5,1,30041774,1,2
-1,-9.0,0,6,0,0,3,3,1,0,0,0,23,2,1,0,10,1,0,30042328,1,0
-1,-9.0,0,3,0,0,3,3,1,2,6,0,23,2,1,0,10,1,0,30042328,1,0
20,4.41,4,12,0,0,1,15,2,8,0,0,47,6,1,0,2,1,0,30043002,1,0
20,4.41,1,2,0,0,1,15,2,1,12,0,47,6,1,0,2,1,0,30043002,1,0
20,4.41,1,12,0,0,1,15,2,8,3,0,47,6,1,0,2,1,0,30043002,1,0
20,4.41,4,3,0,0,1,15,2,2,12,0,47,6,1,0,2,1,0,30043002,1,0
20,4.41,2,2,0,0,1,15,2,1,0,0,47,6,1,0,2,1,0,30043002,1,0
20,4.41,2,3,0,0,1,15,2,2,3,0,47,6,1,0,2,1,0,30043002,1,0
15,3.85,3,8,3,0,1,4,4,4,0,0,43,11,2,0,6,1,0,30044667,1,2
15,3.85,1,8,3,0,1,4,4,4,8,0,43,11,2,0,6,1,0,30044667,1,2
15,3.85,1,2,3,0,1,4,4,1,8,0,43,11,2,0,6,1,0,30044667,1,2
15,3.85,2,3,3,0,1,4,4,2,3,0,43,11,2,0,6,1,0,30044667,1,2
15,3.85,4,12,3,0,1,4,4,8,0,0,43,11,2,0,6,1,0,30044667,1,2
15,3.85,1,1,3,0,1,4,4,1,12,0,43,11,2,0,6,1,0,30044667,1,2
15,3.85,1,11,3,0,1,4,4,7,2,0,43,11,2,0,6,1,0,30044667,1,2
15,3.85,1,12,3,0,1,4,4,8,11,0,43,11,2,0,6,1,0,30044667,1,2
15,3.85,1,9,3,0,1,4,4,5,12,0,43,11,2,0,6,1,0,30044667,1,2
15,3.85,1,8,3,0,1,4,4,4,9,0,43,11,2,0,6,1,0,30044667,1,2
15,3.85,3,3,3,0,1,4,4,2,8,0,43,11,2,0,6,1,0,30044667,1,2
0,13.79,4,12,4,0,1,2,4,8,0,2,47,7,2,0,6,1,0,30044667,2,2
0,13.79,1,12,4,0,1,2,4,8,12,2,47,7,2,0,6,1,0,30044667,2,2
0,13.79,1,12,4,0,1,2,4,8,12,2,47,7,2,0,6,1,0,30044667,2,2
0,13.79,1,12,4,0,1,2,4,8,12,2,47,7,2,0,6,1,0,30044667,2,2
0,13.79,1,12,4,0,1,2,4,8,12,2,47,7,2,0,6,1,0,30044667,2,2
0,13.79,1,12,4,0,1,2,4,8,12,2,47,7,2,0,6,1,0,30044667,2,2
0,13.79,4,3,4,0,1,2,4,2,12,2,47,7,2,0,6,1,0,30044667,2,2
-1,-9.0,3,14,0,1,0,0,4,6,0,0,11,5,2,0,6,1,0,30044667,3,2
-1,-9.0,1,0,0,1,0,0,4,0,14,0,11,5,2,0,6,1,0,30044667,3,2
-1,-9.0,1,9,0,1,0,0,4,5,1,0,11,5,2,0,6,1,0,30044667,3,2
-1,-9.0,1,8,0,1,0,0,4,4,9,0,11,5,2,0,6,1,0,30044667,3,2
-1,-9.0,3,3,0,1,0,0,4,2,8,0,11,5,2,0,6,1,0,30044667,3,2
-1,-9.0,3,8,0,1,0,3,4,4,0,2,9,4,2,0,6,1,0,30044667,4,2
-1,-9.0,1,14,0,1,0,3,4,6,8,2,9,4,2,0,6,1,0,30044667,4,2
-1,-9.0,1,18,0,1,0,3,4,6,14,2,9,4,2,0,6,1,0,30044667,4,2
-1,-9.0,3,3,0,1,0,3,4,2,18,2,9,4,2,0,6,1,0,30044667,4,2
40,14.34,3,8,0,0,2,3,4,4,0,0,33,4,2,0,6,1,0,30044710,1,2
40,14.34,1,8,0,0,2,3,4,4,8,0,33,4,2,0,6,1,0,30044710,1,2
40,14.34,1,12,0,0,2,3,4,8,8,0,33,4,2,0,6,1,0,30044710,1,2
40,14.34,4,3,0,0,2,3,4,2,12,0,33,4,2,0,6,1,0,30044710,1,2
20,12.96,4,12,0,0,7,5,4,8,0,0,33,4,2,0,6,1,0,30044710,2,2
20,12.96,1,8,0,0,7,5,4,4,12,0,33,4,2,0,6,1,0,30044710,2,2
20,12.96,1,8,0,0,7,5,4,4,8,0,33,4,2,0,6,1,0,30044710,2,2
20,12.96,3,3,0,0,7,5,4,2,8,0,33,4,2,0,6,1,0,30044710,2,2
-1,-9.0,3,8,0,1,0,4,4,4,0,0,5,4,2,0,6,1,0,30044710,3,2
-1,-9.0,1,14,0,1,0,4,4,6,8,0,5,4,2,0,6,1,0,30044710,3,2
-1,-9.0,1,8,0,1,0,4,4,4,14,0,5,4,2,0,6,1,0,30044710,3,2
-1,-9.0,3,3,0,1,0,4,4,2,8,0,5,4,2,0,6,1,0,30044710,3,2
-1,-9.0,2,2,0,0,0,0,2,1,0,0,86,5,0,0,2,1,0,30044965,1,0
-1,-9.0,1,2,0,0,0,0,2,1,3,0,86,5,0,0,2,1,0,30044965,1,0
-1,-9.0,2,3,0,0,0,0,2,2,3,0,86,5,0,0,2,1,0,30044965,1,0
-1,-9.0,3,3,0,0,0,0,2,2,0,0,86,5,0,0,2,1,0,30044965,1,0
-1,-9.0,3,3,0,0,0,0,2,2,0,0,86,5,0,0,2,1,0,30044965,1,0
-1,-9.0,2,2,0,2,0,0,2,1,0,0,88,5,0,0,2,1,0,30044965,2,0
-1,-9.0,1,2,0,2,0,0,2,1,3,0,88,5,0,0,2,1,0,30044965,2,0
-1,-9.0,2,3,0,2,0,0,2,2,3,0,88,5,0,0,2,1,0,30044965,2,0
-1,-9.0,2,7,0,2,0,0,2,3,0,0,88,5,0,0,2,1,0,30044965,2,0
-1,-9.0,2,3,0,2,0,0,2,2,7,0,88,5,0,0,2,1,0,30044965,2,0
-1,-9.0,3,11,0,0,0,7,1,7,0,0,79,3,0,0,3,2,3,30046898,1,2
-1,-9.0,1,7,0,0,0,7,1,3,11,0,79,3,0,0,3,2,3,30046898,1,2
-1,-9.0,2,3,0,0,0,7,1,2,7,0,79,3,0,0,3,2,3,30046898,1,2
11,2.13,4,12,0,0,1,5,4,8,0,0,48,5,1,0,9,1,0,30047160,1,1
11,2.13,4,3,0,0,1,5,4,2,12,0,48,5,1,0,9,1,0,30047160,1,1
11,2.13,3,11,0,0,1,5,4,7,0,0,48,5,1,0,9,1,0,30047160,1,1
11,2.13,1,2,0,0,1,5,4,1,11,0,48,5,1,0,9,1,0,30047160,1,1
11,2.13,2,3,0,0,1,5,4,2,3,0,48,5,1,0,9,1,0,30047160,1,1
-1,-9.0,3,8,0,0,0,0,4,4,0,0,52,10,1,0,9,1,0,30047160,2,1
-1,-9.0,1,8,0,0,0,0,4,4,8,0,52,10,1,0,9,1,0,30047160,2,1
-1,-9.0,3,3,0,0,0,0,4,2,8,0,52,10,1,0,9,1,0,30047160,2,1
-1,-9.0,0,4,0,0,0,0,4,0,0,0,52,10,1,0,9,1,0,30047160,2,1
-1,-9.0,1,7,0,0,0,0,4,3,4,0,52,10,1,0,9,1,0,30047160,2,1
-1,-9.0,2,3,0,0,0,0,4,2,7,0,52,10,1,0,9,1,0,30047160,2,1
-1,-9.0,0,6,0,0,0,0,4,0,0,0,52,10,1,0,9,1,0,30047160,2,1
-1,-9.0,0,3,0,0,0,0,4,2,6,0,52,10,1,0,9,1,0,30047160,2,1
-1,-9.0,2,7,0,0,0,0,4,3,0,0,52,10,1,0,9,1,0,30047160,2,1
-1,-9.0,2,3,0,0,0,0,4,2,7,0,52,10,1,0,9,1,0,30047160,2,1
-1,-9.0,3,14,0,0,0,2,4,6,0,0,23,5,1,0,9,1,0,30047160,3,1
-1,-9.0,1,14,0,0,0,2,4,6,14,0,23,5,1,0,9,1,0,30047160,3,1
-1,-9.0,3,3,0,0,0,2,4,2,14,0,23,5,1,0,9,1,0,30047160,3,1
-1,-9.0,0,6,0,0,0,2,4,0,0,0,23,5,1,0,9,1,0,30047160,3,1
-1,-9.0,0,3,0,0,0,2,4,2,6,0,23,5,1,0,9,1,0,30047160,3,1
-1,-9.0,3,8,0,2,0,5,4,4,0,0,15,6,1,0,9,1,0,30047160,4,1
-1,-9.0,1,14,0,2,0,5,4,6,8,0,15,6,1,0,9,1,0,30047160,4,1
-1,-9.0,3,3,0,2,0,5,4,2,14,0,15,6,1,0,9,1,0,30047160,4,1
-1,-9.0,3,14,0,2,0,5,4,6,0,0,15,6,1,0,9,1,0,30047160,4,1
-1,-9.0,1,7,0,2,0,5,4,3,14,0,15,6,1,0,9,1,0,30047160,4,1
-1,-9.0,2,3,0,2,0,5,4,2,7,0,15,6,1,0,9,1,0,30047160,4,1
20,7.17,0,0,0,0,1,3,1,0,0,0,72,8,1,0,0,1,0,30048688,1,0
20,7.17,1,5,0,0,1,3,1,1,1,0,72,8,1,0,0,1,0,30048688,1,0
20,7.17,2,3,0,0,1,3,1,2,5,0,72,8,1,0,0,1,0,30048688,1,0
20,7.17,2,2,0,0,1,3,1,1,0,0,72,8,1,0,0,1,0,30048688,1,0
20,7.17,1,2,0,0,1,3,1,1,3,0,72,8,1,0,0,1,0,30048688,1,0
20,7.17,1,2,0,0,1,3,1,1,3,0,72,8,1,0,0,1,0,30048688,1,0
20,7.17,1,10,0,0,1,3,1,6,3,0,72,8,1,0,0,1,0,30048688,1,0
20,7.17,3,3,0,0,1,3,1,2,10,0,72,8,1,0,0,1,0,30048688,1,0
-1,-9.0,3,17,0,0,0,5,2,7,0,0,66,3,0,0,1,2,3,30049726,1,0
-1,-9.0,1,0,0,0,0,5,2,0,17,0,66,3,0,0,1,2,3,30049726,1,0
-1,-9.0,0,3,0,0,0,5,2,2,1,0,66,3,0,0,1,2,3,30049726,1,0
-1,-9.0,3,8,0,2,0,5,2,4,0,0,43,3,0,0,1,2,3,30049726,2,0
-1,-9.0,3,3,0,2,0,5,2,2,8,0,43,3,0,0,1,2,3,30049726,2,0
-1,-9.0,3,3,0,2,0,5,2,2,0,0,43,3,0,0,1,2,3,30049726,2,0
-1,-9.0,1,0,0,0,0,20,2,0,1,0,68,1,0,0,6,1,0,30049805,1,2
-1,-9.0,1,0,0,0,0,15,2,0,1,1,72,1,0,0,6,1,0,30049805,2,2
15,4.29,4,12,0,0,1,5,3,8,0,3,67,2,2,0,9,1,0,30050569,1,1
15,4.29,4,3,0,0,1,5,3,2,12,3,67,2,2,0,9,1,0,30050569,1,1
-1,-9.0,2,2,0,0,0,3,3,1,0,2,71,2,2,0,9,1,0,30050569,2,1
-1,-9.0,2,3,0,0,0,3,3,2,3,2,71,2,2,0,9,1,0,30050569,2,1
25,9.1,3,3,0,0,1,6,4,2,0,0,63,5,2,0,8,1,0,30053291,1,2
25,9.1,0,6,0,0,1,6,4,0,0,0,63,5,2,0,8,1,0,30053291,1,2
25,9.1,0,3,0,0,1,6,4,2,6,0,63,5,2,0,8,1,0,30053291,1,2
25,9.1,2,2,0,0,1,6,4,1,0,0,63,5,2,0,8,1,0,30053291,1,2
25,9.1,2,3,0,0,1,6,4,2,3,0,63,5,2,0,8,1,0,30053291,1,2
-1,-9.0,0,6,0,0,3,0,4,0,0,0,47,2,2,0,8,1,0,30053291,2,2
-1,-9.0,0,3,0,0,3,0,4,2,6,0,47,2,2,0,8,1,0,30053291,2,2
-1,-9.0,0,6,0,1,0,10,4,0,0,3,14,2,2,0,8,1,0,30053291,3,2
-1,-9.0,0,3,0,1,0,10,4,2,6,3,14,2,2,0,8,1,0,30053291,3,2
-1,-9.0,0,6,0,1,0,5,4,0,0,0,5,2,2,0,8,1,0,30053291,4,2
-1,-9.0,0,3,0,1,0,5,4,2,6,0,5,2,2,0,8,1,0,30053291,4,2
-1,-9.0,2,5,0,0,0,21,2,1,0,0,79,6,0,0,1,1,0,30053781,1,0
-1,-9.0,1,0,0,0,0,21,2,0,5,0,79,6,0,0,1,1,0,30053781,1,0
-1,-9.0,1,2,0,0,0,21,2,1,1,0,79,6,0,0,1,1,0,30053781,1,0
-1,-9.0,1,2,0,0,0,21,2,1,3,0,79,6,0,0,1,1,0,30053781,1,0
-1,-9.0,2,3,0,0,0,21,2,2,3,0,79,6,0,0,1,1,0,30053781,1,0
-1,-9.0,3,3,0,0,0,21,2,2,0,0,79,6,0,0,1,1,0,30053781,1,0
-1,-9.0,2,2,0,2,0,7,2,1,0,0,78,2,0,0,1,1,0,30053781,2,0
-1,-9.0,2,3,0,2,0,7,2,2,3,0,78,2,0,0,1,1,0,30053781,2,0
-1,-9.0,3,3,0,0,0,15,1,2,0,0,73,6,0,0,0,2,3,30054426,1,0
-1,-9.0,2,5,0,0,0,15,1,1,0,0,73,6,0,0,0,2,3,30054426,1,0
-1,-9.0,1,1,0,0,0,15,1,1,5,0,73,6,0,0,0,2,3,30054426,1,0
-1,-9.0,3,3,0,0,0,15,1,2,2,0,73,6,0,0,0,2,3,30054426,1,0
-1,-9.0,0,4,0,0,0,15,1,0,0,0,73,6,0,0,0,2,3,30054426,1,0
-1,-9.0,0,3,0,0,0,15,1,2,4,0,73,6,0,0,0,2,3,30054426,1,0
-1,-9.0,3,10,0,0,3,0,2,6,0,0,69,4,2,0,6,1,0,30054576,2,2
-1,-9.0,1,2,0,0,3,0,2,1,10,0,69,4,2,0,6,1,0,30054576,2,2
-1,-9.0,1,2,0,0,3,0,2,1,3,0,69,4,2,0,6,1,0,30054576,2,2
-1,-9.0,2,3,0,0,3,0,2,2,3,0,69,4,2,0,6,1,0,30054576,2,2
-1,-9.0,2,5,0,0,0,1,1,1,0,1,71,5,0,0,1,1,0,30054625,1,0
-1,-9.0,1,7,0,0,0,1,1,3,5,1,71,5,0,0,1,1,0,30054625,1,0
-1,-9.0,1,2,0,0,0,1,1,1,7,1,71,5,0,0,1,1,0,30054625,1,0
-1,-9.0,1,2,0,0,0,1,1,1,3,1,71,5,0,0,1,1,0,30054625,1,0
-1,-9.0,2,3,0,0,0,1,1,2,3,1,71,5,0,0,1,1,0,30054625,1,0
-1,-9.0,2,5,0,0,0,8,1,1,0,0,85,5,0,0,8,1,0,30055577,1,2
-1,-9.0,2,3,0,0,0,8,1,2,5,0,85,5,0,0,8,1,0,30055577,1,2
-1,-9.0,0,4,0,0,0,8,1,0,0,0,85,5,0,0,8,1,0,30055577,1,2
-1,-9.0,1,2,0,0,0,8,1,1,4,0,85,5,0,0,8,1,0,30055577,1,2
-1,-9.0,2,3,0,0,0,8,1,2,3,0,85,5,0,0,8,1,0,30055577,1,2
-1,-9.0,3,10,0,0,0,0,3,6,0,0,63,4,2,0,9,1,0,30055846,1,1
-1,-9.0,1,2,0,0,0,0,3,1,10,0,63,4,2,0,9,1,0,30055846,1,1
-1,-9.0,1,7,0,0,0,0,3,3,3,0,63,4,2,0,9,1,0,30055846,1,1
-1,-9.0,2,3,0,0,0,0,3,2,7,0,63,4,2,0,9,1,0,30055846,1,1
45,21.02,3,10,0,0,7,2,3,6,0,0,66,4,2,0,9,1,0,30055846,2,1
45,21.02,1,2,0,0,7,2,3,1,10,0,66,4,2,0,9,1,0,30055846,2,1
45,21.02,1,7,0,0,7,2,3,3,3,0,66,4,2,0,9,1,0,30055846,2,1
45,21.02,2,3,0,0,7,2,3,2,7,0,66,4,2,0,9,1,0,30055846,2,1
45,17.22,3,10,0,0,1,0,3,6,0,0,44,6,2,0,9,1,0,30055846,3,1
45,17.22,1,5,0,0,1,0,3,1,10,0,44,6,2,0,9,1,0,30055846,3,1
