TIMETOWK,GCDWORK,TRIPPURP,WHYTO,WKFMHMXX,DRIVER,WRKTRANS,NWALKTRP,HHSIZE,WHYTRP1S,WHYFROM,NBIKETRP,R_AGE,CNTTDTR,WRKCOUNT,URBRUR,HHFAMINC,WEBUSE,HOUSEID,PERSONID,HHFAMINC2
-1,-1,1,19,0,0,1,7,3,4,10,0,-7,7,2,0,17,0,15137085,2,0
-1,-1,1,12,0,0,1,7,3,4,19,0,-7,7,2,0,17,0,15137085,2,0
-1,-1,2,3,0,0,1,7,3,3,12,0,-7,7,2,0,17,0,15137085,2,0
-1,-1,2,13,0,2,1,-1,3,8,0,-1,15,4,2,0,17,0,15137085,3,0
-1,-1,2,3,0,2,1,-1,3,3,13,-1,15,4,2,0,17,0,15137085,3,0
-1,-1,3,29,0,2,1,-1,3,6,0,-1,15,4,2,0,17,0,15137085,3,0
-1,-1,5,22,0,2,1,-1,3,6,34,-1,15,4,2,0,17,0,15137085,3,0
-1,-1,0,6,0,0,1,3,2,5,0,0,59,5,1,0,10,0,15140889,1,0
-1,-1,1,15,0,0,1,3,2,5,6,0,59,5,1,0,10,0,15140889,1,0
-1,-1,0,3,0,0,1,3,2,3,15,0,59,5,1,0,10,0,15140889,1,0
-1,-1,0,6,0,0,1,3,2,5,0,0,59,5,1,0,10,0,15140889,1,0
-1,-1,0,3,0,0,1,3,2,3,6,0,59,5,1,0,10,0,15140889,1,0
-1,0,2,12,0,0,1,7,5,4,0,5,35,12,1,0,14,1,15141587,1,1
-1,0,1,2,0,0,1,7,5,2,12,5,35,12,1,0,14,1,15141587,1,1
-1,0,1,30,0,0,1,7,5,1,3,5,35,12,1,0,14,1,15141587,1,1
-1,0,1,17,0,0,1,7,5,11,30,5,35,12,1,0,14,1,15141587,1,1
-1,0,4,3,0,0,1,7,5,3,17,5,35,12,1,0,14,1,15141587,1,1
-1,0,4,17,0,0,1,7,5,11,0,5,35,12,1,0,14,1,15141587,1,1
-1,0,1,10,0,0,1,7,5,4,17,5,35,12,1,0,14,1,15141587,1,1
-1,0,2,3,0,0,1,7,5,3,10,5,35,12,1,0,14,1,15141587,1,1
-1,0,2,16,0,0,1,7,5,10,0,5,35,12,1,0,14,1,15141587,1,1
-1,0,2,3,0,0,1,7,5,3,16,5,35,12,1,0,14,1,15141587,1,1
-1,0,3,22,0,0,1,7,5,6,0,5,35,12,1,0,14,1,15141587,1,1
-1,0,3,3,0,0,1,7,5,3,22,5,35,12,1,0,14,1,15141587,1,1
-1,-1,0,1,0,0,1,7,5,1,0,0,32,3,1,0,14,3,15141587,2,1
-1,-1,1,22,0,0,1,7,5,6,2,0,32,3,1,0,14,3,15141587,2,1
-1,-1,3,3,0,0,1,7,5,3,22,0,32,3,1,0,14,3,15141587,2,1
-1,-1,2,13,0,1,1,-1,5,8,0,-1,7,3,1,0,14,0,15141587,3,1
-1,-1,2,3,0,1,1,-1,5,3,13,-1,7,3,1,0,14,0,15141587,3,1
-1,-1,3,21,0,1,1,-1,5,6,0,-1,7,3,1,0,14,0,15141587,3,1
-1,-1,0,1,0,1,1,-1,5,1,0,-1,3,4,1,0,14,0,15141587,4,1
-1,-1,1,29,0,1,1,-1,5,6,2,-1,3,4,1,0,14,0,15141587,4,1
-1,-1,3,3,0,1,1,-1,5,3,34,-1,3,4,1,0,14,0,15141587,4,1
-1,-1,3,27,0,1,1,-1,5,6,0,-1,3,4,1,0,14,0,15141587,4,1
-1,-1,0,1,0,1,1,-1,5,1,0,-1,1,3,1,0,14,0,15141587,5,1
-1,-1,1,29,0,1,1,-1,5,6,2,-1,1,3,1,0,14,0,15141587,5,1
-1,-1,3,3,0,1,1,-1,5,3,34,-1,1,3,1,0,14,0,15141587,5,1
-1,-1,3,22,0,0,1,14,2,6,0,0,70,5,0,0,2,0,15143817,1,0
-1,-1,1,6,0,0,1,14,2,5,22,0,70,5,0,0,2,0,15143817,1,0
-1,-1,1,6,0,0,1,14,2,5,6,0,70,5,0,0,2,0,15143817,1,0
-1,-1,0,3,0,0,1,14,2,3,6,0,70,5,0,0,2,0,15143817,1,0
-1,-1,2,28,0,0,1,14,2,1,0,0,70,5,0,0,2,0,15143817,1,0
-1,-1,2,28,0,0,1,14,2,1,0,0,68,5,0,0,2,0,15143817,2,0
-1,-1,1,6,0,0,1,14,2,5,29,0,68,5,0,0,2,0,15143817,2,0
-1,-1,1,6,0,0,1,14,2,5,6,0,68,5,0,0,2,0,15143817,2,0
-1,-1,0,3,0,0,1,14,2,3,6,0,68,5,0,0,2,0,15143817,2,0
-1,-1,2,28,0,0,1,14,2,1,0,0,68,5,0,0,2,0,15143817,2,0
35,13,4,2,0,0,3,0,2,2,0,0,66,2,2,0,1,0,15149266,1,2
35,13,4,3,0,0,3,0,2,3,3,0,66,2,2,0,1,0,15149266,1,2
-1,-1,0,6,0,0,1,0,1,5,0,0,84,4,0,0,10,4,15153179,1,0
-1,-1,0,3,0,0,1,0,1,3,6,0,84,4,0,0,10,4,15153179,1,0
-1,-1,3,7,0,0,1,0,1,6,0,0,84,4,0,0,10,4,15153179,1,0
-1,-1,3,3,0,0,1,0,1,3,7,0,84,4,0,0,10,4,15153179,1,0
3,1,4,2,0,0,0,2,2,2,0,0,55,6,2,0,1,0,15153991,1,2
3,1,4,3,0,0,0,2,2,3,3,0,55,6,2,0,1,0,15153991,1,2
3,1,4,17,0,0,0,2,2,11,0,0,55,6,2,0,1,0,15153991,1,2
3,1,4,3,0,0,0,2,2,3,17,0,55,6,2,0,1,0,15153991,1,2
3,1,3,22,0,0,0,2,2,6,0,0,55,6,2,0,1,0,15153991,1,2
3,1,3,3,0,0,0,2,2,3,22,0,55,6,2,0,1,0,15153991,1,2
10,4,4,2,0,0,6,5,2,2,0,0,56,4,2,0,1,0,15153991,2,2
10,4,1,0,0,0,6,5,2,0,3,0,56,4,2,0,1,0,15153991,2,2
10,4,1,17,0,0,6,5,2,11,1,0,56,4,2,0,1,0,15153991,2,2
10,4,4,3,0,0,6,5,2,3,17,0,56,4,2,0,1,0,15153991,2,2
12,9,4,2,0,0,0,13,2,2,0,0,30,2,1,0,10,1,15154215,1,0
12,9,4,3,0,0,0,13,2,3,3,0,30,2,1,0,10,1,15154215,1,0
-1,-1,0,6,0,0,1,0,4,5,0,0,25,6,3,0,7,0,15157618,1,0
-1,-1,1,2,0,0,1,0,4,2,6,0,25,6,3,0,7,0,15157618,1,0
-1,-1,1,10,0,0,1,0,4,4,3,0,25,6,3,0,7,0,15157618,1,0
-1,-1,2,3,0,0,1,0,4,3,10,0,25,6,3,0,7,0,15157618,1,0
-1,-1,3,22,0,0,1,0,4,6,0,0,25,6,3,0,7,0,15157618,1,0
-1,-1,3,3,0,0,1,0,4,3,22,0,25,6,3,0,7,0,15157618,1,0
5,2,4,2,0,0,0,1,4,2,0,0,25,2,3,0,7,0,15157618,2,0
5,2,4,3,0,0,0,1,4,3,3,0,25,2,3,0,7,0,15157618,2,0
-1,-1,2,13,0,1,1,-1,4,8,0,-1,6,3,3,0,7,0,15157618,4,0
-1,-1,1,33,0,1,1,-1,4,1,13,-1,6,3,3,0,7,0,15157618,4,0
-1,-1,2,3,0,1,1,-1,4,3,33,-1,6,3,3,0,7,0,15157618,4,0
-1,-1,2,11,0,0,1,2,1,7,0,0,65,3,0,0,10,5,15159117,1,0
-1,-1,1,6,0,0,1,2,1,5,11,0,65,3,0,0,10,5,15159117,1,0
-1,-1,0,3,0,0,1,2,1,3,6,0,65,3,0,0,10,5,15159117,1,0
-1,-1,0,6,0,0,1,7,1,5,0,4,60,8,0,0,5,1,15162069,1,2
-1,-1,0,3,0,0,1,7,1,3,6,4,60,8,0,0,5,1,15162069,1,2
-1,-1,3,22,0,0,1,7,1,6,0,4,60,8,0,0,5,1,15162069,1,2
-1,-1,3,3,0,0,1,7,1,3,22,4,60,8,0,0,5,1,15162069,1,2
-1,-1,3,35,0,0,1,7,1,6,0,4,60,8,0,0,5,1,15162069,1,2
-1,-1,3,3,0,0,1,7,1,3,36,4,60,8,0,0,5,1,15162069,1,2
-1,-1,0,0,0,0,1,7,1,0,0,4,60,8,0,0,5,1,15162069,1,2
-1,-1,0,3,0,0,1,7,1,3,1,4,60,8,0,0,5,1,15162069,1,2
-1,-1,0,6,0,0,1,2,1,5,0,0,70,2,0,1,0,0,15162788,1,0
-1,-1,0,3,0,0,1,2,1,3,6,0,70,2,0,1,0,0,15162788,1,0
5,1,4,2,0,0,0,1,1,2,0,0,36,7,1,0,7,4,15167813,1,0
5,1,1,0,0,0,0,1,1,0,3,0,36,7,1,0,7,4,15167813,1,0
5,1,1,17,0,0,0,1,1,11,1,0,36,7,1,0,7,4,15167813,1,0
5,1,1,1,0,0,0,1,1,1,17,0,36,7,1,0,7,4,15167813,1,0
5,1,1,6,0,0,0,1,1,5,2,0,36,7,1,0,7,4,15167813,1,0
5,1,1,6,0,0,0,1,1,5,6,0,36,7,1,0,7,4,15167813,1,0
5,1,0,3,0,0,0,1,1,3,6,0,36,7,1,0,7,4,15167813,1,0
-1,-1,0,6,0,0,1,3,4,5,0,2,34,4,2,0,0,0,15172929,1,0
-1,-1,0,3,0,0,1,3,4,3,6,2,34,4,2,0,0,0,15172929,1,0
-1,-1,3,7,0,0,1,3,4,6,0,2,34,4,2,0,0,0,15172929,1,0
-1,-1,3,3,0,0,1,3,4,3,7,2,34,4,2,0,0,0,15172929,1,0
15,5,1,2,0,0,0,2,4,2,35,0,43,6,3,0,14,1,15177045,1,1
15,5,4,3,0,0,0,2,4,3,3,0,43,6,3,0,14,1,15177045,1,1
15,5,2,10,0,0,0,2,4,4,0,0,43,6,3,0,14,1,15177045,1,1
15,5,2,3,0,0,0,2,4,3,10,0,43,6,3,0,14,1,15177045,1,1
15,5,0,6,0,0,0,2,4,5,0,0,43,6,3,0,14,1,15177045,1,1
15,5,0,3,0,0,0,2,4,3,6,0,43,6,3,0,14,1,15177045,1,1
20,5,2,13,0,0,0,3,4,8,0,0,18,6,3,0,14,4,15177045,3,1
20,5,1,24,0,0,0,3,4,8,13,0,18,6,3,0,14,4,15177045,3,1
20,5,2,3,0,0,0,3,4,3,24,0,18,6,3,0,14,4,15177045,3,1
20,5,2,13,0,0,0,3,4,8,0,0,18,6,3,0,14,4,15177045,3,1
20,5,1,21,0,0,0,3,4,6,13,0,18,6,3,0,14,4,15177045,3,1
20,5,3,3,0,0,0,3,4,3,21,0,18,6,3,0,14,4,15177045,3,1
-1,-1,3,7,0,1,1,-1,4,6,0,-1,13,2,3,0,14,0,15177045,4,1
-1,-1,3,3,0,1,1,-1,4,3,7,-1,13,2,3,0,14,0,15177045,4,1
-1,-1,0,6,0,0,1,7,2,5,0,0,77,8,0,0,12,4,15178949,1,1
-1,-1,1,6,0,0,1,7,2,5,6,0,77,8,0,0,12,4,15178949,1,1
-1,-1,0,3,0,0,1,7,2,3,6,0,77,8,0,0,12,4,15178949,1,1
-1,-1,2,20,0,0,1,7,2,1,0,0,77,8,0,0,12,4,15178949,1,1
-1,-1,2,3,0,0,1,7,2,3,20,0,77,8,0,0,12,4,15178949,1,1
-1,-1,0,0,0,0,1,7,2,0,0,0,77,8,0,0,12,4,15178949,1,1
-1,-1,1,6,0,0,1,7,2,5,1,0,77,8,0,0,12,4,15178949,1,1
-1,-1,0,3,0,0,1,7,2,3,6,0,77,8,0,0,12,4,15178949,1,1
30,-9,4,2,0,0,0,0,5,2,0,0,29,4,1,0,14,1,15181501,1,1
30,-9,1,22,0,0,0,0,5,6,3,0,29,4,1,0,14,1,15181501,1,1
30,-9,1,21,0,0,0,0,5,6,22,0,29,4,1,0,14,1,15181501,1,1
30,-9,3,3,0,0,0,0,5,3,21,0,29,4,1,0,14,1,15181501,1,1
-1,-1,0,6,0,0,1,0,5,5,0,0,27,5,1,0,14,0,15181501,2,1
-1,-1,0,3,0,0,1,0,5,3,6,0,27,5,1,0,14,0,15181501,2,1
-1,-1,3,22,0,0,1,0,5,6,0,0,27,5,1,0,14,0,15181501,2,1
-1,-1,1,21,0,0,1,0,5,6,22,0,27,5,1,0,14,0,15181501,2,1
-1,-1,3,3,0,0,1,0,5,3,21,0,27,5,1,0,14,0,15181501,2,1
-1,-1,2,13,0,1,1,-1,5,8,0,-1,9,5,1,0,14,0,15181501,3,1
-1,-1,2,3,0,1,1,-1,5,3,13,-1,9,5,1,0,14,0,15181501,3,1
-1,-1,3,22,0,1,1,-1,5,6,0,-1,9,5,1,0,14,0,15181501,3,1
-1,-1,1,21,0,1,1,-1,5,6,22,-1,9,5,1,0,14,0,15181501,3,1
-1,-1,3,3,0,1,1,-1,5,3,21,-1,9,5,1,0,14,0,15181501,3,1
-1,-1,3,22,0,1,1,-1,5,6,0,-1,3,3,1,0,14,0,15181501,4,1
-1,-1,1,21,0,1,1,-1,5,6,22,-1,3,3,1,0,14,0,15181501,4,1
-1,-1,3,3,0,1,1,-1,5,3,21,-1,3,3,1,0,14,0,15181501,4,1
-1,-1,3,22,0,1,1,-1,5,6,0,-1,2,3,1,0,14,0,15181501,5,1
-1,-1,1,21,0,1,1,-1,5,6,22,-1,2,3,1,0,14,0,15181501,5,1
-1,-1,3,3,0,1,1,-1,5,3,21,-1,2,3,1,0,14,0,15181501,5,1
-1,-1,2,25,0,0,1,0,2,12,0,0,72,2,1,0,10,4,15191050,1,0
-1,-1,2,3,0,0,1,0,2,3,25,0,72,2,1,0,10,4,15191050,1,0
30,22,3,22,0,0,0,5,2,6,0,0,34,3,2,0,1,1,15192440,2,2
30,22,1,2,0,0,0,5,2,2,22,0,34,3,2,0,1,1,15192440,2,2
30,22,4,3,0,0,0,5,2,3,3,0,34,3,2,0,1,1,15192440,2,2
-1,-1,2,13,0,0,1,3,2,8,0,0,30,2,1,0,4,1,15194622,1,2
-1,-1,2,3,0,0,1,3,2,3,13,0,30,2,1,0,4,1,15194622,1,2
-1,-1,1,14,0,0,1,0,1,9,35,0,75,4,0,0,2,0,15207072,1,0
-1,-1,1,6,0,0,1,0,1,5,14,0,75,4,0,0,2,0,15207072,1,0
-1,-1,1,12,0,0,1,0,1,4,6,0,75,4,0,0,2,0,15207072,1,0
-1,-1,2,3,0,0,1,0,1,3,12,0,75,4,0,0,2,0,15207072,1,0
-1,-1,0,1,0,0,1,0,2,1,0,0,56,5,1,0,8,1,15207081,1,0
-1,-1,1,1,0,0,1,0,2,1,2,0,56,5,1,0,8,1,15207081,1,0
-1,-1,1,15,0,0,1,0,2,5,2,0,56,5,1,0,8,1,15207081,1,0
-1,-1,1,6,0,0,1,0,2,5,15,0,56,5,1,0,8,1,15207081,1,0
-1,-1,0,3,0,0,1,0,2,3,6,0,56,5,1,0,8,1,15207081,1,0
20,16,4,2,0,0,6,0,2,2,0,0,27,4,1,0,8,3,15207081,2,0
20,16,1,0,0,0,6,0,2,0,3,0,27,4,1,0,8,3,15207081,2,0
20,16,1,17,0,0,6,0,2,11,1,0,27,4,1,0,8,3,15207081,2,0
20,16,4,3,0,0,6,0,2,3,17,0,27,4,1,0,8,3,15207081,2,0
-1,-1,2,12,0,0,1,20,6,4,0,0,18,8,1,0,9,3,15209526,1,2
-1,-1,2,3,0,0,1,20,6,3,12,0,18,8,1,0,9,3,15209526,1,2
-1,-1,2,13,0,0,1,20,6,8,0,0,18,8,1,0,9,3,15209526,1,2
-1,-1,2,3,0,0,1,20,6,3,13,0,18,8,1,0,9,3,15209526,1,2
-1,-1,0,6,0,0,1,20,6,5,0,0,18,8,1,0,9,3,15209526,1,2
-1,-1,0,3,0,0,1,20,6,3,6,0,18,8,1,0,9,3,15209526,1,2
-1,-1,3,7,0,0,1,20,6,6,0,0,18,8,1,0,9,3,15209526,1,2
-1,-1,3,3,0,0,1,20,6,3,7,0,18,8,1,0,9,3,15209526,1,2
-1,-1,2,12,0,0,1,0,6,4,0,0,33,8,1,0,9,4,15209526,2,2
-1,-1,2,3,0,0,1,0,6,3,12,0,33,8,1,0,9,4,15209526,2,2
-1,-1,2,10,0,0,1,0,6,4,0,0,33,8,1,0,9,4,15209526,2,2
-1,-1,1,6,0,0,1,0,6,5,10,0,33,8,1,0,9,4,15209526,2,2
-1,-1,0,3,0,0,1,0,6,3,6,0,33,8,1,0,9,4,15209526,2,2
-1,-1,2,4,0,0,1,0,6,1,0,0,33,8,1,0,9,4,15209526,2,2
-1,-1,1,12,0,0,1,0,6,4,4,0,33,8,1,0,9,4,15209526,2,2
-1,-1,2,3,0,0,1,0,6,3,12,0,33,8,1,0,9,4,15209526,2,2
15,3,4,2,0,0,6,0,6,2,0,0,36,2,1,0,9,0,15209526,3,2
15,3,4,3,0,0,6,0,6,3,3,0,36,2,1,0,9,0,15209526,3,2
-1,-1,2,13,0,1,1,-1,6,8,0,-1,14,5,1,0,9,0,15209526,4,2
-1,-1,1,19,0,1,1,-1,6,4,13,-1,14,5,1,0,9,0,15209526,4,2
-1,-1,1,6,0,1,1,-1,6,5,19,-1,14,5,1,0,9,0,15209526,4,2
-1,-1,0,3,0,1,1,-1,6,3,6,-1,14,5,1,0,9,0,15209526,4,2
-1,-1,3,21,0,1,1,-1,6,6,0,-1,14,5,1,0,9,0,15209526,4,2
-1,-1,2,13,0,1,1,-1,6,8,0,-1,10,5,1,0,9,0,15209526,5,2
-1,-1,1,13,0,1,1,-1,6,8,13,-1,10,5,1,0,9,0,15209526,5,2
-1,-1,2,3,0,1,1,-1,6,3,13,-1,10,5,1,0,9,0,15209526,5,2
-1,-1,3,21,0,1,1,-1,6,6,0,-1,10,5,1,0,9,0,15209526,5,2
-1,-1,3,3,0,1,1,-1,6,3,21,-1,10,5,1,0,9,0,15209526,5,2
-1,-1,0,0,0,0,1,0,2,0,0,0,60,2,1,0,13,1,15211716,1,1
-1,-1,0,3,0,0,1,0,2,3,1,0,60,2,1,0,13,1,15211716,1,1
6,-9,1,16,0,0,0,2,2,10,16,0,61,4,1,0,13,3,15211716,2,1
6,-9,1,0,0,0,0,2,2,0,16,0,61,4,1,0,13,3,15211716,2,1
6,-9,0,3,0,0,0,2,2,3,1,0,61,4,1,0,13,3,15211716,2,1
6,-9,4,2,0,0,0,2,2,2,0,0,61,4,1,0,13,3,15211716,2,1
-1,-1,2,4,0,0,1,4,2,1,0,0,60,3,0,0,5,1,15225722,1,2
-1,-1,1,0,0,0,1,4,2,0,4,0,60,3,0,0,5,1,15225722,1,2
-1,-1,0,3,0,0,1,4,2,3,1,0,60,3,0,0,5,1,15225722,1,2
25,9,0,30,0,0,3,0,1,1,0,0,45,7,1,1,7,4,15227034,1,0
25,9,1,30,0,0,3,0,1,1,30,0,45,7,1,1,7,4,15227034,1,0
25,9,1,30,0,0,3,0,1,1,30,0,45,7,1,1,7,4,15227034,1,0
25,9,1,30,0,0,3,0,1,1,30,0,45,7,1,1,7,4,15227034,1,0
25,9,1,30,0,0,3,0,1,1,30,0,45,7,1,1,7,4,15227034,1,0
25,9,1,6,0,0,3,0,1,5,30,0,45,7,1,1,7,4,15227034,1,0
25,9,0,3,0,0,3,0,1,3,6,0,45,7,1,1,7,4,15227034,1,0
-1,-1,0,6,0,0,1,4,2,5,0,0,67,3,0,0,7,2,15235329,1,0
-1,-1,1,6,0,0,1,4,2,5,6,0,67,3,0,0,7,2,15235329,1,0
-1,-1,0,3,0,0,1,4,2,3,6,0,67,3,0,0,7,2,15235329,1,0
-1,-1,0,6,0,0,1,2,2,5,0,3,75,9,0,0,7,0,15238795,1,0
-1,-1,1,6,0,0,1,2,2,5,6,3,75,9,0,0,7,0,15238795,1,0
-1,-1,1,1,0,0,1,2,2,1,6,3,75,9,0,0,7,0,15238795,1,0
-1,-1,0,3,0,0,1,2,2,3,2,3,75,9,0,0,7,0,15238795,1,0
-1,-1,0,0,0,0,1,2,2,0,0,3,75,9,0,0,7,0,15238795,1,0
-1,-1,0,3,0,0,1,2,2,3,1,3,75,9,0,0,7,0,15238795,1,0
-1,-1,0,0,0,0,1,2,2,0,0,3,75,9,0,0,7,0,15238795,1,0
-1,-1,1,6,0,0,1,2,2,5,1,3,75,9,0,0,7,0,15238795,1,0
-1,-1,0,3,0,0,1,2,2,3,6,3,75,9,0,0,7,0,15238795,1,0
-1,-1,0,0,0,2,1,0,2,0,0,0,78,5,0,0,7,0,15238795,2,0
-1,-1,0,3,0,2,1,0,2,3,1,0,78,5,0,0,7,0,15238795,2,0
-1,-1,0,0,0,2,1,0,2,0,0,0,78,5,0,0,7,0,15238795,2,0
-1,-1,1,6,0,2,1,0,2,5,1,0,78,5,0,0,7,0,15238795,2,0
-1,-1,0,3,0,2,1,0,2,3,6,0,78,5,0,0,7,0,15238795,2,0
5,1,4,2,0,0,0,21,1,2,0,1,54,8,1,0,9,1,15239532,1,2
5,1,1,16,0,0,0,21,1,10,3,1,54,8,1,0,9,1,15239532,1,2
5,1,2,3,0,0,0,21,1,3,16,1,54,8,1,0,9,1,15239532,1,2
5,1,0,30,0,0,0,21,1,1,0,1,54,8,1,0,9,1,15239532,1,2
5,1,1,6,0,0,0,21,1,5,30,1,54,8,1,0,9,1,15239532,1,2
5,1,1,17,0,0,0,21,1,11,6,1,54,8,1,0,9,1,15239532,1,2
5,1,1,14,0,0,0,21,1,9,17,1,54,8,1,0,9,1,15239532,1,2
5,1,2,3,0,0,0,21,1,3,14,1,54,8,1,0,9,1,15239532,1,2
10,13,1,2,0,2,5,0,6,2,3,0,47,2,3,0,10,5,15241599,1,0
10,13,1,2,0,2,5,0,6,2,3,0,47,2,3,0,10,5,15241599,1,0
15,3,4,2,0,0,0,4,6,2,0,0,37,10,3,0,10,1,15241599,2,0
15,3,4,3,0,0,0,4,6,3,3,0,37,10,3,0,10,1,15241599,2,0
15,3,0,1,0,0,0,4,6,1,0,0,37,10,3,0,10,1,15241599,2,0
15,3,0,3,0,0,0,4,6,3,2,0,37,10,3,0,10,1,15241599,2,0
15,3,2,10,0,0,0,4,6,4,0,0,37,10,3,0,10,1,15241599,2,0
15,3,2,3,0,0,0,4,6,3,10,0,37,10,3,0,10,1,15241599,2,0
15,3,0,6,0,0,0,4,6,5,0,0,37,10,3,0,10,1,15241599,2,0
15,3,0,3,0,0,0,4,6,3,6,0,37,10,3,0,10,1,15241599,2,0
15,3,2,12,0,0,0,4,6,4,0,0,37,10,3,0,10,1,15241599,2,0
15,3,2,3,0,0,0,4,6,3,12,0,37,10,3,0,10,1,15241599,2,0
15,3,2,13,0,2,5,6,6,8,0,7,16,2,3,0,10,3,15241599,3,0
15,3,2,3,0,2,5,6,6,3,13,7,16,2,3,0,10,3,15241599,3,0
-1,-1,2,13,0,1,1,-1,6,8,0,-1,11,3,3,0,10,0,15241599,4,0
-1,-1,2,3,0,1,1,-1,6,3,13,-1,11,3,3,0,10,0,15241599,4,0
-1,-1,2,3,0,1,1,-1,6,3,0,-1,11,3,3,0,10,0,15241599,4,0
-1,-1,2,13,0,1,1,-1,6,8,0,-1,8,2,3,0,10,0,15241599,5,0
-1,-1,2,3,0,1,1,-1,6,3,13,-1,8,2,3,0,10,0,15241599,5,0
-1,-1,2,19,0,1,1,-1,6,4,0,-1,5,5,3,0,10,0,15241599,6,0
-1,-1,2,3,0,1,1,-1,6,3,19,-1,5,5,3,0,10,0,15241599,6,0
-1,-1,2,19,0,1,1,-1,6,4,0,-1,5,5,3,0,10,0,15241599,6,0
-1,-1,1,14,0,1,1,-1,6,9,19,-1,5,5,3,0,10,0,15241599,6,0
-1,-1,2,3,0,1,1,-1,6,3,14,-1,5,5,3,0,10,0,15241599,6,0
-1,0,3,7,0,0,1,7,4,6,0,1,41,10,2,0,11,1,15244956,1,2
-1,0,3,3,0,0,1,7,4,3,7,1,41,10,2,0,11,1,15244956,1,2
-1,0,0,6,0,0,1,7,4,5,0,1,41,10,2,0,11,1,15244956,1,2
-1,0,0,3,0,0,1,7,4,3,6,1,41,10,2,0,11,1,15244956,1,2
-1,0,3,35,0,0,1,7,4,6,0,1,41,10,2,0,11,1,15244956,1,2
-1,0,3,3,0,0,1,7,4,3,36,1,41,10,2,0,11,1,15244956,1,2
-1,0,0,6,0,0,1,7,4,5,0,1,41,10,2,0,11,1,15244956,1,2
-1,0,0,3,0,0,1,7,4,3,6,1,41,10,2,0,11,1,15244956,1,2
-1,0,3,21,0,0,1,7,4,6,0,1,41,10,2,0,11,1,15244956,1,2
-1,0,3,3,0,0,1,7,4,3,21,1,41,10,2,0,11,1,15244956,1,2
-1,-1,3,35,0,0,1,7,4,6,0,5,42,2,2,0,11,2,15244956,2,2
-1,-1,3,3,0,0,1,7,4,3,36,5,42,2,2,0,11,2,15244956,2,2
-1,-1,3,7,0,1,1,-1,4,6,0,-1,12,1,2,0,11,0,15244956,3,2
-1,-1,3,22,0,1,1,-1,4,6,0,-1,8,3,2,0,11,0,15244956,4,2
-1,-1,3,3,0,1,1,-1,4,3,22,-1,8,3,2,0,11,0,15244956,4,2
-1,-1,3,21,0,1,1,-1,4,6,0,-1,8,3,2,0,11,0,15244956,4,2
-1,-1,3,8,0,0,1,4,5,0,0,0,32,8,1,0,11,3,15256696,1,2
-1,-1,1,15,0,0,1,4,5,5,8,0,32,8,1,0,11,3,15256696,1,2
-1,-1,0,3,0,0,1,4,5,3,15,0,32,8,1,0,11,3,15256696,1,2
-1,-1,3,22,0,0,1,4,5,6,0,0,32,8,1,0,11,3,15256696,1,2
-1,-1,1,6,0,0,1,4,5,5,22,0,32,8,1,0,11,3,15256696,1,2
-1,-1,0,3,0,0,1,4,5,3,6,0,32,8,1,0,11,3,15256696,1,2
-1,-1,3,22,0,0,1,4,5,6,0,0,32,8,1,0,11,3,15256696,1,2
-1,-1,3,3,0,0,1,4,5,3,22,0,32,8,1,0,11,3,15256696,1,2
30,27,3,22,0,0,0,7,5,6,0,0,41,5,1,0,11,4,15256696,2,2
30,27,1,6,0,0,0,7,5,5,22,0,41,5,1,0,11,4,15256696,2,2
30,27,0,3,0,0,0,7,5,3,6,0,41,5,1,0,11,4,15256696,2,2
30,27,3,22,0,0,0,7,5,6,0,0,41,5,1,0,11,4,15256696,2,2
30,27,3,3,0,0,0,7,5,3,22,0,41,5,1,0,11,4,15256696,2,2
-1,-1,2,36,0,1,1,-1,5,1,0,-1,5,8,1,0,11,0,15256696,3,2
-1,-1,1,15,0,1,1,-1,5,5,37,-1,5,8,1,0,11,0,15256696,3,2
-1,-1,0,3,0,1,1,-1,5,3,15,-1,5,8,1,0,11,0,15256696,3,2
-1,-1,3,22,0,1,1,-1,5,6,0,-1,5,8,1,0,11,0,15256696,3,2
-1,-1,1,6,0,1,1,-1,5,5,22,-1,5,8,1,0,11,0,15256696,3,2
-1,-1,0,3,0,1,1,-1,5,3,6,-1,5,8,1,0,11,0,15256696,3,2
-1,-1,3,22,0,1,1,-1,5,6,0,-1,5,8,1,0,11,0,15256696,3,2
-1,-1,3,3,0,1,1,-1,5,3,22,-1,5,8,1,0,11,0,15256696,3,2
-1,-1,3,7,0,1,1,-1,5,6,0,-1,4,8,1,0,11,0,15256696,4,2
-1,-1,1,15,0,1,1,-1,5,5,7,-1,4,8,1,0,11,0,15256696,4,2
-1,-1,0,3,0,1,1,-1,5,3,15,-1,4,8,1,0,11,0,15256696,4,2
-1,-1,3,22,0,1,1,-1,5,6,0,-1,4,8,1,0,11,0,15256696,4,2
-1,-1,1,6,0,1,1,-1,5,5,22,-1,4,8,1,0,11,0,15256696,4,2
-1,-1,0,3,0,1,1,-1,5,3,6,-1,4,8,1,0,11,0,15256696,4,2
-1,-1,3,22,0,1,1,-1,5,6,0,-1,4,8,1,0,11,0,15256696,4,2
-1,-1,3,3,0,1,1,-1,5,3,22,-1,4,8,1,0,11,0,15256696,4,2
-1,-1,3,7,0,1,1,-1,5,6,0,-1,2,8,1,0,11,0,15256696,5,2
